sp1	sp2	ec_value	cluster
HoiH23_PlH23_008718	Spis_XP_022796434_1	0.3921500577944	1
HoiH23_hyp_clust4260	Spis_XP_022796434_1	0.407395651208372	1
HoiH23_hyp_clust5206	Spis_XP_022802094_1	NA	2
HoiH23_PlH23_003192	Spis_XP_022802094_1	NA	2
HoiH23_PlH23_003195	Spis_XP_022802094_1	NA	2
HoiH23_hyp_clust5206	Spis_XP_022802082_1	NA	2
HoiH23_PlH23_003192	Spis_XP_022802082_1	NA	2
HoiH23_PlH23_003195	Spis_XP_022802082_1	NA	2
HoiH23_hyp_clust5206	Spis_XP_022802078_1	0.147762104392681	2
HoiH23_PlH23_003192	Spis_XP_022802078_1	NA	2
HoiH23_PlH23_003195	Spis_XP_022802078_1	NA	2
HoiH23_hyp_clust6323	Spis_XP_022782255_1	NA	3
HoiH23_hyp_clust6323	Spis_XP_022794920_1	NA	3
HoiH23_hyp_clust6323	Spis_XP_022800921_1	NA	3
HoiH23_PlH23_011071	Spis_XP_022786554_1	0.0873207563587109	4
HoiH23_PlH23_003984	Spis_XP_022786554_1	0.165537910213802	4
HoiH23_PlH23_003982	Spis_XP_022786554_1	0.144474889486574	4
HoiH23_PlH23_004854	Spis_XP_022786554_1	0.137983871467464	4
HoiH23_PlH23_011145	Spis_XP_022786554_1	0.197770936022498	4
HoiH23_PlH23_003979	Spis_XP_022786554_1	NA	4
HoiH23_PlH23_001275	Spis_XP_022786554_1	0.268953807563393	4
HoiH23_PlH23_001278	Spis_XP_022786554_1	0.26183168082741	4
HoiH23_PlH23_003565	Spis_XP_022786554_1	0.184095730650779	4
HoiH23_PlH23_000005	Spis_XP_022786554_1	0.17977100855252	4
HoiH23_PlH23_010196	Spis_XP_022786554_1	0.213626187551714	4
HoiH23_PlH23_010901	Spis_XP_022786554_1	0.276858937345642	4
HoiH23_PlH23_009833	Spis_XP_022786554_1	0.305114223873985	4
HoiH23_PlH23_009834	Spis_XP_022786554_1	0.264094176801663	4
HoiH23_PlH23_010902	Spis_XP_022786554_1	0.203786132675703	4
HoiH23_PlH23_003841	Spis_XP_022786554_1	0.280514976930249	4
HoiH23_PlH23_009125	Spis_XP_022786554_1	0.203520471226148	4
HoiH23_PlH23_003839	Spis_XP_022786554_1	0.233370411137314	4
HoiH23_PlH23_003840	Spis_XP_022786554_1	0.274509934183487	4
HoiH23_PlH23_010039	Spis_XP_022786554_1	0.307206262564568	4
