sp1	sp2	ec_value	is_o2o
Tadh_TriadG25296	Mlei_ML0074.g26	0.324130119566939	1
Tadh_TriadG25488	Mlei_ML0021.g16	0	1
Tadh_TriadG57282	Mlei_ML0359.g9	0	1
Tadh_TriadG18345	Mlei_ML3570.g5	0	1
Tadh_TriadG50332	Mlei_ML0438.g3	0	1
Tadh_TriadG58971	Mlei_ML0295.g19	0	1
Tadh_wf_g9612	Mlei_ML1080.g9	0	1
Tadh_TriadG56817	Mlei_ML3103.g20	0	1
Tadh_TriadG19437	Mlei_ML1658.g2	0.176168008866611	1
Tadh_TriadG56831	Mlei_ML2769.g28	0.297178000460048	1
Tadh_TriadG22596	Mlei_ML0797.g12	0	1
Tadh_TriadG17057	Mlei_ML2345.g23	0.758221743288053	1
Tadh_TriadG23050	Mlei_ML0407.g30	0	1
Tadh_TriadG22540	Mlei_ML0508.g9	0	1
Tadh_TriadG55006	Mlei_ML3398.g3	0.297131186684402	1
Tadh_TriadG22031	Mlei_ML0983.g7	0.639500423763558	1
Tadh_TriadG25080	Mlei_ML2091.g16	0.624026261556793	1
Tadh_TriadG56918	Mlei_ML1541.g8	0.0148553048999747	1
Tadh_TriadG49948	Mlei_ML2180.g12	0.18895165720319	1
Tadh_TriadG56920	Mlei_ML2705.g17	0.17633484512079	1
Tadh_TriadG54019	Mlei_ML0596.g7	0.865278361800757	1
Tadh_TriadG25064	Mlei_ML1417.g20	0.425183466687259	1
Tadh_TriadG58441	Mlei_ML0992.g7	0.432130135639189	1
Tadh_TriadG30551	Mlei_ML1325.g10	0.0429818415945555	1
Tadh_TriadG2319	Mlei_ML0732.g1	0	1
Tadh_TriadG50347	Mlei_ML2267.g14	0.538558638679307	1
Tadh_wf_g5865	Mlei_ML0428.g2	0.514032182657733	1
Tadh_TriadG25889	Mlei_ML0861.g2	0.255845401533753	1
Tadh_TriadG57913	Mlei_ML0057.g18	0.272273831633643	1
Tadh_TriadG24324	Mlei_ML2582.g51	0.532150603428267	1
Tadh_TriadG52029	Mlei_ML0452.g46	0.13142474184685	1
Tadh_TriadG23383	Mlei_ML0028.g10	0	1
Tadh_TriadG24298	Mlei_ML0053.g41	0.906695448998704	1
Tadh_TriadG24211	Mlei_ML0769.g15	0.338036684897016	1
Tadh_wf_g4045	Mlei_ML0250.g3	0	1
Tadh_TriadG55283	Mlei_ML0523.g13	0.27897064041789	1
Tadh_TriadG23540	Mlei_ML0022.g24	0.231265552164993	1
Tadh_TriadG23499	Mlei_ML1282.g10	0.133612975818259	1
Tadh_wf_g1414	Mlei_ML2057.g12	0	1
Tadh_TriadG53974	Mlei_ML1912.g4	0.47926817205213	1
Tadh_wf_g4201	Mlei_ML1425.g10	0	1
Tadh_TriadG50159	Mlei_ML1488.g4	0.22582043810933	1
Tadh_TriadG23415	Mlei_ML0265.g5	0	1
Tadh_TriadG50164	Mlei_ML0015.g18	0	1
Tadh_TriadG24138	Mlei_ML2670.g3	0.452807842665426	1
Tadh_TriadG23466	Mlei_ML0427.g6	0	1
Tadh_TriadG62264	Mlei_ML0627.g6	0	1
Tadh_TriadG24542	Mlei_ML4245.g6	0	1
Tadh_TriadG55497	Mlei_ML0597.g4	0	1
Tadh_TriadG55545	Mlei_ML0742.g4	0.18226172380041	1
Tadh_TriadG23972	Mlei_ML1302.g6	0	1
Tadh_TriadG55562	Mlei_ML1747.g42	0	1
Tadh_TriadG55579	Mlei_ML0860.g7	0	1
Tadh_TriadG24232	Mlei_ML1282.g24	0	1
Tadh_TriadG63276	Mlei_ML0282.g5	0	1
Tadh_TriadG23778	Mlei_ML1810.g5	0	1
Tadh_TriadG52740	Mlei_ML2002.g58	0	1
Tadh_TriadG24435	Mlei_ML0864.g21	0	1
Tadh_TriadG24329	Mlei_ML2120.g8	0.128347291684848	1
Tadh_TriadG63279	Mlei_ML2395.g14	0.285717765294329	1
Tadh_TriadG23786	Mlei_ML2143.g19	0.211197253471484	1
Tadh_TriadG55681	Mlei_ML0735.g2	0	1
Tadh_TriadG57814	Mlei_ML2225.g7	0	1
Tadh_TriadG56180	Mlei_ML1487.g2	0	1
Tadh_TriadG31621	Mlei_ML1164.g8	0	1
Tadh_TriadG23568	Mlei_ML0224.g20	0.0746133381180751	1
Tadh_TriadG29141	Mlei_ML0354.g1	0	1
Tadh_TriadG35865	Mlei_ML0748.g3	0	1
Tadh_TriadG1807	Mlei_ML0821.g11	0	1
Tadh_TriadG55790	Mlei_ML0105.g27	0	1
Tadh_TriadG23436	Mlei_ML0326.g6	0.076917189082829	1
Tadh_TriadG3973	Mlei_ML1293.g15	0.0347173320112625	1
Tadh_TriadG24155	Mlei_ML1541.g105	0	1
Tadh_TriadG63891	Mlei_ML0641.g7	0.0600406475469535	1
Tadh_TriadG62270	Mlei_ML0490.g19	0	1
Tadh_wf_g1525	Mlei_ML0467.g12	0.227123503487048	1
Tadh_TriadG57765	Mlei_ML0673.g3	0	1
Tadh_TriadG60969	Mlei_ML2120.g19	0	1
Tadh_wf_g10012	Mlei_ML0732.g41	0	1
Tadh_TriadG60987	Mlei_ML1496.g2	0.54272998720135	1
Tadh_TriadG23924	Mlei_ML0371.g10	0	1
Tadh_TriadG23841	Mlei_ML0007.g19	0	1
Tadh_TriadG63946	Mlei_ML0912.g11	0	1
Tadh_TriadG28663	Mlei_ML1893.g2	0.486485429031268	1
Tadh_TriadG22637	Mlei_ML0359.g8	0.204415934512972	1
Tadh_TriadG25744	Mlei_ML3007.g5	0	1
Tadh_TriadG55892	Mlei_ML1825.g11	0	1
Tadh_TriadG3592	Mlei_ML0245.g3	0	1
Tadh_TriadG26041	Mlei_ML0275.g5	0.171619601269438	1
Tadh_TriadG23688	Mlei_ML0026.g35	0.476468357874575	1
Tadh_TriadG33711	Mlei_ML0181.g17	0	1
Tadh_TriadG55955	Mlei_ML0021.g18	0.557780965841213	1
Tadh_TriadG55970	Mlei_ML0749.g1	0	1
Tadh_TriadG55062	Mlei_ML0383.g1	0	1
Tadh_TriadG63291	Mlei_ML1046.g9	0	1
Tadh_TriadG26600	Mlei_ML0702.g22	0	1
Tadh_TriadG56083	Mlei_ML0493.g17	0.24240476921606	1
Tadh_TriadG23488	Mlei_ML0303.g3	0.186175635988256	1
Tadh_TriadG32725	Mlei_ML1458.g14	0.189388759589607	1
Tadh_TriadG56103	Mlei_ML1270.g4	0.871956963270746	1
Tadh_TriadG26155	Mlei_ML1042.g1	0.383303046971807	1
Tadh_TriadG26904	Mlei_ML0622.g40	0.887057282000552	1
Tadh_TriadG64300	Mlei_ML0649.g36	0.31981556645852	1
Tadh_TriadG27148	Mlei_ML1066.g19	0.305725872219084	1
