sp1	sp2	ec_value	cluster
Tadh_TriadG1758	Spis_XP_022810357_1	NA	1
Tadh_TriadG22358	Spis_XP_022810357_1	NA	1
Tadh_TriadG25024	Spis_XP_022810357_1	NA	1
Tadh_TriadG3006	Spis_XP_022810357_1	NA	1
Tadh_TriadG64387	Spis_XP_022804690_1	0.0177935268314306	1
Tadh_TriadG25024	Spis_XP_022804690_1	0.409500422191107	1
Tadh_TriadG54271	Spis_XP_022804690_1	0.4680175673496	1
Tadh_TriadG63477	Spis_XP_022804690_1	0.422047378906287	1
Tadh_hyp_clust10049	Spis_XP_022804690_1	0.486227108791659	1
Tadh_TriadG54271	Spis_XP_022787242_1	0.303014755501128	1
Tadh_TriadG63477	Spis_XP_022787242_1	0.303814625889538	1
Tadh_hyp_clust10049	Spis_XP_022787242_1	0.291039815061322	1
Tadh_TriadG64387	Spis_XP_022787242_1	0.303496478555601	1
Tadh_TriadG25024	Spis_XP_022791598_1	0.166386305981105	1
Tadh_TriadG54271	Spis_XP_022810235_1	NA	1
Tadh_TriadG63477	Spis_XP_022810235_1	NA	1
Tadh_hyp_clust10049	Spis_XP_022810235_1	NA	1
Tadh_hyp_clust10049	Spis_XP_022806065_1	NA	1
Tadh_TriadG54273	Spis_XP_022806065_1	NA	1
Tadh_TriadG3006	Spis_XP_022806065_1	NA	1
Tadh_hyp_clust10049	Spis_XP_022809641_1	0.0843533154617002	1
Tadh_TriadG54271	Spis_XP_022809641_1	0.08638290763559	1
Tadh_TriadG63477	Spis_XP_022809641_1	0.0486308093697099	1
Tadh_TriadG54273	Spis_XP_022809641_1	0.0467506340101265	1
Tadh_TriadG64387	Spis_XP_022807027_1	NA	1
Tadh_TriadG25024	Spis_XP_022807027_1	NA	1
Tadh_TriadG54271	Spis_XP_022807027_1	NA	1
Tadh_TriadG63477	Spis_XP_022807027_1	NA	1
Tadh_hyp_clust10049	Spis_XP_022807027_1	NA	1
Tadh_TriadG1758	Spis_XP_022797979_1	0.0079822183307169	1
Tadh_TriadG25024	Spis_XP_022797979_1	NA	1
Tadh_TriadG54273	Spis_XP_022797979_1	NA	1
Tadh_TriadG54273	Spis_XP_022801209_1	NA	1
Tadh_TriadG54271	Spis_XP_022801209_1	NA	1
Tadh_TriadG63477	Spis_XP_022801209_1	NA	1
Tadh_hyp_clust10049	Spis_XP_022797785_1	NA	1
Tadh_TriadG54271	Spis_XP_022797785_1	NA	1
Tadh_TriadG54273	Spis_XP_022797785_1	NA	1
Tadh_TriadG54271	Spis_XP_022777698_1	NA	1
Tadh_TriadG54273	Spis_XP_022784960_1	NA	1
Tadh_TriadG1375	Spis_XP_022784960_1	0.315489442821054	1
Tadh_TriadG3006	Spis_XP_022784960_1	NA	1
Tadh_TriadG54271	Spis_XP_022804687_1	0.271060003734029	1
Tadh_TriadG63477	Spis_XP_022804687_1	0.253777063029668	1
Tadh_hyp_clust10049	Spis_XP_022804687_1	0.263977565994119	1
Tadh_hyp_clust10049	Spis_XP_022796099_1	NA	1
Tadh_TriadG54271	Spis_XP_022796099_1	NA	1
Tadh_TriadG63477	Spis_XP_022796099_1	NA	1
Tadh_TriadG54273	Spis_XP_022796099_1	NA	1
Tadh_hyp_clust10049	Spis_XP_022808162_1	0.208193614424427	1
Tadh_TriadG54271	Spis_XP_022808162_1	0.175299121692245	1
Tadh_TriadG63477	Spis_XP_022808162_1	0.142288527158142	1
Tadh_TriadG54273	Spis_XP_022808162_1	0.144385206193857	1
Tadh_TriadG64387	Spis_XP_022803741_1	NA	1
Tadh_TriadG54273	Spis_XP_022786931_1	NA	1
Tadh_hyp_clust10049	Spis_XP_022787101_1	NA	1
Tadh_TriadG54271	Spis_XP_022787101_1	NA	1
Tadh_TriadG63477	Spis_XP_022787101_1	NA	1
Tadh_TriadG54273	Spis_XP_022787101_1	NA	1
Tadh_TriadG54271	Spis_XP_022801092_1	NA	1
Tadh_TriadG63477	Spis_XP_022801092_1	NA	1
Tadh_TriadG25024	Spis_XP_022801092_1	NA	1
Tadh_TriadG64387	Spis_XP_022801092_1	NA	1
Tadh_hyp_clust10049	Spis_XP_022806259_1	NA	1
Tadh_TriadG54271	Spis_XP_022806259_1	NA	1
Tadh_TriadG63477	Spis_XP_022806259_1	NA	1
Tadh_TriadG54273	Spis_XP_022806259_1	NA	1
Tadh_TriadG54271	Spis_XP_022810585_1	0.261905895645287	1
Tadh_TriadG63477	Spis_XP_022810585_1	0.213169417843714	1
Tadh_TriadG25024	Spis_XP_022810585_1	0.200303410543434	1
Tadh_hyp_clust10049	Spis_XP_022810585_1	0.270048626403147	1
Tadh_TriadG64387	Spis_XP_022810585_1	NA	1
Tadh_TriadG54273	Spis_XP_022777870_1	NA	1
Tadh_hyp_clust10049	Spis_XP_022777870_1	NA	1
Tadh_TriadG54271	Spis_XP_022777870_1	NA	1
Tadh_TriadG63477	Spis_XP_022777870_1	NA	1
Tadh_TriadG64387	Spis_XP_022777870_1	NA	1
Tadh_hyp_clust10049	Spis_XP_022795935_1	NA	1
Tadh_TriadG54271	Spis_XP_022795935_1	NA	1
Tadh_TriadG54273	Spis_XP_022795935_1	NA	1
Tadh_TriadG61951	Spis_XP_022795935_1	NA	1
Tadh_TriadG31830	Spis_XP_022795935_1	0.148246228599037	1
Tadh_TriadG3006	Spis_XP_022795935_1	NA	1
Tadh_hyp_clust10049	Spis_XP_022781145_1	0.00226640096340341	1
Tadh_TriadG54271	Spis_XP_022781145_1	-0.0187007214592091	1
Tadh_TriadG63477	Spis_XP_022781145_1	NA	1
Tadh_TriadG61951	Spis_XP_022781145_1	NA	1
Tadh_TriadG61951	Spis_XP_022786860_1	NA	1
Tadh_hyp_clust10049	Spis_XP_022797969_1	-0.0172974536602304	1
Tadh_TriadG54271	Spis_XP_022797969_1	NA	1
Tadh_TriadG63477	Spis_XP_022797969_1	NA	1
Tadh_TriadG54273	Spis_XP_022797969_1	NA	1
Tadh_TriadG54273	Spis_XP_022808401_1	NA	1
Tadh_TriadG31830	Spis_XP_022808401_1	0.595126433694251	1
Tadh_TriadG3006	Spis_XP_022808401_1	NA	1
Tadh_TriadG64387	Spis_XP_022809677_1	NA	1
Tadh_TriadG25024	Spis_XP_022809677_1	NA	1
Tadh_TriadG63477	Spis_XP_022803799_1	NA	1
Tadh_TriadG54273	Spis_XP_022803799_1	NA	1
Tadh_hyp_clust10049	Spis_XP_022804893_1	NA	1
Tadh_TriadG54271	Spis_XP_022804893_1	NA	1
Tadh_TriadG63477	Spis_XP_022804893_1	NA	1
Tadh_TriadG54273	Spis_XP_022804893_1	NA	1
Tadh_TriadG64387	Spis_XP_022804688_1	0.216331132151173	1
Tadh_hyp_clust10049	Spis_XP_022805383_1	NA	1
Tadh_TriadG54271	Spis_XP_022805383_1	NA	1
Tadh_TriadG63477	Spis_XP_022805383_1	NA	1
Tadh_hyp_clust10049	Spis_XP_022804686_1	NA	1
Tadh_TriadG63477	Spis_XP_022804686_1	NA	1
Tadh_TriadG64387	Spis_XP_022804686_1	NA	1
Tadh_TriadG63477	Spis_XP_022809111_1	0.0135105169140801	1
Tadh_TriadG64387	Spis_XP_022804684_1	NA	1
Tadh_TriadG25024	Spis_XP_022807284_1	NA	1
Tadh_TriadG64387	Spis_XP_022807284_1	NA	1
Tadh_hyp_clust10049	Spis_XP_022807284_1	NA	1
Tadh_TriadG63477	Spis_XP_022807284_1	NA	1
Tadh_hyp_clust10049	Spis_XP_022787831_1	NA	1
Tadh_TriadG61951	Spis_XP_022787831_1	NA	1
Tadh_TriadG54273	Spis_XP_022787831_1	NA	1
Tadh_TriadG3006	Spis_XP_022791147_1	NA	1
Tadh_hyp_clust10676	Spis_XP_022803780_1	0.0706545978621344	2
Tadh_TriadG33760	Spis_XP_022794025_1	NA	2
Tadh_TriadG51368	Spis_XP_022794025_1	NA	2
Tadh_TriadG54443	Spis_XP_022786307_1	0.0900475146591996	2
Tadh_TriadG51365	Spis_XP_022800806_1	0.31527035638553	2
Tadh_TriadG51368	Spis_XP_022778705_1	0.365743775095631	2
Tadh_TriadG61862	Spis_XP_022778705_1	NA	2
Tadh_wf_g1525	Spis_XP_022778705_1	NA	2
Tadh_TriadG33810	Spis_XP_022778705_1	NA	2
Tadh_hyp_clust10049b	Spis_XP_022780366_1	NA	2
Tadh_TriadG62718	Spis_XP_022783568_1	0.0417167679989383	2
Tadh_hyp_clust10676	Spis_XP_022777988_1	0.0841905821632521	2
Tadh_TriadG19226	Spis_XP_022786257_1	0.347298369082892	2
Tadh_TriadG33810	Spis_XP_022804437_1	NA	2
Tadh_TriadG51368	Spis_XP_022804437_1	0.688835600278189	2
Tadh_TriadG33810	Spis_XP_022805413_1	NA	2
Tadh_hyp_clust10049b	Spis_XP_022797582_1	0.212794582075361	2
Tadh_TriadG51362	Spis_XP_022790848_1	NA	2
Tadh_TriadG51365	Spis_XP_022790848_1	NA	2
Tadh_TriadG19226	Spis_XP_022790848_1	NA	2
Tadh_TriadG33760	Spis_XP_022790848_1	NA	2
Tadh_TriadG50	Spis_XP_022780858_1	NA	2
Tadh_TriadG51362	Spis_XP_022780858_1	0.55793250823208	2
Tadh_wf_g1525	Spis_XP_022797935_1	0.194498850731026	2
Tadh_TriadG33760	Spis_XP_022797935_1	NA	2
Tadh_TriadG50	Spis_XP_022808044_1	NA	2
Tadh_TriadG62718	Spis_XP_022803208_1	0.226542160531293	2
Tadh_hyp_clust10676	Spis_XP_022786267_1	0.0256663050539251	2
Tadh_TriadG33760	Spis_XP_022789957_1	0.192366121096151	2
Tadh_TriadG51362	Spis_XP_022789957_1	0.174092197220071	2
Tadh_TriadG54443	Spis_XP_022789957_1	0.143126384158494	2
Tadh_hyp_clust10049b	Spis_XP_022789957_1	0.115778284403329	2
Tadh_TriadG19226	Spis_XP_022783353_1	0.215986399628255	2
Tadh_TriadG51362	Spis_XP_022783353_1	0.317048581862894	2
Tadh_TriadG51365	Spis_XP_022783353_1	0.115127644837429	2
Tadh_TriadG62270	Spis_XP_022783353_1	0.261856296235298	2
Tadh_TriadG50	Spis_XP_022806742_1	NA	2
Tadh_TriadG51362	Spis_XP_022805208_1	0.208612438376407	2
Tadh_TriadG62718	Spis_XP_022804202_1	0.299680623826218	2
