sp1	sp2	ec_value	is_o2o
Tadh_TriadG64150	Nvec_v1g215851	0.477811941396479	1
Tadh_wf_g5251	Nvec_v1g237969	0.718701150776158	1
Tadh_TriadG32551	Nvec_v1g192346	0.67346949589827	1
Tadh_TriadG25488	Nvec_v1g208385	0	1
Tadh_TriadG57282	Nvec_v1g167541	0.424695395046693	1
Tadh_hyp_clust4917	Nvec_NVE9611	0	1
Tadh_hyp_clust4664	Nvec_v1g112845	0.479839821978487	1
Tadh_hyp_clust4566	Nvec_NVE25611	0.0993323198263275	1
Tadh_TriadG56817	Nvec_v1g207834	0	1
Tadh_TriadG56831	Nvec_v1g160815	0	1
Tadh_TriadG22596	Nvec_v1g183953	0	1
Tadh_TriadG23050	Nvec_v1g241507	0.350303411975023	1
Tadh_TriadG22540	Nvec_v1g197432	0	1
Tadh_TriadG55006	Nvec_v1g203929	0	1
Tadh_wf_g5862	Nvec_v1g94433	0	1
Tadh_TriadG50105	Nvec_v1g228991	0	1
Tadh_TriadG56890	Nvec_v1g11424	0	1
Tadh_TriadG22031	Nvec_v1g181274	0.202301703676461	1
Tadh_TriadG56912	Nvec_v1g244746	0.153609404492864	1
Tadh_TriadG25080	Nvec_v1g185231	0.128923447883623	1
Tadh_TriadG56918	Nvec_v1g206981	0.390703808922226	1
Tadh_TriadG49948	Nvec_v1g184492	0.0714341831034969	1
Tadh_TriadG56920	Nvec_v1g21219	0.186056448863826	1
Tadh_TriadG63795	Nvec_v1g246640	0.342965845646536	1
Tadh_TriadG54019	Nvec_v1g60162	0.771817765424406	1
Tadh_TriadG55538	Nvec_v1g120147	0	1
Tadh_TriadG58441	Nvec_v1g161481	0.439768025022164	1
Tadh_TriadG59186	Nvec_NVE3066	0.200114262556925	1
Tadh_TriadG30551	Nvec_v1g158887	0	1
Tadh_TriadG50347	Nvec_v1g239752	0	1
Tadh_wf_g5865	Nvec_v1g169195	0	1
Tadh_TriadG25889	Nvec_v1g106150	0	1
Tadh_TriadG57913	Nvec_v1g235110	0	1
Tadh_TriadG24324	Nvec_v1g181066	0.378716239575242	1
Tadh_TriadG52029	Nvec_v1g138459	0.120396000381474	1
Tadh_TriadG55689	Nvec_v1g200334	0.129122323698772	1
Tadh_TriadG23944	Nvec_v1g226527	0.112901657062534	1
Tadh_TriadG23383	Nvec_v1g162820	0.200101185434877	1
Tadh_TriadG24298	Nvec_v1g176892	0.60658941699775	1
Tadh_TriadG24211	Nvec_v1g239804	0.499976872777871	1
Tadh_TriadG55198	Nvec_v1g105681	0.534529227003534	1
Tadh_TriadG55220	Nvec_v1g209275	0.548560294581441	1
Tadh_wf_g4045	Nvec_v1g20232	0.529121715473287	1
Tadh_TriadG55283	Nvec_v1g228964	0.468615495668174	1
Tadh_TriadG55298	Nvec_v1g90289	0.0477722312357914	1
Tadh_TriadG23540	Nvec_NVE12720	0.437084234454852	1
Tadh_TriadG35784	Nvec_v1g167144	0.528858685329158	1
Tadh_TriadG23652	Nvec_v1g11327	0.76672197076442	1
Tadh_TriadG31093	Nvec_v1g85009	0	1
Tadh_TriadG55346	Nvec_v1g92443	0.398010932753321	1
Tadh_TriadG14382	Nvec_v1g92368	0	1
Tadh_TriadG23499	Nvec_NVE13985	0.0215866002055656	1
Tadh_TriadG54404	Nvec_v1g238337	0	1
Tadh_wf_g1414	Nvec_NVE19623	0.637788897330291	1
Tadh_TriadG55391	Nvec_v1g217538	0.510254884378192	1
Tadh_TriadG24699	Nvec_v1g178517	0.651882451082104	1
Tadh_TriadG64173	Nvec_v1g247309	0	1
Tadh_TriadG53974	Nvec_v1g235323	0.0663317997867745	1
Tadh_TriadG50159	Nvec_v1g181605	0.290919179105473	1
Tadh_TriadG55419	Nvec_v1g120503	0	1
Tadh_TriadG50164	Nvec_v1g228922	0.470251163078354	1
Tadh_TriadG55441	Nvec_v1g82969	0.538033933411568	1
Tadh_TriadG24138	Nvec_v1g243846	0.00408787727045275	1
Tadh_TriadG55451	Nvec_v1g88221	0.0761458664960425	1
Tadh_TriadG55497	Nvec_v1g240625	0.0280718071082156	1
Tadh_TriadG55534	Nvec_v1g240145	0.531487040614154	1
Tadh_TriadG55562	Nvec_v1g242707	0	1
Tadh_wf_g4353	Nvec_v1g212544	0	1
Tadh_TriadG55579	Nvec_v1g92254	0	1
Tadh_TriadG55597	Nvec_v1g170886	0.353314993728722	1
Tadh_TriadG24232	Nvec_v1g13800	0.445034225970482	1
Tadh_TriadG55599	Nvec_v1g215218	0.262712048142106	1
Tadh_TriadG23609	Nvec_v1g160554	0.126248215133743	1
Tadh_TriadG63276	Nvec_v1g227565	0.157766639614227	1
Tadh_TriadG52275	Nvec_v1g24683	0.277398879067333	1
Tadh_TriadG60863	Nvec_v1g1620	0	1
Tadh_TriadG23778	Nvec_v1g193324	0	1
Tadh_TriadG24329	Nvec_v1g240139	0.0889416182339884	1
Tadh_TriadG24000	Nvec_v1g86706	0.61572602784223	1
Tadh_TriadG63279	Nvec_v1g118966	0.139196386627121	1
Tadh_TriadG55672	Nvec_v1g118934	0	1
Tadh_TriadG55673	Nvec_v1g141730	0.0629368552414738	1
Tadh_TriadG55681	Nvec_v1g239891	0	1
Tadh_wf_g4499	Nvec_v1g103663	0.246002773970341	1
Tadh_TriadG34144	Nvec_NVE2320	0	1
Tadh_TriadG55715	Nvec_v1g201038	0	1
Tadh_TriadG37572	Nvec_v1g244001	0.909541336566337	1
Tadh_TriadG55742	Nvec_v1g173232	0.71073612678355	1
Tadh_TriadG63108	Nvec_v1g237122	0.886342874873582	1
Tadh_TriadG29141	Nvec_v1g115454	0.514294270264175	1
Tadh_TriadG35865	Nvec_v1g237586	0.757464004128183	1
Tadh_TriadG1807	Nvec_v1g86695	0	1
Tadh_wf_g5198	Nvec_NVE8132	0	1
Tadh_TriadG55781	Nvec_v1g125584	0.266544340528767	1
Tadh_TriadG55791	Nvec_NVE24638	0	1
Tadh_TriadG55790	Nvec_NVE24639	0.0475005509230079	1
