sp1	sp2	ec_value	cluster
Tadh_TriadG18708	TrH2_TrispH2_008146	0.128512155720274	1
Tadh_hyp_clust10146	TrH2_TrispH2_008146	0.241227000110943	1
Tadh_TriadG23888	TrH2_TrispH2_004698	NA	2
Tadh_hyp_clust3273	TrH2_TrispH2_004698	0.837118492170076	2
Tadh_hyp_clust4605	TrH2_TrispH2_003750	NA	3
Tadh_TriadG24789	TrH2_TrispH2_007960	0.682907816904884	3
Tadh_hyp_clust4605	TrH2_TrispH2_007960	NA	3
Tadh_TriadG13732	TrH2_TrispH2_010726	0.673685410657119	4
Tadh_TriadG7313	TrH2_TrispH2_010726	0.613877857045269	4
Tadh_TriadG34724	TrH2_TrispH2_010726	0.610877182356716	4
Tadh_TriadG14559	TrH2_TrispH2_008405	0.704542029137214	5
Tadh_TriadG60110	TrH2_TrispH2_008405	0.525585389296819	5
Tadh_TriadG60109	TrH2_TrispH2_008405	0.64456798597781	5
Tadh_TriadG14791	TrH2_TrispH2_009981	0.917260893929959	6
Tadh_TriadG55115	TrH2_TrispH2_009981	0.753455134373343	6
Tadh_TriadG15610	TrH2_TrispH2_005866	0.917279695081365	7
Tadh_TriadG62639	TrH2_TrispH2_005866	0.923346482730286	7
Tadh_TriadG22319	TrH2_TrispH2_001327	0.641337304080618	8
Tadh_TriadG54599	TrH2_TrispH2_001327	NA	8
Tadh_TriadG54804	TrH2_TrispH2_002174	0.60977906325573	9
Tadh_TriadG22855	TrH2_TrispH2_002174	0.692701247572822	9
Tadh_wf_g12008	TrH2_TrispH2_001352	0.0764451067234306	10
Tadh_TriadG23331	TrH2_TrispH2_001352	0.111798161205501	10
Tadh_TriadG23455	TrH2_TrispH2_008495	0.842737613033457	11
Tadh_TriadG7742	TrH2_TrispH2_008495	0.700929788250301	11
Tadh_TriadG54271	TrH2_TrispH2_004287	0.881528251679576	12
Tadh_TriadG54271	TrH2_TrispH2_006297	0.898956031357649	12
Tadh_TriadG63477	TrH2_TrispH2_006297	0.90016016721919	12
Tadh_TriadG63477	TrH2_TrispH2_004287	0.878166485748531	12
Tadh_TriadG25024	TrH2_TrispH2_004287	0.881476369470655	12
Tadh_TriadG25083	TrH2_TrispH2_001116	0.395696551854513	13
Tadh_TriadG25837	TrH2_TrispH2_001116	0.662926580244166	13
Tadh_TriadG57625	TrH2_TrispH2_010827	0.840726454451121	14
Tadh_TriadG26220	TrH2_TrispH2_010827	0.85493528285866	14
Tadh_TriadG26455	TrH2_TrispH2_005444	0.274361563245205	15
Tadh_wf_g6284	TrH2_TrispH2_005444	0.211739495223763	15
Tadh_wf_g11971	TrH2_TrispH2_004538	0.697535762646881	16
Tadh_TriadG26585	TrH2_TrispH2_004538	0.795619449072137	16
Tadh_TriadG26606	TrH2_TrispH2_002481	0.270606570777842	17
Tadh_TriadG26606	TrH2_TrispH2_011822	NA	17
Tadh_TriadG27232	TrH2_TrispH2_003286	0.667439438563697	18
Tadh_TriadG57205	TrH2_TrispH2_003286	0.192206496481715	18
Tadh_TriadG27529	TrH2_TrispH2_008563	0.310111672517741	19
Tadh_TriadG27613	TrH2_TrispH2_008563	0.507760240888214	19
Tadh_TriadG59099	TrH2_TrispH2_006834	0.354593503039416	20
Tadh_TriadG28800	TrH2_TrispH2_006834	0.442858974097058	20
Tadh_TriadG29111	TrH2_TrispH2_010212	0.00876049913492947	21
Tadh_TriadG28993	TrH2_TrispH2_010212	0.516409374056366	21
Tadh_TriadG34823	TrH2_TrispH2_006782	0.641440739416543	22
Tadh_TriadG29280	TrH2_TrispH2_006782	0.868784636072332	22
Tadh_TriadG29353	TrH2_TrispH2_002051	0.897796892178268	23
Tadh_TriadG59259	TrH2_TrispH2_002051	0.882316711981461	23
Tadh_TriadG30033	TrH2_TrispH2_000435	0.90620977014122	24
Tadh_TriadG30033	TrH2_TrispH2_000433	0.894871022417732	24
Tadh_TriadG60012	TrH2_TrispH2_009156	0.37404242269303	25
Tadh_TriadG30356	TrH2_TrispH2_009156	0.196723466406565	25
Tadh_TriadG30401	TrH2_TrispH2_011468	NA	26
Tadh_TriadG30401	TrH2_TrispH2_011718	NA	26
Tadh_TriadG62859	TrH2_TrispH2_011697	0.00517385076394578	26
Tadh_TriadG62859	TrH2_TrispH2_011468	NA	26
Tadh_TriadG30465	TrH2_TrispH2_000711	0.202710128545502	27
Tadh_TriadG9723	TrH2_TrispH2_000711	NA	27
