sp1	sp2	ec_value	is_o2o
Tadh_TriadG58215	HoiH23_PlH23_008531	0	1
Tadh_TriadG58212	HoiH23_PlH23_008527	0.45041701447158	1
Tadh_TriadG50516	HoiH23_PlH23_008521	0	1
Tadh_wf_g7082	HoiH23_PlH23_008520	0.724166678264779	1
Tadh_TriadG36227	HoiH23_PlH23_008515	0.924340542407205	1
Tadh_TriadG58198	HoiH23_PlH23_008514	0.859378931439113	1
Tadh_TriadG63338	HoiH23_PlH23_005222	0.793150238705706	1
Tadh_wf_g7045	HoiH23_PlH23_005224	0.9235945634133	1
Tadh_TriadG58170	HoiH23_PlH23_005227	0.910387199527954	1
Tadh_TriadG27926	HoiH23_PlH23_005232	0.281546718966299	1
Tadh_TriadG58162	HoiH23_PlH23_005234	0.0331920455855266	1
Tadh_wf_g7031	HoiH23_PlH23_005237	0.671790903100498	1
Tadh_TriadG58157	HoiH23_PlH23_005239	0.422338002972082	1
Tadh_TriadG58156	HoiH23_PlH23_005240	0.81382414010063	1
Tadh_TriadG58155	HoiH23_PlH23_005241	0.928136669507945	1
Tadh_TriadG58152	HoiH23_PlH23_005244	0.513588457683565	1
Tadh_TriadG49494	HoiH23_PlH23_005255	0.185659462903198	1
Tadh_TriadG58134	HoiH23_PlH23_010769	0.0569470342236933	1
Tadh_TriadG58129	HoiH23_PlH23_002813	0.894015551102493	1
Tadh_TriadG64084	HoiH23_PlH23_002814	0.853372577281462	1
Tadh_TriadG58126	HoiH23_PlH23_002816	0.204162842409963	1
Tadh_TriadG58125	HoiH23_PlH23_002817	0.420391843148206	1
Tadh_TriadG55679	HoiH23_PlH23_003332	0.257207519027011	1
Tadh_TriadG58124	HoiH23_PlH23_002818	0.404914686299998	1
Tadh_TriadG36212	HoiH23_PlH23_002820	0.866205601020486	1
Tadh_TriadG58117	HoiH23_PlH23_002825	0.183134165547801	1
Tadh_TriadG58113	HoiH23_PlH23_002829	0.473452330736005	1
Tadh_TriadG58108	HoiH23_PlH23_002834	0.890258276426715	1
Tadh_TriadG58093	HoiH23_PlH23_002848	0.603592286387289	1
Tadh_TriadG58086	HoiH23_PlH23_008863	0.106023815544041	1
Tadh_TriadG58082	HoiH23_PlH23_008858	0.81582635435766	1
Tadh_TriadG58077	HoiH23_PlH23_009032	0.893629570231702	1
Tadh_TriadG58052	HoiH23_PlH23_010059	0.554074781757791	1
Tadh_TriadG58051	HoiH23_PlH23_010060	0.296654666094638	1
