sp1	sp2	ec_value	is_o2o
HoiH23_PlH23_008000	Mmus_ENSMUSG00000057715	0	1
HoiH23_PlH23_000244	Mmus_ENSMUSG00000020562	0.884748186818086	1
HoiH23_PlH23_010248	Mmus_ENSMUSG00000041180	0.623177646205793	1
HoiH23_PlH23_005491	Mmus_ENSMUSG00000020064	0	1
HoiH23_PlH23_006344	Mmus_ENSMUSG00000043207	0	1
HoiH23_PlH23_006346	Mmus_ENSMUSG00000039307	0.315264105221137	1
HoiH23_PlH23_006347	Mmus_ENSMUSG00000071324	0.498695585568064	1
HoiH23_PlH23_005135	Mmus_ENSMUSG00000027305	0.207218389674538	1
HoiH23_PlH23_006649	Mmus_ENSMUSG00000022400	0.40819133547935	1
HoiH23_PlH23_008405	Mmus_ENSMUSG00000031379	0	1
HoiH23_PlH23_003571	Mmus_ENSMUSG00000052593	0.0795193470008497	1
HoiH23_PlH23_004033	Mmus_ENSMUSG00000039483	0.151701576935392	1
HoiH23_PlH23_008696	Mmus_ENSMUSG00000037818	0	1
HoiH23_PlH23_008692	Mmus_ENSMUSG00000059708	0.295325630671273	1
HoiH23_PlH23_004349	Mmus_ENSMUSG00000022911	0.0927589312709132	1
HoiH23_PlH23_001327	Mmus_ENSMUSG00000078622	0	1
HoiH23_PlH23_001329	Mmus_ENSMUSG00000003360	0.150346698120285	1
HoiH23_PlH23_008149	Mmus_ENSMUSG00000023262	0.335645474049541	1
HoiH23_PlH23_005659	Mmus_ENSMUSG00000026096	0	1
HoiH23_PlH23_010482	Mmus_ENSMUSG00000021958	0.583591717109581	1
HoiH23_PlH23_003899	Mmus_ENSMUSG00000073639	0.515043153364134	1
HoiH23_PlH23_005069	Mmus_ENSMUSG00000036962	0.848648497014096	1
HoiH23_PlH23_001712	Mmus_ENSMUSG00000049488	0.560737038426308	1
HoiH23_PlH23_008182	Mmus_ENSMUSG00000033735	0	1
HoiH23_PlH23_007749	Mmus_ENSMUSG00000038290	0.295558310951317	1
HoiH23_PlH23_008027	Mmus_ENSMUSG00000041426	0	1
HoiH23_PlH23_001080	Mmus_ENSMUSG00000028653	0	1
HoiH23_PlH23_003925	Mmus_ENSMUSG00000029415	0.315630718575386	1
HoiH23_PlH23_002795	Mmus_ENSMUSG00000031951	0.583513700316911	1
HoiH23_PlH23_001226	Mmus_ENSMUSG00000024218	0.257763620048754	1
HoiH23_PlH23_002803	Mmus_ENSMUSG00000047388	0.418726855487086	1
HoiH23_PlH23_004410	Mmus_ENSMUSG00000021537	0.211875347897016	1
HoiH23_PlH23_004402	Mmus_ENSMUSG00000032221	0.827425919386339	1
HoiH23_PlH23_004394	Mmus_ENSMUSG00000027203	0.676596914680924	1
HoiH23_PlH23_004524	Mmus_ENSMUSG00000037971	0.421727823273004	1
HoiH23_PlH23_004526	Mmus_ENSMUSG00000003458	0.480395106265048	1
HoiH23_PlH23_008538	Mmus_ENSMUSG00000032309	0.212257295213402	1
HoiH23_PlH23_005470	Mmus_ENSMUSG00000019942	0.137881756144992	1
HoiH23_PlH23_002581	Mmus_ENSMUSG00000045100	0	1
HoiH23_PlH23_004076	Mmus_ENSMUSG00000002812	0	1
HoiH23_PlH23_001594	Mmus_ENSMUSG00000020904	0.894378623838222	1
HoiH23_PlH23_002557	Mmus_ENSMUSG00000019080	0.598814570880517	1
HoiH23_PlH23_007873	Mmus_ENSMUSG00000030322	0.309817837320079	1
HoiH23_PlH23_001593	Mmus_ENSMUSG00000032905	0.384636080343495	1
HoiH23_PlH23_006195	Mmus_ENSMUSG00000044847	0	1
HoiH23_PlH23_005400	Mmus_ENSMUSG00000035311	0.030870662596291	1
HoiH23_PlH23_007021	Mmus_ENSMUSG00000026669	0.471035441579699	1
HoiH23_PlH23_007016	Mmus_ENSMUSG00000000673	0.408460932620608	1
HoiH23_PlH23_007015	Mmus_ENSMUSG00000062981	0	1
HoiH23_PlH23_006824	Mmus_ENSMUSG00000029141	0.421401378478795	1
HoiH23_PlH23_010100	Mmus_ENSMUSG00000068206	0.312016776156403	1
HoiH23_PlH23_007596	Mmus_ENSMUSG00000022466	0	1
HoiH23_PlH23_007801	Mmus_ENSMUSG00000031711	0.00598948815503903	1
HoiH23_PlH23_007590	Mmus_ENSMUSG00000002996	0	1
HoiH23_PlH23_002895	Mmus_ENSMUSG00000007610	0	1
HoiH23_PlH23_001569	Mmus_ENSMUSG00000030435	0.640565628146578	1
HoiH23_PlH23_007585	Mmus_ENSMUSG00000025266	0	1
HoiH23_PlH23_008909	Mmus_ENSMUSG00000039449	0.189510608620871	1
HoiH23_PlH23_008922	Mmus_ENSMUSG00000054612	0.562790176702317	1
HoiH23_PlH23_008982	Mmus_ENSMUSG00000030298	0.36803963532298	1
HoiH23_PlH23_001715	Mmus_ENSMUSG00000023072	0.756856439590741	1
HoiH23_PlH23_001706	Mmus_ENSMUSG00000016253	0	1
HoiH23_PlH23_001688	Mmus_ENSMUSG00000028224	0	1
HoiH23_PlH23_007029	Mmus_ENSMUSG00000014846	0.0841207057232098	1
HoiH23_PlH23_009735	Mmus_ENSMUSG00000021573	0	1
HoiH23_PlH23_005738	Mmus_ENSMUSG00000023151	0	1
HoiH23_PlH23_005733	Mmus_ENSMUSG00000031807	0.481321095015098	1
HoiH23_PlH23_004451	Mmus_ENSMUSG00000070699	0	1
HoiH23_PlH23_003285	Mmus_ENSMUSG00000006589	0.147738902489227	1
HoiH23_PlH23_006700	Mmus_ENSMUSG00000039509	0.10965646293435	1
HoiH23_PlH23_003292	Mmus_ENSMUSG00000022550	0	1
HoiH23_PlH23_003307	Mmus_ENSMUSG00000027465	0	1
HoiH23_PlH23_003310	Mmus_ENSMUSG00000021413	0.488471809740891	1
HoiH23_PlH23_003319	Mmus_ENSMUSG00000031701	0	1
HoiH23_PlH23_003324	Mmus_ENSMUSG00000001482	0.247946765327818	1
HoiH23_PlH23_003326	Mmus_ENSMUSG00000039804	0	1
HoiH23_PlH23_003334	Mmus_ENSMUSG00000038518	0.502632448374704	1
HoiH23_PlH23_005039	Mmus_ENSMUSG00000038119	0	1
HoiH23_PlH23_001959	Mmus_ENSMUSG00000031166	0.381147928218345	1
HoiH23_PlH23_002774	Mmus_ENSMUSG00000063931	0	1
HoiH23_PlH23_002773	Mmus_ENSMUSG00000025794	0.878552392255798	1
HoiH23_PlH23_002753	Mmus_ENSMUSG00000071103	0.790159106271951	1
HoiH23_PlH23_008650	Mmus_ENSMUSG00000015335	0.264222564665272	1
HoiH23_PlH23_002751	Mmus_ENSMUSG00000062006	0	1
HoiH23_PlH23_001618	Mmus_ENSMUSG00000027324	0.388390624977337	1
HoiH23_PlH23_000198	Mmus_ENSMUSG00000058355	0.294135160270362	1
HoiH23_PlH23_001633	Mmus_ENSMUSG00000002781	0	1
HoiH23_PlH23_001643	Mmus_ENSMUSG00000001062	0	1
HoiH23_PlH23_001651	Mmus_ENSMUSG00000036779	0.315841139631829	1
HoiH23_PlH23_008005	Mmus_ENSMUSG00000041945	0	1
HoiH23_PlH23_001663	Mmus_ENSMUSG00000032563	0	1
HoiH23_PlH23_001677	Mmus_ENSMUSG00000031751	0.648245036385433	1
HoiH23_PlH23_011799	Mmus_ENSMUSG00000047793	0.509644545627203	1
HoiH23_PlH23_003992	Mmus_ENSMUSG00000026921	0.0907569333759709	1
HoiH23_PlH23_007875	Mmus_ENSMUSG00000039428	0	1
HoiH23_PlH23_008271	Mmus_ENSMUSG00000012126	0.504955229246192	1
HoiH23_PlH23_009415	Mmus_ENSMUSG00000024477	0	1
HoiH23_PlH23_000285	Mmus_ENSMUSG00000067873	0	1
HoiH23_PlH23_003566	Mmus_ENSMUSG00000032077	0	1
HoiH23_PlH23_010363	Mmus_ENSMUSG00000021193	0.119876906488832	1
HoiH23_PlH23_004221	Mmus_ENSMUSG00000036257	0	1
HoiH23_PlH23_002653	Mmus_ENSMUSG00000038446	0.00660915707109519	1
HoiH23_PlH23_002035	Mmus_ENSMUSG00000040688	0.402878947550626	1
HoiH23_PlH23_002021	Mmus_ENSMUSG00000030603	0.315378939623213	1
HoiH23_PlH23_004675	Mmus_ENSMUSG00000022757	0.287408084148503	1
HoiH23_PlH23_006031	Mmus_ENSMUSG00000031479	0	1
HoiH23_PlH23_008796	Mmus_ENSMUSG00000022131	0.354102167067546	1
HoiH23_PlH23_010773	Mmus_ENSMUSG00000003380	0	1
HoiH23_PlH23_006144	Mmus_ENSMUSG00000036850	0	1
HoiH23_PlH23_006142	Mmus_ENSMUSG00000032078	0	1
HoiH23_PlH23_005163	Mmus_ENSMUSG00000020525	0	1
HoiH23_PlH23_010445	Mmus_ENSMUSG00000031864	0	1
HoiH23_PlH23_009046	Mmus_ENSMUSG00000000759	0	1
HoiH23_PlH23_010659	Mmus_ENSMUSG00000025326	0.557583479082186	1
HoiH23_PlH23_009039	Mmus_ENSMUSG00000025038	0.811009669866722	1
HoiH23_PlH23_002974	Mmus_ENSMUSG00000020464	0.391914483403932	1
HoiH23_PlH23_003235	Mmus_ENSMUSG00000003438	0.227156711008547	1
