sp1	sp2	ec_value	cluster
Tadh_TriadG22358	Nvec_v1g82155	0.0948021780329802	1
Tadh_TriadG22358	Nvec_v1g84684	NA	1
Tadh_TriadG54273	Nvec_v1g197208	NA	1
Tadh_TriadG54273	Nvec_v1g203158	0.167425395893873	1
Tadh_TriadG54273	Nvec_v1g9145	0.405111554302149	1
Tadh_TriadG54273	Nvec_v1g29876	NA	1
Tadh_TriadG54273	Nvec_v1g123144	NA	1
Tadh_TriadG54273	Nvec_v1g209293	NA	1
Tadh_TriadG54273	Nvec_v1g95802	0.0804912097807224	1
Tadh_TriadG54273	Nvec_v1g64340	NA	1
Tadh_TriadG54273	Nvec_v1g207197	0.618826594862904	1
Tadh_TriadG54273	Nvec_v1g82155	0.0810786238476063	1
Tadh_TriadG54273	Nvec_v1g88820	0.58277543716178	1
Tadh_TriadG54273	Nvec_v1g88892	NA	1
Tadh_TriadG54273	Nvec_v1g152496	0.531855514754477	1
Tadh_TriadG54273	Nvec_v1g110843	NA	1
Tadh_TriadG54273	Nvec_v1g89170	NA	1
Tadh_hyp_clust10049	Nvec_v1g203158	0.140638056057445	1
Tadh_hyp_clust10049	Nvec_v1g208242	0.097397569887805	1
Tadh_hyp_clust10049	Nvec_NVE25616	0.0666999443733517	1
Tadh_hyp_clust10049	Nvec_v1g214844	0.567775343440291	1
Tadh_hyp_clust10049	Nvec_v1g209293	NA	1
Tadh_hyp_clust10049	Nvec_v1g95802	0.112593976951142	1
Tadh_hyp_clust10049	Nvec_v1g88820	0.581233109012013	1
Tadh_hyp_clust10049	Nvec_v1g152496	0.566747024439559	1
Tadh_hyp_clust10049	Nvec_v1g88892	NA	1
Tadh_hyp_clust10049	Nvec_v1g110843	NA	1
Tadh_hyp_clust10049	Nvec_v1g125416	NA	1
Tadh_hyp_clust10049	Nvec_v1g64340	NA	1
Tadh_hyp_clust10049	Nvec_v1g216910	0.0608352099474885	1
Tadh_hyp_clust10049	Nvec_v1g219842	NA	1
Tadh_TriadG25024	Nvec_v1g139255	0.407063211641834	1
Tadh_TriadG25024	Nvec_v1g131730	0.301633133071821	1
Tadh_TriadG25024	Nvec_v1g214844	0.551823892289903	1
Tadh_TriadG25024	Nvec_v1g208242	0.142085610831393	1
Tadh_TriadG25024	Nvec_v1g140138	0.265234904622851	1
Tadh_TriadG25024	Nvec_v1g118484	0.0841882478313677	1
Tadh_TriadG25024	Nvec_v1g215302	NA	1
Tadh_TriadG25024	Nvec_NVE17553	NA	1
Tadh_TriadG25024	Nvec_v1g139857	NA	1
Tadh_TriadG25024	Nvec_v1g157486	0.242450877620055	1
Tadh_TriadG54271	Nvec_v1g88758	0.596104896277132	1
Tadh_TriadG54271	Nvec_v1g200164	0.618195837673107	1
Tadh_TriadG54271	Nvec_v1g242253	0.383808873235755	1
Tadh_TriadG54271	Nvec_v1g87157	0.192302038716125	1
Tadh_TriadG54271	Nvec_v1g203158	0.16847285477786	1
Tadh_TriadG54271	Nvec_v1g216910	0.0635999262336645	1
Tadh_TriadG54271	Nvec_v1g219842	NA	1
Tadh_TriadG54271	Nvec_v1g217093	0.202966304098531	1
Tadh_TriadG54271	Nvec_v1g222324	0.401001982419923	1
Tadh_TriadG54271	Nvec_v1g209293	NA	1
Tadh_TriadG54271	Nvec_v1g207197	0.645573852371601	1
