sp1	sp2	ec_value	cluster
TrH2_TrispH2_004271	HoiH23_PlH23_010156	0.109735449915196	1
TrH2_TrispH2_004272	HoiH23_PlH23_010156	0.464959453756117	1
TrH2_TrispH2_004270	HoiH23_PlH23_010156	NA	1
TrH2_hyp_clust8104	HoiH23_PlH23_010156	0.0209208072748161	1
TrH2_TrispH2_004271	HoiH23_PlH23_010990	NA	1
TrH2_TrispH2_004272	HoiH23_PlH23_010990	0.0486360474388646	1
TrH2_TrispH2_004270	HoiH23_PlH23_010990	NA	1
TrH2_hyp_clust8104	HoiH23_PlH23_010990	NA	1
TrH2_TrispH2_000552	HoiH23_PlH23_009035	0.905596917106464	2
TrH2_TrispH2_000113	HoiH23_PlH23_009035	0.812045277594953	2
TrH2_TrispH2_011846	HoiH23_PlH23_000720	0.74877419851156	3
TrH2_TrispH2_000233	HoiH23_PlH23_000720	0.779122231841505	3
TrH2_TrispH2_011778	HoiH23_PlH23_000720	0.270364652348582	3
TrH2_TrispH2_000234	HoiH23_PlH23_000719	0.765879335107449	4
TrH2_TrispH2_011847	HoiH23_PlH23_000719	0.597989066372571	4
TrH2_TrispH2_011964	HoiH23_PlH23_000719	0.590057722441931	4
TrH2_TrispH2_012100	HoiH23_PlH23_000719	0.789310394013741	4
TrH2_TrispH2_000279	HoiH23_PlH23_003080	0.670032598230537	5
TrH2_TrispH2_000279	HoiH23_PlH23_003081	0.126964521448342	5
TrH2_TrispH2_000332	HoiH23_PlH23_000388	0.297474177448299	6
TrH2_TrispH2_000332	HoiH23_PlH23_000387	0.136129113431864	6
TrH2_TrispH2_000435	HoiH23_PlH23_008308	0.866177234599572	7
TrH2_TrispH2_000434	HoiH23_PlH23_008308	0.846692717231806	7
TrH2_TrispH2_000433	HoiH23_PlH23_008308	0.856961350960839	7
TrH2_TrispH2_000584	HoiH23_PlH23_002826	0.869545525741687	8
TrH2_TrispH2_000584	HoiH23_PlH23_002827	0.871892895972794	8
TrH2_TrispH2_000603	HoiH23_PlH23_010771	0.181429048332011	9
TrH2_TrispH2_000604	HoiH23_PlH23_010771	0.207186461697491	9
TrH2_TrispH2_008747	HoiH23_PlH23_004317	0.0523077276634656	10
TrH2_TrispH2_010213	HoiH23_PlH23_004317	0.0815922719548325	10
TrH2_TrispH2_006829	HoiH23_PlH23_004317	0.0465898608247053	10
TrH2_TrispH2_011498	HoiH23_PlH23_004317	0.073253487527321	10
TrH2_TrispH2_008747	HoiH23_PlH23_008678	0.762588685848145	10
TrH2_TrispH2_011498	HoiH23_PlH23_008678	0.77908490174117	10
TrH2_TrispH2_006829	HoiH23_PlH23_008678	0.648688411221045	10
TrH2_TrispH2_007600	HoiH23_PlH23_008678	NA	10
TrH2_TrispH2_011367	HoiH23_PlH23_008678	NA	10
TrH2_TrispH2_011532	HoiH23_PlH23_008678	0.687030063585666	10
TrH2_TrispH2_005032	HoiH23_PlH23_008678	NA	10
TrH2_TrispH2_010040	HoiH23_PlH23_008678	NA	10
TrH2_TrispH2_006920	HoiH23_PlH23_008678	NA	10
TrH2_TrispH2_000615	HoiH23_PlH23_008678	0.717222666995565	10
TrH2_TrispH2_010072	HoiH23_PlH23_008678	NA	10
TrH2_TrispH2_010213	HoiH23_PlH23_008678	0.786784344066003	10
TrH2_TrispH2_003635	HoiH23_PlH23_008678	0.806818881109233	10
TrH2_TrispH2_000643	HoiH23_PlH23_005220	0.727472093215311	11
TrH2_TrispH2_000643	HoiH23_PlH23_005221	0.683839729927343	11
TrH2_TrispH2_000646	HoiH23_PlH23_005219	NA	12
TrH2_TrispH2_000646	HoiH23_PlH23_011138	0.337616303781495	12
TrH2_TrispH2_000678	HoiH23_PlH23_008529	0.537764153932396	13
TrH2_TrispH2_000678	HoiH23_PlH23_008530	0.535205342706366	13
TrH2_TrispH2_000680	HoiH23_PlH23_008535	NA	14
TrH2_TrispH2_000680	HoiH23_PlH23_008533	NA	14
TrH2_TrispH2_000680	HoiH23_PlH23_008534	0.789197072372951	14
TrH2_TrispH2_011793	HoiH23_PlH23_005510	0.746365266513145	15
TrH2_TrispH2_000685	HoiH23_PlH23_010760	0.307209997070053	15
TrH2_TrispH2_011793	HoiH23_PlH23_010760	0.376573571860617	15
TrH2_TrispH2_000685	HoiH23_PlH23_009282	0.757010416980305	15
TrH2_TrispH2_011671	HoiH23_PlH23_009282	0.727556766348381	15
TrH2_TrispH2_011671	HoiH23_PlH23_010761	0.741357088771121	15
TrH2_TrispH2_011793	HoiH23_PlH23_005511	0.73011266853356	15
TrH2_TrispH2_000962	HoiH23_PlH23_003511	0.918447467098931	16
TrH2_TrispH2_000962	HoiH23_PlH23_003510	0.815187433392769	16
TrH2_TrispH2_000978	HoiH23_PlH23_009507	0.201514307004059	17
TrH2_TrispH2_000978	HoiH23_PlH23_011112	0.623764331783059	17
TrH2_TrispH2_002365	HoiH23_PlH23_002943	0.548965139225272	18
TrH2_TrispH2_001013	HoiH23_PlH23_002943	0.100722969987346	18
TrH2_TrispH2_001018	HoiH23_PlH23_008590	0.83627180764186	19
TrH2_TrispH2_001018	HoiH23_PlH23_011692	0.728697867708349	19
TrH2_TrispH2_011820	HoiH23_PlH23_008586	NA	20
TrH2_TrispH2_001025	HoiH23_PlH23_008586	NA	20
TrH2_TrispH2_001024	HoiH23_PlH23_008586	0.322298085380293	20
