sp1	sp2	ec_value	cluster
Tadh_TriadG62452	HoiH23_PlH23_011731	0.521065844566568	1
Tadh_TriadG62498	HoiH23_PlH23_011188	NA	1
Tadh_hyp_clust3086a	HoiH23_PlH23_011188	NA	1
Tadh_TriadG52746	HoiH23_PlH23_011188	0.197494776054674	1
Tadh_hyp_clust3081	HoiH23_PlH23_011188	NA	1
Tadh_wf_g11617	HoiH23_PlH23_011188	0.193963071709007	1
Tadh_TriadG52746	HoiH23_PlH23_012032	NA	1
Tadh_hyp_clust3086a	HoiH23_PlH23_012032	0.425093593612851	1
Tadh_TriadG63591	HoiH23_PlH23_012032	0.348165028103326	1
Tadh_hyp_clust3081	HoiH23_PlH23_012032	0.353231909205821	1
Tadh_TriadG62498	HoiH23_PlH23_012032	0.271240140887671	1
Tadh_wf_g11924	HoiH23_PlH23_005375	0.00536931636972808	1
Tadh_TriadG63591	HoiH23_PlH23_005375	NA	1
Tadh_TriadG62367	HoiH23_PlH23_005375	NA	1
Tadh_TriadG52746	HoiH23_PlH23_008903	NA	1
Tadh_TriadG63591	HoiH23_PlH23_008903	0.275721434961451	1
Tadh_TriadG63591	HoiH23_PlH23_009744	NA	1
Tadh_TriadG52746	HoiH23_PlH23_009468	NA	1
Tadh_hyp_clust3086a	HoiH23_PlH23_009468	0.183266434972315	1
Tadh_wf_g11617	HoiH23_PlH23_009468	NA	1
Tadh_TriadG59495	HoiH23_PlH23_009468	0.215003522862339	1
Tadh_TriadG62402	HoiH23_PlH23_009468	0.443968895762168	1
Tadh_TriadG62163	HoiH23_PlH23_009468	0.137987253018675	1
Tadh_TriadG62367	HoiH23_PlH23_009468	0.469283066381848	1
Tadh_hyp_clust3081	HoiH23_PlH23_009468	0.366162871151367	1
Tadh_TriadG62498	HoiH23_PlH23_011502	0.217071519670802	1
Tadh_hyp_clust3086a	HoiH23_PlH23_011502	0.475018951888302	1
Tadh_TriadG63591	HoiH23_PlH23_011502	0.252234549908376	1
Tadh_hyp_clust3081	HoiH23_PlH23_011502	0.278587473900451	1
Tadh_TriadG52746	HoiH23_PlH23_011812	NA	1
Tadh_hyp_clust3086a	HoiH23_PlH23_011812	0.429759133824934	1
Tadh_TriadG63591	HoiH23_PlH23_011812	0.298961209648612	1
