sp1	sp2	ec_value	is_o2o
TrH2_TrispH2_005795	Spolac_c101229_g1	0.495590724379904	1
TrH2_TrispH2_005841	Spolac_c96755_g1	0.573902817387244	1
TrH2_TrispH2_005843	Spolac_c92181_g1	0.609797788156648	1
TrH2_TrispH2_005850	Spolac_c100694_g1	0	1
TrH2_TrispH2_006662	Spolac_c88113_g1	0.503457582352973	1
TrH2_TrispH2_009225	Spolac_c94394_g1	0.721693658668713	1
TrH2_TrispH2_009678	Spolac_c95848_g1	0	1
TrH2_TrispH2_009681	Spolac_c94173_g1	0.80986716567205	1
TrH2_TrispH2_011553	Spolac_c103196_g1	0.426924162363907	1
TrH2_TrispH2_005674	Spolac_c94655_g1	0.39083067468053	1
TrH2_TrispH2_006130	Spolac_c102887_g1	0.303243492221361	1
TrH2_TrispH2_006136	Spolac_c97201_g1	0	1
TrH2_TrispH2_006138	Spolac_c92378_g2	0	1
TrH2_TrispH2_006142	Spolac_c102220_g3	0.523911143042182	1
TrH2_TrispH2_004806	Spolac_c97999_g1	0	1
TrH2_TrispH2_003714	Spolac_c102077_g1	0	1
TrH2_TrispH2_003713	Spolac_c79413_g1	0.825604509916201	1
TrH2_TrispH2_011088	Spolac_c95173_g1	0.737569998102577	1
TrH2_TrispH2_007510	Spolac_c100345_g1	0.680391300499301	1
TrH2_TrispH2_004870	Spolac_c103774_g1	0.749313742172629	1
TrH2_TrispH2_000529	Spolac_c100804_g1	0.537971996607737	1
TrH2_TrispH2_003734	Spolac_c99094_g1	0.772772926702384	1
TrH2_TrispH2_004872	Spolac_c104481_g1	0.488323580968853	1
TrH2_TrispH2_003739	Spolac_c101231_g1	0.822550948549454	1
TrH2_TrispH2_008579	Spolac_c103066_g1	0.38841343577506	1
TrH2_TrispH2_003759	Spolac_c101036_g1	0.381987885664592	1
TrH2_TrispH2_003763	Spolac_c98291_g1	0.0819944307983739	1
TrH2_TrispH2_004787	Spolac_c92709_g1	0	1
TrH2_TrispH2_003765	Spolac_c102935_g3	0.073217397365385	1
TrH2_TrispH2_007803	Spolac_c43074_g1	0.871333647835792	1
TrH2_TrispH2_006575	Spolac_c96300_g1	0	1
TrH2_TrispH2_004253	Spolac_c99358_g1	0.70361113879996	1
TrH2_TrispH2_001975	Spolac_c104175_g2	0.193738175037178	1
TrH2_TrispH2_004293	Spolac_c103101_g1	0.38677875840095	1
TrH2_TrispH2_004292	Spolac_c100900_g1	0.626165239821476	1
TrH2_TrispH2_004296	Spolac_c103951_g2	0.757377801362105	1
TrH2_TrispH2_001589	Spolac_c93695_g1	0.441830741909249	1
TrH2_TrispH2_006457	Spolac_c98078_g1	0	1
TrH2_TrispH2_000711	Spolac_c99607_g1	0	1
TrH2_TrispH2_011099	Spolac_c101433_g1	0.264618625006621	1
TrH2_TrispH2_010246	Spolac_c97538_g1	0	1
TrH2_TrispH2_010247	Spolac_c103576_g1	0.867069473125852	1
TrH2_TrispH2_002289	Spolac_c98903_g1	0.740965968399526	1
TrH2_TrispH2_010255	Spolac_c97346_g1	0.270628714770082	1
TrH2_TrispH2_001762	Spolac_c104778_g1	0.768760555947456	1
TrH2_TrispH2_001782	Spolac_c103961_g1	0	1
TrH2_TrispH2_001795	Spolac_c104322_g1	0.0295055719762316	1
TrH2_TrispH2_004878	Spolac_c93435_g1	0.785296968658406	1
TrH2_TrispH2_004877	Spolac_c99230_g1	0	1
TrH2_TrispH2_004889	Spolac_c102206_g1	0.815980505440803	1
TrH2_TrispH2_006167	Spolac_c104825_g1	0.215622785663535	1
TrH2_TrispH2_007856	Spolac_c94036_g1	0.884014383555179	1
TrH2_TrispH2_004906	Spolac_c91883_g1	0.421393149914984	1
TrH2_TrispH2_004924	Spolac_c62321_g1	0	1
TrH2_TrispH2_004933	Spolac_c103881_g1	0.153610744345795	1
TrH2_TrispH2_006036	Spolac_c94924_g1	0.462061229413071	1
TrH2_TrispH2_006403	Spolac_c2182_g1	0.675792133986844	1
TrH2_TrispH2_004700	Spolac_c102847_g1	0.479570292425616	1
TrH2_TrispH2_004705	Spolac_c102640_g1	0.744995361083937	1
TrH2_TrispH2_004706	Spolac_c93358_g1	0.831367720127915	1
TrH2_TrispH2_009611	Spolac_c102780_g2	0	1
TrH2_TrispH2_004721	Spolac_c100127_g1	0.585188589823475	1
TrH2_TrispH2_004720	Spolac_c98196_g1	0	1
TrH2_TrispH2_010055	Spolac_c79466_g1	0.696352958207289	1
TrH2_TrispH2_006258	Spolac_c102572_g1	0.604009838292286	1
TrH2_TrispH2_004733	Spolac_c103491_g1	0.734300996586171	1
TrH2_TrispH2_004738	Spolac_c98890_g1	0	1
TrH2_TrispH2_004749	Spolac_c111893_g1	0.790223039539261	1
TrH2_TrispH2_004751	Spolac_c98417_g1	0.720832907538927	1
TrH2_TrispH2_004760	Spolac_c103251_g1	0	1
TrH2_TrispH2_004411	Spolac_c104418_g1	0.215494973914758	1
TrH2_TrispH2_003803	Spolac_c94764_g1	0.482237682787021	1
TrH2_TrispH2_003824	Spolac_c89766_g1	0.818449090536579	1
TrH2_TrispH2_003837	Spolac_c99132_g1	0	1
TrH2_TrispH2_003856	Spolac_c97029_g2	0.848747660821931	1
TrH2_TrispH2_003850	Spolac_c97425_g1	0	1
TrH2_TrispH2_003859	Spolac_c84681_g1	0.64883394966993	1
TrH2_TrispH2_001497	Spolac_c96606_g1	0.737955688253928	1
TrH2_TrispH2_007392	Spolac_c100895_g1	0.425241699494172	1
TrH2_TrispH2_001539	Spolac_c103231_g3	0	1
TrH2_TrispH2_001552	Spolac_c96719_g1	0.380486880729693	1
TrH2_TrispH2_001560	Spolac_c96917_g1	0	1
TrH2_TrispH2_001596	Spolac_c100943_g1	0.427492789907695	1
TrH2_TrispH2_002351	Spolac_c103661_g2	0	1
TrH2_TrispH2_001612	Spolac_c104061_g1	0.650807974091321	1
TrH2_TrispH2_001613	Spolac_c4293_g1	0.543034585636495	1
TrH2_TrispH2_003924	Spolac_c104140_g1	0	1
TrH2_TrispH2_001633	Spolac_c92025_g1	0.896617572903921	1
TrH2_TrispH2_002594	Spolac_c101291_g2	0	1
TrH2_TrispH2_002081	Spolac_c101635_g1	0.0668025388535518	1
TrH2_TrispH2_001655	Spolac_c100762_g1	0.658323682049374	1
TrH2_TrispH2_005330	Spolac_c102231_g2	0	1
TrH2_TrispH2_005341	Spolac_c102666_g1	0	1
TrH2_TrispH2_001067	Spolac_c105042_g1	0.215615422832438	1
TrH2_TrispH2_005363	Spolac_c100613_g1	0.83032102328421	1
TrH2_TrispH2_005364	Spolac_c102044_g1	0.8891532104401	1
TrH2_TrispH2_005379	Spolac_c99335_g1	0.15996962733657	1
TrH2_TrispH2_010469	Spolac_c101612_g1	0.675293755241583	1
TrH2_TrispH2_010470	Spolac_c104239_g1	0.224558758549362	1
TrH2_TrispH2_007471	Spolac_c102778_g1	0.346251819965441	1
TrH2_TrispH2_008353	Spolac_c89057_g2	0.410858114418496	1
TrH2_TrispH2_006993	Spolac_c100618_g1	0	1
TrH2_TrispH2_006998	Spolac_c99160_g1	0.437914035321876	1
TrH2_TrispH2_009720	Spolac_c105421_g1	0.864331227504047	1
TrH2_TrispH2_009005	Spolac_c101413_g1	0.0888838722893677	1
TrH2_TrispH2_006668	Spolac_c100661_g1	0	1
TrH2_TrispH2_006672	Spolac_c105117_g1	0.7147177531409	1
TrH2_TrispH2_006670	Spolac_c104766_g1	0.0586979970264734	1
TrH2_TrispH2_001211	Spolac_c103267_g6	0	1
TrH2_TrispH2_005783	Spolac_c94359_g1	0.684930185609352	1
TrH2_TrispH2_007503	Spolac_c101815_g1	0	1
TrH2_TrispH2_005890	Spolac_c98729_g1	0.711591593112955	1
TrH2_TrispH2_006700	Spolac_c96943_g1	0.789693287526082	1
TrH2_TrispH2_004401	Spolac_c95557_g1	0	1
TrH2_TrispH2_001848	Spolac_c104112_g1	0.458399916635225	1
TrH2_TrispH2_010317	Spolac_c91931_g1	0.543091432451375	1
TrH2_TrispH2_011424	Spolac_c101505_g1	0.536179773712233	1
TrH2_TrispH2_001908	Spolac_c100099_g1	0.0186059313096819	1
TrH2_TrispH2_008356	Spolac_c102993_g3	0.123624029006612	1
TrH2_TrispH2_000003	Spolac_c99415_g1	0.262006660105562	1
TrH2_TrispH2_004321	Spolac_c97394_g1	0.589227755789471	1
TrH2_TrispH2_004366	Spolac_c101620_g1	0.766490334467073	1
TrH2_TrispH2_006632	Spolac_c103431_g3	0	1
TrH2_TrispH2_009106	Spolac_c100632_g1	0.619998740602478	1
TrH2_TrispH2_008519	Spolac_c103536_g1	0	1
TrH2_TrispH2_010011	Spolac_c88124_g1	0.892366456420302	1
TrH2_TrispH2_002397	Spolac_c108415_g1	0.64845146366639	1
TrH2_TrispH2_002406	Spolac_c101464_g1	0	1
TrH2_TrispH2_002422	Spolac_c95726_g1	0.791484498364133	1
TrH2_TrispH2_002432	Spolac_c99806_g1	0.810545223716494	1
TrH2_TrispH2_002449	Spolac_c93434_g1	0.881081883490435	1
TrH2_TrispH2_010495	Spolac_c104479_g2	0	1
TrH2_TrispH2_003228	Spolac_c78534_g1	0.730616078412913	1
TrH2_TrispH2_003229	Spolac_c102273_g1	0	1
TrH2_TrispH2_007859	Spolac_c102555_g1	0.269968110606499	1
TrH2_TrispH2_003264	Spolac_c102915_g1	0	1
TrH2_TrispH2_001164	Spolac_c103846_g2	0.142902970235953	1
TrH2_TrispH2_006303	Spolac_c97419_g1	0.711721878397181	1
TrH2_TrispH2_007876	Spolac_c105355_g1	0.798926121790679	1
TrH2_TrispH2_003276	Spolac_c78916_g1	0.82161428138734	1
TrH2_TrispH2_003271	Spolac_c85084_g1	0.478645787546729	1
TrH2_TrispH2_003284	Spolac_c98005_g1	0.576594360132652	1
TrH2_TrispH2_003286	Spolac_c103298_g1	0.2055948751265	1
