sp1	sp2	ec_value	is_o2o
Hhon_g06390.t1	Aque_Aqu2.1.16543_001	0.681796376362973	1
Hhon_g02808.t1	Aque_Aqu2.1.33581_001	0	1
Hhon_g08401.t1	Aque_Aqu2.1.33588_001	0	1
Hhon_g11491.t1	Aque_Aqu2.1.33594_001	0.707353638160296	1
Hhon_g06308.t1	Aque_Aqu2.1.33596_001	0.824250413091179	1
Hhon_g08394.t1	Aque_Aqu2.1.33618_001	0.44751796584799	1
Hhon_g05649.t1	Aque_Aqu2.1.43946_001	0.400383418817537	1
Hhon_g05655.t1	Aque_Aqu2.1.27177_001	0.499163888970834	1
Hhon_g02826.t1	Aque_Aqu2.1.33635_001	0.3674406834882	1
Hhon_g06777.t1	Aque_Aqu2.1.33643_001	0.821502507010071	1
Hhon_g10947.t1	Aque_Aqu2.1.40002_001	0	1
Hhon_g07842.t1	Aque_Aqu2.1.37558_001	0.554036542976366	1
Hhon_g06463.t1	Aque_Aqu2.1.39985_001	0.468537425473068	1
Hhon_g00001.t1	Aque_Aqu2.1.17331_001	0.212802653373588	1
Hhon_g02214.t1	Aque_Aqu2.1.33064_001	0.654045877385383	1
Hhon_g10495.t1	Aque_Aqu2.1.37535_001	0	1
Hhon_g02436.t1	Aque_Aqu2.1.26498_001	0	1
Hhon_g10061.t1	Aque_Aqu2.1.05299_001	0.351430059994043	1
Hhon_g02534.t1	Aque_Aqu2.1.44192_001	0	1
Hhon_g02548.t1	Aque_Aqu2.1.34389_001	0.586448306883536	1
Hhon_g02558.t1	Aque_Aqu2.1.44201_001	0	1
Hhon_g05354.t1	Aque_Aqu2.1.23003_001	0.152333785191194	1
Hhon_g09261.t1	Aque_Aqu2.1.23009_001	0	1
Hhon_g04325.t1	Aque_Aqu2.1.34431_001	0.707156484694476	1
Hhon_g00963.t1	Aque_Aqu2.1.39137_001	0	1
Hhon_g05455.t1	Aque_Aqu2.1.39913_001	0.481847109958316	1
Hhon_g01860.t1	Aque_Aqu2.1.39921_001	0.663476694912682	1
Hhon_g05473.t1	Aque_Aqu2.1.39916_001	0.326860608035223	1
Hhon_g00896.t1	Aque_Aqu2.1.43964_001	0.787374463922435	1
Hhon_g05400.t1	Aque_Aqu2.1.39931_001	0	1
Hhon_g07929.t1	Aque_Aqu2.1.39942_001	0.686705770908821	1
Hhon_g03291.t1	Aque_Aqu2.1.42098_001	0.770625845272798	1
Hhon_g05858.t1	Aque_Aqu2.1.39975_001	0.691174751299507	1
Hhon_g03266.t1	Aque_Aqu2.1.41037_001	0.423970576927585	1
Hhon_g08048.t1	Aque_Aqu2.1.40015_001	0.25123097495204	1
Hhon_g03224.t1	Aque_Aqu2.1.34458_001	0	1
Hhon_g06266.t1	Aque_Aqu2.1.41102_001	0.312316704494406	1
Hhon_g06251.t1	Aque_Aqu2.1.32938_001	0	1
Hhon_g07991.t1	Aque_Aqu2.1.28317_001	0.739064023477715	1
Hhon_g07993.t1	Aque_Aqu2.1.20813_001	0.673140323671263	1
Hhon_g04166.t1	Aque_Aqu2.1.41007_001	0.309901667466864	1
Hhon_g08263.t1	Aque_Aqu2.1.20029_001	0.900305868263904	1
Hhon_g10644.t1	Aque_Aqu2.1.44242_001	0	1
Hhon_g10649.t1	Aque_Aqu2.1.24881_001	0.313081858075978	1
Hhon_g03244.t1	Aque_Aqu2.1.22998_001	0.577392533451901	1
Hhon_g04625.t1	Aque_Aqu2.1.44102_001	0.512052703839252	1
Hhon_g01190.t1	Aque_Aqu2.1.42059_001	0.283512523088218	1
Hhon_g08901.t1	Aque_Aqu2.1.42071_001	0.552343022149022	1
Hhon_g02805.t1	Aque_Aqu2.1.42090_001	0	1
Hhon_g06914.t1	Aque_Aqu2.1.42089_001	0	1
Hhon_g04331.t1	Aque_Aqu2.1.42097_001	0.0862101592656237	1
Hhon_g03615.t1	Aque_Aqu2.1.37509_001	0.228871935066467	1
Hhon_g10410.t1	Aque_Aqu2.1.42116_001	0	1
Hhon_g08387.t1	Aque_Aqu2.1.42135_001	0.561338781945903	1
Hhon_g08034.t1	Aque_Aqu2.1.24899_001	0.735408205795636	1
Hhon_g07136.t1	Aque_Aqu2.1.42150_001	0	1
Hhon_g02820.t1	Aque_Aqu2.1.42175_001	0.409940939318597	1
Hhon_g05279.t1	Aque_Aqu2.1.42185_001	0.709095809220464	1
Hhon_g06302.t1	Aque_Aqu2.1.42193_001	0	1
Hhon_g02834.t1	Aque_Aqu2.1.42205_001	0	1
Hhon_g06337.t1	Aque_Aqu2.1.42210_001	0.909989317491232	1
Hhon_g05073.t1	Aque_Aqu2.1.30297_001	0	1
Hhon_g01922.t1	Aque_Aqu2.1.39117_001	0	1
Hhon_g01919.t1	Aque_Aqu2.1.39227_001	0.685963285170677	1
Hhon_g01917.t1	Aque_Aqu2.1.39224_001	0.708148860845348	1
Hhon_g06931.t1	Aque_Aqu2.1.44170_001	0.680841497119417	1
Hhon_g06913.t1	Aque_Aqu2.1.39139_001	0.66899019963779	1
Hhon_g03433.t1	Aque_Aqu2.1.39112_001	0	1
Hhon_g01793.t1	Aque_Aqu2.1.30306_001	0.475685473171694	1
Hhon_g01771.t1	Aque_Aqu2.1.41422_001	0.826318564748399	1
Hhon_g01767.t1	Aque_Aqu2.1.21204_001	0.691377637087112	1
Hhon_g03347.t1	Aque_Aqu2.1.31038_001	0.806513940738001	1
Hhon_g01536.t1	Aque_Aqu2.1.27186_001	0.636781961374816	1
Hhon_g02678.t1	Aque_Aqu2.1.27191_001	0.479333323118474	1
Hhon_g06085.t1	Aque_Aqu2.1.29120_001	0.536765708232987	1
Hhon_g06493.t1	Aque_Aqu2.1.40767_001	0.739373957419464	1
Hhon_g00233.t1	Aque_Aqu2.1.39091_001	0.544529873542392	1
Hhon_g00123.t1	Aque_Aqu2.1.30284_001	0.876480048270639	1
Hhon_g03564.t1	Aque_Aqu2.1.44193_001	0.591369039144458	1
Hhon_g00254.t1	Aque_Aqu2.1.41362_001	0.633566019823539	1
Hhon_g00156.t1	Aque_Aqu2.1.26904_001	0	1
Hhon_g00110.t1	Aque_Aqu2.1.41395_001	0.572118384693844	1
Hhon_g00108.t1	Aque_Aqu2.1.23891_001	0.787785263258884	1
Hhon_g08954.t1	Aque_Aqu2.1.27494_001	0	1
Hhon_g07420.t1	Aque_Aqu2.1.41426_001	0.209189523583226	1
Hhon_g07417.t1	Aque_Aqu2.1.39151_001	0.263111414397094	1
Hhon_g03310.t1	Aque_Aqu2.1.40638_001	0	1
Hhon_g02263.t1	Aque_Aqu2.1.40700_001	0.376424882569664	1
Hhon_g02247.t1	Aque_Aqu2.1.14882_001	0.4327259685572	1
Hhon_g00863.t1	Aque_Aqu2.1.40660_001	0.561589023893413	1
Hhon_g11601.t1	Aque_Aqu2.1.40668_001	0.778421700867107	1
Hhon_g04378.t1	Aque_Aqu2.1.36405_001	0.838138541483717	1
Hhon_g01362.t1	Aque_Aqu2.1.35766_001	0.54345414050287	1
Hhon_g06843.t1	Aque_Aqu2.1.13442_001	0.896874169274392	1
Hhon_g07932.t1	Aque_Aqu2.1.33393_001	0.205836988395099	1
Hhon_g02728.t1	Aque_Aqu2.1.33673_001	0	1
Hhon_g02695.t1	Aque_Aqu2.1.27179_001	0.66440575735731	1
Hhon_g05102.t1	Aque_Aqu2.1.27418_001	0	1
Hhon_g11501.t1	Aque_Aqu2.1.17247_001	0.575760541758326	1
Hhon_g00816.t1	Aque_Aqu2.1.27479_001	0	1
Hhon_g00806.t1	Aque_Aqu2.1.33659_001	0.900939974779396	1
Hhon_g00770.t1	Aque_Aqu2.1.28216_001	0.228750687681983	1
Hhon_g00752.t1	Aque_Aqu2.1.37412_001	0.467941706079074	1
Hhon_g00731.t1	Aque_Aqu2.1.20506_001	0	1
Hhon_g00709.t1	Aque_Aqu2.1.34796_001	0.719254382134589	1
Hhon_g05969.t1	Aque_Aqu2.1.43980_001	0	1
Hhon_g06994.t1	Aque_Aqu2.1.34401_001	0.258533362571023	1
Hhon_g06987.t1	Aque_Aqu2.1.20330_001	0.659796859051952	1
Hhon_g05811.t1	Aque_Aqu2.1.31364_001	0.667242861008143	1
Hhon_g05792.t1	Aque_Aqu2.1.34345_001	0.339609642298673	1
Hhon_g05763.t1	Aque_Aqu2.1.17717_001	0	1
Hhon_g09387.t1	Aque_Aqu2.1.29106_001	0.207425011069255	1
Hhon_g09980.t1	Aque_Aqu2.1.44164_001	0	1
Hhon_g08704.t1	Aque_Aqu2.1.22822_001	0.0241121409148529	1
Hhon_g07845.t1	Aque_Aqu2.1.44067_001	0.201388295076661	1
Hhon_g04991.t1	Aque_Aqu2.1.43974_001	0	1
Hhon_g08434.t1	Aque_Aqu2.1.34488_001	0.0460906876757062	1
Hhon_g04962.t1	Aque_Aqu2.1.41108_001	0	1
Hhon_g04953.t1	Aque_Aqu2.1.41113_001	0.697774704264259	1
Hhon_g06355.t1	Aque_Aqu2.1.41099_001	0.376931996383069	1
Hhon_g08096.t1	Aque_Aqu2.1.43981_001	0	1
Hhon_g11624.t1	Aque_Aqu2.1.37536_001	0.272238780909372	1
Hhon_g07009.t1	Aque_Aqu2.1.36413_001	0.37062257790637	1
Hhon_g06055.t1	Aque_Aqu2.1.44223_001	0	1
Hhon_g09141.t1	Aque_Aqu2.1.21076_001	0.284176343179075	1
Hhon_g06054.t1	Aque_Aqu2.1.21483_001	0.678116497389282	1
Hhon_g09311.t1	Aque_Aqu2.1.41676_001	0	1
