sp1	sp2	ec_value	is_o2o
TrH2_TrispH2_005841	ste24a	0.515246028755724	1
TrH2_TrispH2_005844	CG7985	0	1
TrH2_TrispH2_005843	CG32668	0.44544950281558	1
TrH2_TrispH2_005850	ScsbetaA	0.392942531597139	1
TrH2_TrispH2_006662	CIA30	0.694041239443416	1
TrH2_TrispH2_009678	Roc1a	0.339230261349	1
TrH2_TrispH2_009681	Marc	0.528686229630758	1
TrH2_TrispH2_008221	pain	0.102581604183556	1
TrH2_TrispH2_003411	plu	0.28186043160027	1
TrH2_TrispH2_006361	Gasz	0.248880488361572	1
TrH2_TrispH2_010137	TrpA1	0	1
TrH2_TrispH2_006130	MAPk-Ak2	0	1
TrH2_TrispH2_006136	Pop2	0.414103191334599	1
TrH2_TrispH2_006138	CG32112	0.143534196311459	1
TrH2_TrispH2_006142	Xe7	0	1
TrH2_TrispH2_004806	CG9410	0.4244241129571	1
TrH2_TrispH2_003714	Scm	0.232878155511479	1
TrH2_TrispH2_011088	ORMDL	0.344082050260416	1
TrH2_TrispH2_007510	metl	0.418998708342293	1
TrH2_TrispH2_004870	CG17593	0.417068374477323	1
TrH2_TrispH2_000529	imd	0.0577345109002243	1
TrH2_TrispH2_003734	CG5131	0.614774602195772	1
TrH2_TrispH2_004872	CG10333	0.45499128485685	1
TrH2_TrispH2_008759	Rala	0	1
TrH2_TrispH2_008579	CG14231	0	1
TrH2_TrispH2_003757	CG11180	0.430817266114145	1
TrH2_TrispH2_003759	MAN1	0.605021159482372	1
TrH2_TrispH2_004787	Rab18	0.047783067493254	1
TrH2_TrispH2_003796	CG15923	0.612075766687179	1
TrH2_TrispH2_004253	Usp16-45	0.459384164404688	1
TrH2_TrispH2_008561	Sptr	0.493113207404693	1
TrH2_TrispH2_001975	Smg6	0.170818320963224	1
TrH2_TrispH2_000708	CG5044	0.611980859434714	1
TrH2_TrispH2_004293	CTPsyn	0.191795684330917	1
TrH2_TrispH2_004292	CG9149	0.269864073125882	1
TrH2_TrispH2_001454	CG31381	0.465909349483119	1
TrH2_TrispH2_004296	Mys45A	0.606541998287311	1
TrH2_TrispH2_006457	Taf11	0.418853525657255	1
TrH2_TrispH2_001580	Asciz	0	1
TrH2_TrispH2_010242	CG10866	0.303393346347684	1
TrH2_TrispH2_010246	RabX1	0.237902902449005	1
TrH2_TrispH2_002289	CG11447	0.537245337273136	1
TrH2_TrispH2_010255	dUTPase	0.601758186590644	1
TrH2_TrispH2_001762	Magi	0	1
TrH2_TrispH2_001782	Cdk1	0.412755795232555	1
TrH2_TrispH2_001795	Alas	0	1
TrH2_TrispH2_004878	CG4743	0.653479150992792	1
TrH2_TrispH2_004877	Br140	0	1
TrH2_TrispH2_006167	fliI	0	1
TrH2_TrispH2_006183	l(2)gl	0	1
TrH2_TrispH2_007856	CG10064	0	1
TrH2_TrispH2_004906	MED20	0.465897454584522	1
TrH2_TrispH2_007857	Atg12	0.56138895789359	1
TrH2_TrispH2_008311	Lsm11	0.405590726880799	1
TrH2_TrispH2_004933	Strip	0	1
TrH2_TrispH2_006403	CG8027	0.377248897394765	1
TrH2_TrispH2_004700	Mcm10	0.520160230778184	1
TrH2_TrispH2_002011	CG7706	0.326432299732657	1
TrH2_TrispH2_009611	PICK1	0	1
TrH2_TrispH2_001242	Noa36	0.601580569279558	1
TrH2_TrispH2_004720	twf	0.551838895854392	1
TrH2_TrispH2_010055	CG18528	0.508278265175164	1
TrH2_TrispH2_004733	Ns1	0.616007483719606	1
TrH2_TrispH2_004738	Prp18	0.650615516890293	1
TrH2_TrispH2_004749	agt	0.45639971801911	1
TrH2_TrispH2_004751	Sec13	0.452797891829219	1
TrH2_TrispH2_004411	lid	0.140457991734418	1
TrH2_TrispH2_003793	Cep89	0	1
TrH2_TrispH2_003803	TH1	0.422039430598351	1
TrH2_TrispH2_005366	Su(dx)	0.0959427951636456	1
TrH2_TrispH2_003820	nbs	0.323431699421988	1
TrH2_TrispH2_003824	mRpL52	0.627370484846268	1
TrH2_TrispH2_003837	CG31076	0	1
TrH2_TrispH2_003850	CG17712	0	1
TrH2_TrispH2_003859	Rhp	0.435497716276779	1
TrH2_TrispH2_003861	CG17333	0.588289351442133	1
TrH2_TrispH2_003258	SerRS-m	0.538883760479348	1
TrH2_TrispH2_001515	Aprt	0	1
TrH2_TrispH2_007392	Nup133	0.390206280572276	1
TrH2_TrispH2_001539	CG7028	0.343302414539845	1
TrH2_TrispH2_001552	DnaJ-H	0.330856326977166	1
TrH2_TrispH2_001569	Jarid2	0	1
TrH2_TrispH2_001596	sl	0	1
TrH2_TrispH2_001607	CG14414	0.36161868651451	1
TrH2_TrispH2_001612	Dip-C	0.221553660514413	1
TrH2_TrispH2_001613	RpL14	0.767087276119265	1
TrH2_TrispH2_003924	Amt	0.20683559015122	1
TrH2_TrispH2_002081	glo	0.513188735760629	1
TrH2_TrispH2_001125	pix	0	1
TrH2_TrispH2_005346	Apoltp	0.110124733855347	1
TrH2_TrispH2_005363	mRpL3	0.651545480752862	1
TrH2_TrispH2_010469	Nurf-38	0.674427219135527	1
TrH2_TrispH2_010470	CG3764	0.265511442855111	1
TrH2_TrispH2_004103	CG42255	0	1
TrH2_TrispH2_010094	CG11377	0.505372799820791	1
TrH2_TrispH2_007471	dpy	0	1
TrH2_TrispH2_006993	fz3	0	1
TrH2_TrispH2_009002	Sh3beta	0	1
TrH2_TrispH2_009005	S6kII	0	1
TrH2_TrispH2_006668	betaggt-I	0.158277867197421	1
TrH2_TrispH2_006672	Rack1	0.797711741407467	1
TrH2_TrispH2_001211	barc	0.211111273491819	1
TrH2_TrispH2_005783	CG13625	0.366892486917609	1
TrH2_TrispH2_006694	CG10841	0	1
TrH2_TrispH2_005890	CG3107	0.386808673638202	1
TrH2_TrispH2_006700	Fdh	0.657974370472361	1
TrH2_TrispH2_010317	CG1671	0.258793872984143	1
TrH2_TrispH2_011424	Rpt3	0.326314804366481	1
TrH2_TrispH2_007878	Dak1	0.299658862615516	1
TrH2_TrispH2_008356	Vps36	0.350651271753313	1
TrH2_TrispH2_004336	CG1418	0.165108030293108	1
TrH2_TrispH2_004368	mRpL41	0.666892290835929	1
TrH2_TrispH2_004366	Zpr1	0.370278587658324	1
TrH2_TrispH2_006632	Pp2C1	0.325744104733655	1
TrH2_TrispH2_009106	IntS10	0.39647660850249	1
TrH2_TrispH2_008519	CycB3	0.251301204906719	1
TrH2_TrispH2_010848	Ube3a	0.42824507880957	1
TrH2_TrispH2_002397	PNPase	0.503961161169144	1
TrH2_TrispH2_002404	TTLL15	0	1
TrH2_TrispH2_002406	CG6420	0.27426237870266	1
TrH2_TrispH2_002432	Mdh1	0.640316215543421	1
TrH2_TrispH2_010495	SMC3	0.295566822193646	1
TrH2_TrispH2_003228	sll	0.279466275142318	1
TrH2_TrispH2_003234	Wdr81	0.0297264868869792	1
TrH2_TrispH2_007859	ema	0	1
TrH2_TrispH2_000355	atl	0.260468624083615	1
TrH2_TrispH2_003261	Bruce	0.252388241514243	1
TrH2_TrispH2_001164	Hcf	0.309650280859514	1
TrH2_TrispH2_006303	deltaCOP	0.486184759584892	1
TrH2_TrispH2_003273	CG6144	0.520777782039691	1
TrH2_TrispH2_003276	BBS1	0.430979561267404	1
TrH2_TrispH2_003284	CG15141	0.385923410845777	1
TrH2_TrispH2_003286	IP3K2	0.237406256942357	1
TrH2_TrispH2_003292	Ada2b	0.100839039495417	1
TrH2_TrispH2_003302	CG13887	0.421423047862615	1
TrH2_TrispH2_003305	CG17187	0.337431939442493	1
TrH2_TrispH2_009876	Upf1	0	1
TrH2_TrispH2_006631	SmD3	0.685086137618459	1
TrH2_TrispH2_006639	car	0.306153877754438	1
TrH2_TrispH2_004809	Ttc19	0	1
TrH2_TrispH2_001130	CG9213	0.0835726068808931	1
TrH2_TrispH2_006660	CG16989	0	1
TrH2_TrispH2_008586	CG4849	0.541680659589818	1
TrH2_TrispH2_005052	CG14341	0.384166429744661	1
TrH2_TrispH2_005049	CG16779	0.232227415357722	1
TrH2_TrispH2_005051	wrd	0.587098277809565	1
TrH2_TrispH2_005571	cin	0	1
TrH2_TrispH2_000941	CG10466	0.519457083076399	1
TrH2_TrispH2_005058	THADA	0.315960713107345	1
TrH2_TrispH2_002231	SNF4Agamma	0	1
TrH2_TrispH2_005065	spn-A	0.47083355204732	1
TrH2_TrispH2_005084	Ssl1	0.519954712177856	1
TrH2_TrispH2_008175	fray	0	1
TrH2_TrispH2_005702	stc	0.018614862666239	1
TrH2_TrispH2_005402	CG9132	0.0530720962023133	1
TrH2_TrispH2_000787	CG17387	0	1
TrH2_TrispH2_005409	Dyb	0.0743146707614607	1
TrH2_TrispH2_005410	ste14	0.469736455245695	1
TrH2_TrispH2_005419	Phb2	0.634303277470161	1
TrH2_TrispH2_008143	DNApol-alpha180	0.548286684089902	1
TrH2_TrispH2_009138	dsh	0	1
TrH2_TrispH2_009133	melt	0	1
TrH2_TrispH2_009141	Mlf	0.0848319604126757	1
TrH2_TrispH2_009143	beta-PheRS	0.309536877713257	1
TrH2_TrispH2_006992	CG10932	0.516697490052086	1
TrH2_TrispH2_007323	CG3045	0.4923044660217	1
