sp1	sp2	ec_value	is_o2o
Hhon_g10212.t1	Mmus_ENSMUSG00000020562	0.895015810893571	1
Hhon_g09234.t1	Mmus_ENSMUSG00000041180	0.582146288264164	1
Hhon_g09096.t1	Mmus_ENSMUSG00000020064	0	1
Hhon_g03616.t1	Mmus_ENSMUSG00000027305	0.307409343931826	1
Hhon_g10370.t1	Mmus_ENSMUSG00000031379	0	1
Hhon_g11465.t1	Mmus_ENSMUSG00000051804	0	1
Hhon_g07935.t1	Mmus_ENSMUSG00000052593	0.128996320956179	1
Hhon_g06390.t1	Mmus_ENSMUSG00000037818	0	1
Hhon_g06394.t1	Mmus_ENSMUSG00000059708	0.0992377181634566	1
Hhon_g06419.t1	Mmus_ENSMUSG00000022911	0	1
Hhon_g06308.t1	Mmus_ENSMUSG00000078622	0	1
Hhon_g07800.t1	Mmus_ENSMUSG00000020804	0	1
Hhon_g08811.t1	Mmus_ENSMUSG00000023262	0	1
Hhon_g08394.t1	Mmus_ENSMUSG00000026096	0	1
Hhon_g05649.t1	Mmus_ENSMUSG00000021958	0.239788592395994	1
Hhon_g02826.t1	Mmus_ENSMUSG00000073639	0.269732093834433	1
Hhon_g06777.t1	Mmus_ENSMUSG00000036962	0.86226996129918	1
Hhon_g09871.t1	Mmus_ENSMUSG00000049488	0.634140316741231	1
Hhon_g01067.t1	Mmus_ENSMUSG00000033735	0	1
Hhon_g00796.t1	Mmus_ENSMUSG00000038290	0.374686949220381	1
Hhon_g07842.t1	Mmus_ENSMUSG00000041426	0	1
Hhon_g03562.t1	Mmus_ENSMUSG00000028653	0	1
Hhon_g06466.t1	Mmus_ENSMUSG00000029415	0.232065340746925	1
Hhon_g08212.t1	Mmus_ENSMUSG00000031951	0.424915029834479	1
Hhon_g08220.t1	Mmus_ENSMUSG00000047388	0.568635981522956	1
Hhon_g07207.t1	Mmus_ENSMUSG00000021537	0.185602273185441	1
Hhon_g07200.t1	Mmus_ENSMUSG00000032221	0.797519291451639	1
Hhon_g07192.t1	Mmus_ENSMUSG00000027203	0.651180055291505	1
Hhon_g06734.t1	Mmus_ENSMUSG00000037971	0.633953834239858	1
Hhon_g06736.t1	Mmus_ENSMUSG00000003458	0.418982878202422	1
Hhon_g06709.t1	Mmus_ENSMUSG00000032309	0	1
Hhon_g02136.t1	Mmus_ENSMUSG00000019942	0.422922356321878	1
Hhon_g02174.t1	Mmus_ENSMUSG00000045100	0	1
Hhon_g03860.t1	Mmus_ENSMUSG00000002812	0	1
Hhon_g04800.t1	Mmus_ENSMUSG00000020904	0.887804216864244	1
Hhon_g02202.t1	Mmus_ENSMUSG00000019080	0	1
Hhon_g02214.t1	Mmus_ENSMUSG00000030322	0.124440890721317	1
Hhon_g04799.t1	Mmus_ENSMUSG00000032905	0	1
Hhon_g07790.t1	Mmus_ENSMUSG00000044847	0	1
Hhon_g03969.t1	Mmus_ENSMUSG00000044881	0	1
Hhon_g02012.t1	Mmus_ENSMUSG00000035311	0	1
Hhon_g09045.t1	Mmus_ENSMUSG00000000673	0.34907745114192	1
Hhon_g09046.t1	Mmus_ENSMUSG00000062981	0	1
Hhon_g00757.t1	Mmus_ENSMUSG00000029141	0.15468582632793	1
Hhon_g00314.t1	Mmus_ENSMUSG00000068206	0.262062283520862	1
Hhon_g09059.t1	Mmus_ENSMUSG00000022466	0	1
Hhon_g09574.t1	Mmus_ENSMUSG00000031711	0	1
Hhon_g09065.t1	Mmus_ENSMUSG00000002996	0	1
Hhon_g01410.t1	Mmus_ENSMUSG00000007610	0	1
Hhon_g04775.t1	Mmus_ENSMUSG00000030435	0.673278606188819	1
Hhon_g09348.t1	Mmus_ENSMUSG00000025266	0	1
Hhon_g09353.t1	Mmus_ENSMUSG00000039449	0.147251647325433	1
Hhon_g09366.t1	Mmus_ENSMUSG00000054612	0.450540125635293	1
Hhon_g09368.t1	Mmus_ENSMUSG00000030298	0.252134597952908	1
Hhon_g08346.t1	Mmus_ENSMUSG00000039130	0.301346247241301	1
Hhon_g09865.t1	Mmus_ENSMUSG00000023072	0.73850868842573	1
