sp1	sp2	ec_value	cluster
Tadh_hyp_clust10049	Hhon_g06408.t1	0.822777831785947	1
Tadh_hyp_clust10049	Hhon_g00647.t1	0.824151638381788	1
Tadh_hyp_clust10049b	Hhon_g11628.t1	0.116614559471843	2
Tadh_hyp_clust10049b	Hhon_g10858.t1	0.501309845846126	2
Tadh_hyp_clust10049b	Hhon_g11697.t1	0.251862544192516	2
Tadh_hyp_clust10049b	Hhon_g11395.t1	0.493502954897898	2
Tadh_TriadG5338	Hhon_g11176.t1	0.693571903062401	3
Tadh_hyp_clust10113	Hhon_g11176.t1	0.812791567757024	3
Tadh_TriadG18708	Hhon_g10272.t1	0.0526395851050783	4
Tadh_TriadG18392	Hhon_g10272.t1	0.366512773157716	4
Tadh_hyp_clust10146	Hhon_g10272.t1	0.363085133440038	4
Tadh_TriadG62367	Hhon_g11582.t1	NA	5
Tadh_TriadG62367	Hhon_g04250.t1	0.139310736837912	5
Tadh_TriadG62367	Hhon_g07909.t1	NA	5
Tadh_TriadG62367	Hhon_g11416.t1	0.316020783435025	5
Tadh_TriadG62367	Hhon_g10808.t1	0.28638301363822	5
Tadh_TriadG62367	Hhon_g05332.t1	0.389977432945168	5
Tadh_TriadG62367	Hhon_g10807.t1	0.299667959118218	5
Tadh_TriadG62367	Hhon_g08658.t1	0.447316570104031	5
Tadh_TriadG62367	Hhon_g02555.t1	0.192726593909803	5
Tadh_TriadG62367	Hhon_g08659.t1	NA	5
Tadh_TriadG62367	Hhon_g12003.t1	0.503283718619404	5
Tadh_TriadG62367	Hhon_g11675.t1	0.0895419574056198	5
Tadh_TriadG62367	Hhon_g11981.t1	0.468066186822839	5
Tadh_hyp_clust3081	Hhon_g11862.t1	0.465596896023291	5
Tadh_hyp_clust3081	Hhon_g11582.t1	NA	5
Tadh_hyp_clust3081	Hhon_g04250.t1	0.16483029669093	5
Tadh_hyp_clust3081	Hhon_g07909.t1	NA	5
Tadh_hyp_clust3081	Hhon_g11416.t1	0.222292916264758	5
Tadh_hyp_clust3081	Hhon_g10808.t1	0.291137575180569	5
Tadh_hyp_clust3081	Hhon_g02555.t1	0.175682029836063	5
Tadh_hyp_clust3081	Hhon_g08658.t1	0.163417269577184	5
Tadh_hyp_clust3081	Hhon_g04269.t1	0.172623200880919	5
Tadh_hyp_clust3081	Hhon_g07332.t1	0.309036195758724	5
Tadh_hyp_clust3081	Hhon_g07122.t1	0.273658157553692	5
Tadh_hyp_clust3081	Hhon_g05332.t1	0.371637278046292	5
Tadh_hyp_clust3081	Hhon_g10807.t1	0.115060769480596	5
Tadh_hyp_clust3081	Hhon_g11713.t1	0.0650824012807723	5
Tadh_hyp_clust3086a	Hhon_g11674.t1	0.188944872770094	5
Tadh_hyp_clust3086a	Hhon_g11862.t1	0.359811718190131	5
Tadh_hyp_clust3086a	Hhon_g02555.t1	0.0264142073679598	5
Tadh_hyp_clust3086a	Hhon_g11582.t1	NA	5
Tadh_hyp_clust3086a	Hhon_g07121.t1	0.506394099701913	5
Tadh_hyp_clust3086a	Hhon_g05332.t1	NA	5
Tadh_hyp_clust3086a	Hhon_g08658.t1	0.369378388190335	5
Tadh_hyp_clust3086a	Hhon_g04269.t1	0.45580871430166	5
Tadh_hyp_clust3086a	Hhon_g11713.t1	NA	5
Tadh_hyp_clust3086a	Hhon_g10808.t1	NA	5
Tadh_hyp_clust3086a	Hhon_g04250.t1	0.103587756663763	5
Tadh_hyp_clust3086a	Hhon_g11416.t1	0.368457559165034	5
Tadh_hyp_clust3086a	Hhon_g11956.t1	0.0500897371185763	5
Tadh_hyp_clust3086a	Hhon_g07328.t1	0.381669281013376	5
Tadh_hyp_clust3086a	Hhon_g07332.t1	0.312263167076124	5
Tadh_hyp_clust3086a	Hhon_g07329.t1	0.366021369568201	5
Tadh_hyp_clust3086a	Hhon_g04371.t1	0.447022888917874	5
Tadh_hyp_clust3086a	Hhon_g10807.t1	0.270231208314435	5
Tadh_hyp_clust3086a	Hhon_g12003.t1	0.0952025735457345	5
Tadh_hyp_clust3086a	Hhon_g11675.t1	0.348484636032197	5
Tadh_hyp_clust3086a	Hhon_g11981.t1	0.211815840923499	5
Tadh_TriadG59493	Hhon_g11582.t1	0.0723322058685288	5
Tadh_wf_g11617	Hhon_g07332.t1	NA	5
Tadh_wf_g11617	Hhon_g08658.t1	NA	5
Tadh_wf_g11617	Hhon_g11862.t1	NA	5
Tadh_wf_g11617	Hhon_g07122.t1	NA	5
Tadh_TriadG62402	Hhon_g11582.t1	NA	5
Tadh_TriadG62402	Hhon_g11981.t1	0.422589044054416	5
Tadh_TriadG62402	Hhon_g11416.t1	0.238564195727157	5
Tadh_TriadG62402	Hhon_g10807.t1	0.18176240735073	5
Tadh_TriadG62402	Hhon_g12003.t1	0.362985231419533	5
Tadh_TriadG63591	Hhon_g07909.t1	NA	5
Tadh_TriadG63591	Hhon_g11582.t1	NA	5
Tadh_TriadG63591	Hhon_g07122.t1	0.34235060387954	5
Tadh_TriadG63591	Hhon_g08658.t1	0.228260454134358	5
Tadh_TriadG63591	Hhon_g11416.t1	0.166530119342462	5
Tadh_TriadG63591	Hhon_g02555.t1	0.241985020428042	5
Tadh_TriadG63591	Hhon_g07332.t1	0.274661219523847	5
Tadh_TriadG63591	Hhon_g07329.t1	0.350261078377537	5
Tadh_TriadG63591	Hhon_g07121.t1	0.137643246421123	5
Tadh_TriadG63591	Hhon_g04269.t1	0.161361617141892	5
Tadh_TriadG63591	Hhon_g05332.t1	0.584241998294498	5
Tadh_TriadG63591	Hhon_g08659.t1	0.0387631292098759	5
Tadh_TriadG63591	Hhon_g10808.t1	0.338450173454196	5
Tadh_TriadG63591	Hhon_g10807.t1	0.101114220043752	5
Tadh_TriadG63591	Hhon_g12003.t1	0.434130326145815	5
Tadh_TriadG63591	Hhon_g04250.t1	0.0547039860633976	5
Tadh_TriadG59495	Hhon_g11582.t1	NA	5
Tadh_TriadG59495	Hhon_g11713.t1	NA	5
Tadh_TriadG59495	Hhon_g10807.t1	0.29118732692526	5
Tadh_TriadG59495	Hhon_g07909.t1	NA	5
Tadh_TriadG59495	Hhon_g11416.t1	0.263199942892223	5
Tadh_TriadG59495	Hhon_g11862.t1	0.483969897564358	5
Tadh_TriadG62590	Hhon_g08658.t1	NA	5
Tadh_TriadG62590	Hhon_g11582.t1	NA	5
Tadh_TriadG62590	Hhon_g04250.t1	0.0145807472108408	5
Tadh_TriadG62163	Hhon_g11582.t1	NA	5
Tadh_TriadG62163	Hhon_g10533.t1	0.510084724023904	5
Tadh_TriadG62163	Hhon_g10807.t1	0.189211072699423	5
Tadh_TriadG62163	Hhon_g07909.t1	NA	5
Tadh_TriadG62452	Hhon_g07909.t1	NA	5
Tadh_TriadG62452	Hhon_g11674.t1	0.506667957710831	5
Tadh_TriadG62452	Hhon_g02555.t1	0.211135253460094	5
Tadh_TriadG62452	Hhon_g10808.t1	0.275835735623595	5
Tadh_TriadG62452	Hhon_g07329.t1	0.576229637440791	5
Tadh_TriadG62452	Hhon_g11582.t1	NA	5
Tadh_TriadG62452	Hhon_g08659.t1	NA	5
Tadh_TriadG52746	Hhon_g07909.t1	0.698671053414178	5
Tadh_TriadG52746	Hhon_g11582.t1	0.0968184616153825	5
Tadh_TriadG52746	Hhon_g07122.t1	NA	5
Tadh_TriadG52746	Hhon_g07121.t1	NA	5
Tadh_TriadG52746	Hhon_g05332.t1	NA	5
Tadh_TriadG52746	Hhon_g08658.t1	NA	5
Tadh_TriadG52746	Hhon_g04250.t1	NA	5
Tadh_TriadG52746	Hhon_g11416.t1	NA	5
Tadh_TriadG52746	Hhon_g11713.t1	NA	5
Tadh_TriadG52746	Hhon_g10808.t1	NA	5
Tadh_TriadG52746	Hhon_g04269.t1	NA	5
Tadh_TriadG52746	Hhon_g07332.t1	NA	5
Tadh_TriadG52746	Hhon_g07329.t1	NA	5
Tadh_TriadG52746	Hhon_g07328.t1	NA	5
Tadh_TriadG52746	Hhon_g11674.t1	NA	5
Tadh_wf_g11924	Hhon_g07329.t1	NA	5
Tadh_wf_g11924	Hhon_g02555.t1	0.040409642985672	5
