sp1	sp2	ec_value	is_o2o
Tadh_TriadG64150	Mmus_ENSMUSG00000057715	0.403037955994781	1
Tadh_wf_g5251	Mmus_ENSMUSG00000020562	0.860987328246418	1
Tadh_TriadG32551	Mmus_ENSMUSG00000041180	0.638649543706636	1
Tadh_TriadG25296	Mmus_ENSMUSG00000043207	0	1
Tadh_TriadG2986	Mmus_ENSMUSG00000039307	0.28016205604417	1
Tadh_TriadG25488	Mmus_ENSMUSG00000022110	0	1
Tadh_TriadG57282	Mmus_ENSMUSG00000027305	0.212060791535545	1
Tadh_TriadG50332	Mmus_ENSMUSG00000031379	0	1
Tadh_TriadG58971	Mmus_ENSMUSG00000052593	0.135739364417927	1
Tadh_TriadG56831	Mmus_ENSMUSG00000059708	0	1
Tadh_TriadG17057	Mmus_ENSMUSG00000022911	0	1
Tadh_TriadG55006	Mmus_ENSMUSG00000078622	0	1
Tadh_TriadG50105	Mmus_ENSMUSG00000003360	0	1
Tadh_TriadG21983	Mmus_ENSMUSG00000026096	0	1
Tadh_TriadG56912	Mmus_ENSMUSG00000021958	0.624906007384838	1
Tadh_TriadG49948	Mmus_ENSMUSG00000073639	0.197899654516137	1
Tadh_TriadG54019	Mmus_ENSMUSG00000036962	0.850144846835858	1
Tadh_TriadG55538	Mmus_ENSMUSG00000049488	0.518979148018145	1
Tadh_TriadG58441	Mmus_ENSMUSG00000033735	0.0630076861895981	1
Tadh_TriadG59186	Mmus_ENSMUSG00000038290	0.390533409704338	1
Tadh_TriadG30551	Mmus_ENSMUSG00000041426	0.00757755728386937	1
Tadh_TriadG57913	Mmus_ENSMUSG00000028653	0	1
Tadh_TriadG25889	Mmus_ENSMUSG00000029415	0.213507604921204	1
Tadh_TriadG24324	Mmus_ENSMUSG00000031951	0.547846318461476	1
Tadh_TriadG52029	Mmus_ENSMUSG00000024218	0.142632475601647	1
Tadh_TriadG55689	Mmus_ENSMUSG00000047388	0	1
Tadh_TriadG23944	Mmus_ENSMUSG00000021537	0	1
Tadh_TriadG24298	Mmus_ENSMUSG00000032221	0.76181894863934	1
Tadh_TriadG24211	Mmus_ENSMUSG00000027203	0.617838883833525	1
Tadh_TriadG55198	Mmus_ENSMUSG00000037971	0.650197361508416	1
Tadh_TriadG55220	Mmus_ENSMUSG00000032309	0	1
Tadh_TriadG24598	Mmus_ENSMUSG00000053110	0.416407531664587	1
Tadh_TriadG55283	Mmus_ENSMUSG00000019942	0.591340470767403	1
Tadh_TriadG23540	Mmus_ENSMUSG00000045100	0	1
Tadh_TriadG23652	Mmus_ENSMUSG00000089997	0.825308064945467	1
Tadh_TriadG31139	Mmus_ENSMUSG00000002812	0	1
Tadh_TriadG14382	Mmus_ENSMUSG00000019080	0	1
Tadh_TriadG5883	Mmus_ENSMUSG00000030322	0.0197527262605945	1
Tadh_wf_g1414	Mmus_ENSMUSG00000044881	0	1
Tadh_TriadG55391	Mmus_ENSMUSG00000026669	0.377045812222602	1
Tadh_TriadG24699	Mmus_ENSMUSG00000000673	0.319911919975743	1
Tadh_TriadG55397	Mmus_ENSMUSG00000062981	0	1
Tadh_TriadG64173	Mmus_ENSMUSG00000029141	0	1
Tadh_TriadG53974	Mmus_ENSMUSG00000068206	0.143590227933521	1
Tadh_wf_g4201	Mmus_ENSMUSG00000022466	0	1
Tadh_TriadG22842	Mmus_ENSMUSG00000031711	0.659799053742023	1
Tadh_TriadG55419	Mmus_ENSMUSG00000002996	0	1
Tadh_TriadG23415	Mmus_ENSMUSG00000025266	0	1
Tadh_TriadG50164	Mmus_ENSMUSG00000039449	0	1
Tadh_TriadG55441	Mmus_ENSMUSG00000054612	0.549973347202597	1
Tadh_TriadG24138	Mmus_ENSMUSG00000030298	0.518642254732641	1
Tadh_TriadG55497	Mmus_ENSMUSG00000039130	0.277147275668714	1
Tadh_TriadG55534	Mmus_ENSMUSG00000023072	0.724774955672909	1
Tadh_TriadG55545	Mmus_ENSMUSG00000016253	0	1
Tadh_TriadG55562	Mmus_ENSMUSG00000028224	0	1
Tadh_wf_g4353	Mmus_ENSMUSG00000010406	0.69227342543969	1
Tadh_wf_g4362	Mmus_ENSMUSG00000014846	0	1
Tadh_TriadG54943	Mmus_ENSMUSG00000021573	0	1
Tadh_TriadG55597	Mmus_ENSMUSG00000023151	0	1
Tadh_TriadG23609	Mmus_ENSMUSG00000031807	0.803562653126959	1
Tadh_TriadG57175	Mmus_ENSMUSG00000070699	0	1
Tadh_TriadG23778	Mmus_ENSMUSG00000006589	0	1
Tadh_TriadG52740	Mmus_ENSMUSG00000039509	0.0588695242313157	1
Tadh_TriadG24435	Mmus_ENSMUSG00000022550	0	1
Tadh_TriadG24329	Mmus_ENSMUSG00000027465	0	1
Tadh_TriadG24000	Mmus_ENSMUSG00000021413	0.355622182971669	1
Tadh_TriadG63279	Mmus_ENSMUSG00000031701	0.360679108096081	1
Tadh_TriadG23786	Mmus_ENSMUSG00000001482	0.0234728722279367	1
Tadh_TriadG55672	Mmus_ENSMUSG00000039804	0	1
Tadh_TriadG55673	Mmus_ENSMUSG00000036810	0	1
Tadh_TriadG55681	Mmus_ENSMUSG00000038518	0	1
Tadh_wf_g9225	Mmus_ENSMUSG00000038119	0.0276229864316899	1
Tadh_TriadG55715	Mmus_ENSMUSG00000026889	0.468699284639772	1
Tadh_TriadG23568	Mmus_ENSMUSG00000063931	0.070227480460666	1
Tadh_TriadG37572	Mmus_ENSMUSG00000025794	0.865019192247726	1
Tadh_TriadG55742	Mmus_ENSMUSG00000071103	0.825786425723128	1
Tadh_TriadG63108	Mmus_ENSMUSG00000062006	0	1
Tadh_TriadG1807	Mmus_ENSMUSG00000027324	0.723588026027066	1
Tadh_wf_g5198	Mmus_ENSMUSG00000058355	0.0659664570093364	1
Tadh_TriadG55781	Mmus_ENSMUSG00000002781	0	1
Tadh_TriadG55790	Mmus_ENSMUSG00000001062	0	1
Tadh_TriadG23436	Mmus_ENSMUSG00000036779	0	1
Tadh_TriadG25848	Mmus_ENSMUSG00000041945	0	1
Tadh_TriadG3973	Mmus_ENSMUSG00000032563	0	1
Tadh_TriadG24155	Mmus_ENSMUSG00000031751	0	1
Tadh_TriadG62270	Mmus_ENSMUSG00000026921	0.0390801823267887	1
Tadh_TriadG62272	Mmus_ENSMUSG00000055409	0.415419338976071	1
Tadh_hyp_clust10049b	Mmus_ENSMUSG00000024598	0.419100029642366	1
Tadh_wf_g1525	Mmus_ENSMUSG00000006369	0.173305884706934	1
Tadh_TriadG50	Mmus_ENSMUSG00000046318	0	1
Tadh_TriadG60969	Mmus_ENSMUSG00000039428	0	1
Tadh_wf_g10012	Mmus_ENSMUSG00000028843	0	1
Tadh_TriadG61592	Mmus_ENSMUSG00000012126	0.316053398829065	1
Tadh_TriadG23924	Mmus_ENSMUSG00000024477	0.12612196499096	1
Tadh_TriadG63946	Mmus_ENSMUSG00000067873	0	1
Tadh_TriadG28663	Mmus_ENSMUSG00000032077	0.398216738664663	1
Tadh_TriadG25744	Mmus_ENSMUSG00000021193	0	1
Tadh_TriadG3592	Mmus_ENSMUSG00000036257	0	1
Tadh_TriadG26041	Mmus_ENSMUSG00000038446	0	1
Tadh_TriadG23688	Mmus_ENSMUSG00000040688	0.69512705574507	1
Tadh_TriadG50249	Mmus_ENSMUSG00000030603	0.463325715833955	1
Tadh_TriadG25159	Mmus_ENSMUSG00000022757	0.327782164600174	1
Tadh_TriadG24660	Mmus_ENSMUSG00000028719	0.327423852991114	1
Tadh_TriadG33711	Mmus_ENSMUSG00000031479	0.203643968760499	1
Tadh_TriadG55955	Mmus_ENSMUSG00000022131	0	1
Tadh_TriadG55970	Mmus_ENSMUSG00000003380	0.231428368572311	1
Tadh_TriadG56002	Mmus_ENSMUSG00000036850	0	1
Tadh_TriadG63291	Mmus_ENSMUSG00000032078	0	1
Tadh_TriadG26600	Mmus_ENSMUSG00000020525	0	1
Tadh_TriadG56047	Mmus_ENSMUSG00000031864	0.031320042146429	1
Tadh_TriadG23488	Mmus_ENSMUSG00000000759	0	1
Tadh_TriadG32725	Mmus_ENSMUSG00000025326	0	1
Tadh_TriadG56103	Mmus_ENSMUSG00000025038	0.855540540665523	1
Tadh_TriadG57060	Mmus_ENSMUSG00000020464	0.673591060966573	1
Tadh_TriadG63987	Mmus_ENSMUSG00000020321	0	1
Tadh_TriadG26904	Mmus_ENSMUSG00000023966	0.829283101820025	1
Tadh_TriadG64300	Mmus_ENSMUSG00000024974	0.371518639586589	1
Tadh_TriadG27148	Mmus_ENSMUSG00000037089	0	1
Tadh_TriadG57146	Mmus_ENSMUSG00000021022	0.27720934358483	1
Tadh_TriadG57150	Mmus_ENSMUSG00000045374	0.396782557746831	1
Tadh_TriadG27102	Mmus_ENSMUSG00000044968	0	1
Tadh_TriadG26979	Mmus_ENSMUSG00000024073	0.356329270866653	1
Tadh_TriadG57181	Mmus_ENSMUSG00000037259	0.357045283429848	1
Tadh_TriadG55714	Mmus_ENSMUSG00000020978	0	1
Tadh_TriadG61957	Mmus_ENSMUSG00000032096	0	1
Tadh_TriadG57191	Mmus_ENSMUSG00000042831	0	1
Tadh_TriadG26650	Mmus_ENSMUSG00000006464	0.816609449756928	1
Tadh_TriadG57189	Mmus_ENSMUSG00000006021	0.1061698392174	1
Tadh_TriadG57203	Mmus_ENSMUSG00000041712	0	1
Tadh_TriadG57213	Mmus_ENSMUSG00000029196	0	1
Tadh_TriadG57226	Mmus_ENSMUSG00000034278	0.284105059416076	1
Tadh_TriadG54641	Mmus_ENSMUSG00000058301	0	1
Tadh_TriadG26180	Mmus_ENSMUSG00000028850	0	1
Tadh_TriadG61988	Mmus_ENSMUSG00000035521	0	1
Tadh_TriadG8416	Mmus_ENSMUSG00000020180	0.581050241810504	1
Tadh_TriadG57253	Mmus_ENSMUSG00000000581	0	1
Tadh_TriadG57259	Mmus_ENSMUSG00000029434	0	1
Tadh_TriadG54077	Mmus_ENSMUSG00000042298	0	1
Tadh_TriadG52557	Mmus_ENSMUSG00000031893	0.831774747041654	1
Tadh_TriadG27169	Mmus_ENSMUSG00000029049	0.869966807547843	1
Tadh_TriadG25069	Mmus_ENSMUSG00000025898	0.0410461572643875	1
Tadh_TriadG26416	Mmus_ENSMUSG00000000976	0.015232881551743	1
Tadh_TriadG57283	Mmus_ENSMUSG00000069910	0.391617070367956	1
Tadh_TriadG49836	Mmus_ENSMUSG00000020621	0	1
Tadh_TriadG22861	Mmus_ENSMUSG00000020929	0	1
Tadh_TriadG63997	Mmus_ENSMUSG00000002768	0	1
Tadh_TriadG61235	Mmus_ENSMUSG00000047454	0	1
Tadh_TriadG17435	Mmus_ENSMUSG00000031107	0.0316697498884575	1
Tadh_TriadG51967	Mmus_ENSMUSG00000044573	0.694666761217651	1
Tadh_wf_g6190	Mmus_ENSMUSG00000027323	0.726605796156634	1
Tadh_TriadG54062	Mmus_ENSMUSG00000022272	0	1
Tadh_TriadG55011	Mmus_ENSMUSG00000028423	0.377821861514456	1
Tadh_TriadG22771	Mmus_ENSMUSG00000026766	0.463984090964775	1
Tadh_wf_g9184	Mmus_ENSMUSG00000027676	0.861261752035155	1
Tadh_TriadG57388	Mmus_ENSMUSG00000039662	0	1
Tadh_TriadG26843	Mmus_ENSMUSG00000004264	0.803479024330146	1
Tadh_TriadG26455	Mmus_ENSMUSG00000038697	0	1
Tadh_TriadG49541	Mmus_ENSMUSG00000006678	0.635533844851988	1
Tadh_TriadG57438	Mmus_ENSMUSG00000027831	0	1
Tadh_TriadG50402	Mmus_ENSMUSG00000026245	0.359675531666906	1
Tadh_TriadG60963	Mmus_ENSMUSG00000032047	0.402836035940527	1
Tadh_TriadG26740	Mmus_ENSMUSG00000032103	0.471157038172445	1
Tadh_TriadG57530	Mmus_ENSMUSG00000028857	0.626211097888494	1
Tadh_TriadG57527	Mmus_ENSMUSG00000044982	0	1
Tadh_wf_g6407	Mmus_ENSMUSG00000074579	0.486985362649402	1
Tadh_TriadG56121	Mmus_ENSMUSG00000042523	0.682315503955885	1
Tadh_TriadG27042	Mmus_ENSMUSG00000023286	0.411665007876364	1
Tadh_TriadG27286	Mmus_ENSMUSG00000028990	0.505144629538955	1
Tadh_TriadG26280	Mmus_ENSMUSG00000068856	0.703084850558346	1
Tadh_TriadG26388	Mmus_ENSMUSG00000006191	0	1
Tadh_TriadG64031	Mmus_ENSMUSG00000027706	0.148991716682452	1
Tadh_TriadG37887	Mmus_ENSMUSG00000018559	0	1
Tadh_TriadG57697	Mmus_ENSMUSG00000030125	0.861954611497999	1
Tadh_TriadG26445	Mmus_ENSMUSG00000039438	0.151835408550964	1
Tadh_TriadG26766	Mmus_ENSMUSG00000034088	0	1
Tadh_TriadG64372	Mmus_ENSMUSG00000024359	0.367954395404637	1
