sp1	sp2	ec_value	cluster
Hhon_g00019.t1	Aque_Aqu2.1.28284_001	NA	1
Hhon_g00037.t1	Aque_Aqu2.1.28284_001	NA	1
Hhon_g00033.t1	Aque_Aqu2.1.13393_001	0.103988379638784	2
Hhon_g00033.t1	Aque_Aqu2.1.36096_001	0.0296560729833214	2
Hhon_g00042.t1	Aque_Aqu2.1.22297_001	0.860067009348008	3
Hhon_g00042.t1	Aque_Aqu2.1.36100_001	0.883709905729413	3
Hhon_g00042.t1	Aque_Aqu2.1.09975_001	0.85300041382966	3
Hhon_g00043.t1	Aque_Aqu2.1.28643_001	0.0143415032245138	4
Hhon_g00043.t1	Aque_Aqu2.1.12146_001	0.692960335481304	4
Hhon_g10792.t1	Aque_Aqu2.1.32603_001	NA	5
Hhon_g00054.t1	Aque_Aqu2.1.32603_001	NA	5
Hhon_g00061.t1	Aque_Aqu2.1.04027_001	NA	6
Hhon_g00061.t1	Aque_Aqu2.1.12009_001	NA	6
Hhon_g00061.t1	Aque_Aqu2.1.18273_001	NA	6
Hhon_g00061.t1	Aque_Aqu2.1.18271_001	NA	6
Hhon_g00061.t1	Aque_Aqu2.1.32692_001	NA	6
Hhon_g00061.t1	Aque_Aqu2.1.19174_001	0.431081296081211	6
Hhon_g00061.t1	Aque_Aqu2.1.18272_001	NA	6
Hhon_g00061.t1	Aque_Aqu2.1.32691_001	NA	6
Hhon_g00068.t1	Aque_Aqu2.1.34272_001	0.180718994917257	7
Hhon_g00068.t1	Aque_Aqu2.1.44697_001	0.605025515607253	7
Hhon_g00072.t1	Aque_Aqu2.1.24141_001	0.2398503168293	8
Hhon_g00072.t1	Aque_Aqu2.1.15437_001	0.184469332544758	8
Hhon_g00074.t1	Aque_Aqu2.1.13983_001	0.297793889972114	9
Hhon_g00074.t1	Aque_Aqu2.1.25379_001	0.277442783179515	9
Hhon_g07522.t1	Aque_Aqu2.1.34376_001	NA	10
Hhon_g00079.t1	Aque_Aqu2.1.34376_001	NA	10
Hhon_g00079.t1	Aque_Aqu2.1.26220_001	NA	10
Hhon_g00079.t1	Aque_Aqu2.1.13200_001	NA	10
Hhon_g10135.t1	Aque_Aqu2.1.34376_001	0.698390961761493	10
Hhon_g10135.t1	Aque_Aqu2.1.26220_001	0.303262705936947	10
Hhon_g10135.t1	Aque_Aqu2.1.34361_001	0.174844930451223	10
Hhon_g10135.t1	Aque_Aqu2.1.13200_001	0.628674564436923	10
Hhon_g02560.t1	Aque_Aqu2.1.34376_001	0.649967575253453	10
Hhon_g02560.t1	Aque_Aqu2.1.26220_001	0.200809784863918	10
Hhon_g00080.t1	Aque_Aqu2.1.34376_001	NA	10
Hhon_g00080.t1	Aque_Aqu2.1.13200_001	NA	10
Hhon_g00080.t1	Aque_Aqu2.1.34370_001	NA	10
Hhon_g05901.t1	Aque_Aqu2.1.34376_001	0.740270227940551	10
Hhon_g05901.t1	Aque_Aqu2.1.26220_001	0.260754944670952	10
Hhon_g05901.t1	Aque_Aqu2.1.34370_001	0.63316376353137	10
Hhon_g00083.t1	Aque_Aqu2.1.34376_001	NA	10
Hhon_g00083.t1	Aque_Aqu2.1.26220_001	NA	10
Hhon_g00083.t1	Aque_Aqu2.1.13200_001	NA	10
Hhon_g00078.t1	Aque_Aqu2.1.34376_001	NA	10
Hhon_g00078.t1	Aque_Aqu2.1.26220_001	NA	10
Hhon_g00078.t1	Aque_Aqu2.1.13200_001	NA	10
Hhon_g05901.t1	Aque_Aqu2.1.16664_001	0.236636320561935	10
Hhon_g00079.t1	Aque_Aqu2.1.36244_001	NA	10
Hhon_g00083.t1	Aque_Aqu2.1.36244_001	NA	10
Hhon_g02560.t1	Aque_Aqu2.1.36244_001	0.55461297016275	10
Hhon_g00078.t1	Aque_Aqu2.1.36244_001	NA	10
Hhon_g10135.t1	Aque_Aqu2.1.36244_001	0.475123967170132	10
Hhon_g10135.t1	Aque_Aqu2.1.09805_001	0.460119671990733	10
Hhon_g02560.t1	Aque_Aqu2.1.09805_001	0.388034565116606	10
Hhon_g05901.t1	Aque_Aqu2.1.09805_001	0.455876356737418	10
Hhon_g00087.t1	Aque_Aqu2.1.29324_001	0.547927090736743	11
Hhon_g00087.t1	Aque_Aqu2.1.11902_001	0.533662063823601	11
Hhon_g00087.t1	Aque_Aqu2.1.29326_001	0.556033605616499	11
Hhon_g00088.t1	Aque_Aqu2.1.26639_001	NA	12
Hhon_g00088.t1	Aque_Aqu2.1.06604_001	NA	12
Hhon_g00089.t1	Aque_Aqu2.1.06718_001	0.810274416681005	13
Hhon_g00089.t1	Aque_Aqu2.1.11670_001	NA	13
Hhon_g00089.t1	Aque_Aqu2.1.22441_001	0.714411667343065	13
Hhon_g00089.t1	Aque_Aqu2.1.24461_001	NA	13
Hhon_g00089.t1	Aque_Aqu2.1.29442_001	0.865021201602633	13
Hhon_g00090.t1	Aque_Aqu2.1.18838_001	NA	14
Hhon_g00090.t1	Aque_Aqu2.1.08604_001	NA	14
Hhon_g00090.t1	Aque_Aqu2.1.13056_001	0.048565175810732	14
Hhon_g00094.t1	Aque_Aqu2.1.23538_001	0.00529828600920312	15
Hhon_g00094.t1	Aque_Aqu2.1.23540_001	NA	15
Hhon_g00094.t1	Aque_Aqu2.1.23555_001	NA	15
Hhon_g00094.t1	Aque_Aqu2.1.02702_001	NA	15
Hhon_g00094.t1	Aque_Aqu2.1.09275_001	0.00896659716782056	15
Hhon_g00094.t1	Aque_Aqu2.1.20097_001	NA	15
Hhon_g00098.t1	Aque_Aqu2.1.09681_001	0.614805544743681	16
Hhon_g00098.t1	Aque_Aqu2.1.15787_001	0.733630998218644	16
Hhon_g00107.t1	Aque_Aqu2.1.34178_001	0.174938772405668	17
Hhon_g00107.t1	Aque_Aqu2.1.01683_001	0.143487041250656	17
Hhon_g00107.t1	Aque_Aqu2.1.22078_001	0.18188994733198	17
Hhon_g00107.t1	Aque_Aqu2.1.22076_001	0.151989537146142	17
Hhon_g00107.t1	Aque_Aqu2.1.22082_001	0.200143513889183	17
Hhon_g00114.t1	Aque_Aqu2.1.19920_001	0.00960212434581571	18
Hhon_g00114.t1	Aque_Aqu2.1.16468_001	NA	18
Hhon_g00115.t1	Aque_Aqu2.1.37241_001	NA	19
Hhon_g00115.t1	Aque_Aqu2.1.37236_001	NA	19
Hhon_g00115.t1	Aque_Aqu2.1.08100_001	NA	19
Hhon_g08686.t1	Aque_Aqu2.1.43979_001	0.357699947956888	20
Hhon_g08686.t1	Aque_Aqu2.1.39648_001	NA	20
Hhon_g06118.t1	Aque_Aqu2.1.39653_001	0.205666766893629	20
Hhon_g06118.t1	Aque_Aqu2.1.39607_001	0.272679007026777	20
Hhon_g06118.t1	Aque_Aqu2.1.43975_001	NA	20
Hhon_g06118.t1	Aque_Aqu2.1.39648_001	NA	20
Hhon_g06118.t1	Aque_Aqu2.1.43979_001	0.325507128347698	20
Hhon_g06118.t1	Aque_Aqu2.1.39650_001	NA	20
Hhon_g06118.t1	Aque_Aqu2.1.43978_001	0.568852550155633	20
Hhon_g06118.t1	Aque_Aqu2.1.37513_001	0.579099331927537	20
Hhon_g06278.t1	Aque_Aqu2.1.39607_001	NA	20
Hhon_g06278.t1	Aque_Aqu2.1.24594_001	NA	20
Hhon_g06278.t1	Aque_Aqu2.1.25213_001	NA	20
Hhon_g06278.t1	Aque_Aqu2.1.25208_001	0.0159770397236011	20
Hhon_g06278.t1	Aque_Aqu2.1.25210_001	0.304409866322945	20
Hhon_g10982.t1	Aque_Aqu2.1.43876_001	0.0999204502603264	20
Hhon_g10898.t1	Aque_Aqu2.1.39607_001	0.228791065780003	20
Hhon_g10898.t1	Aque_Aqu2.1.39650_001	NA	20
Hhon_g10898.t1	Aque_Aqu2.1.43876_001	0.105573184074297	20
Hhon_g10898.t1	Aque_Aqu2.1.39653_001	0.246673943602788	20
Hhon_g09074.t1	Aque_Aqu2.1.20823_001	0.258117978504656	20
Hhon_g06053.t1	Aque_Aqu2.1.24594_001	0.442092781104638	20
Hhon_g06053.t1	Aque_Aqu2.1.25214_001	NA	20
Hhon_g10696.t1	Aque_Aqu2.1.24599_001	NA	20
Hhon_g10696.t1	Aque_Aqu2.1.26503_001	NA	20
Hhon_g10696.t1	Aque_Aqu2.1.25213_001	NA	20
Hhon_g11834.t1	Aque_Aqu2.1.37513_001	0.512455207808435	20
Hhon_g06052.t1	Aque_Aqu2.1.43978_001	0.623084927809149	20
Hhon_g06052.t1	Aque_Aqu2.1.24594_001	0.475278069300891	20
Hhon_g06052.t1	Aque_Aqu2.1.25214_001	NA	20
Hhon_g07541.t1	Aque_Aqu2.1.39607_001	0.219443037130575	20
Hhon_g07541.t1	Aque_Aqu2.1.43975_001	NA	20
Hhon_g07541.t1	Aque_Aqu2.1.39653_001	0.137158781865174	20
Hhon_g03236.t1	Aque_Aqu2.1.24594_001	0.231795041806843	20
Hhon_g11448.t1	Aque_Aqu2.1.20823_001	0.350824782545376	20
Hhon_g11448.t1	Aque_Aqu2.1.24599_001	0.356413551627073	20
Hhon_g03460.t1	Aque_Aqu2.1.39607_001	NA	20
Hhon_g03460.t1	Aque_Aqu2.1.24594_001	0.118321417993807	20
Hhon_g11653.t1	Aque_Aqu2.1.24599_001	0.175597326909902	20
Hhon_g11653.t1	Aque_Aqu2.1.37513_001	0.34887703419746	20
Hhon_g11653.t1	Aque_Aqu2.1.39650_001	NA	20
Hhon_g11653.t1	Aque_Aqu2.1.39648_001	NA	20
Hhon_g09539.t1	Aque_Aqu2.1.25208_001	NA	20
Hhon_g09539.t1	Aque_Aqu2.1.43876_001	NA	20
Hhon_g08679.t1	Aque_Aqu2.1.39650_001	NA	20
Hhon_g08679.t1	Aque_Aqu2.1.25213_001	0.419159738226283	20
Hhon_g08679.t1	Aque_Aqu2.1.39648_001	NA	20
Hhon_g08679.t1	Aque_Aqu2.1.37513_001	0.469626794280018	20
Hhon_g10530.t1	Aque_Aqu2.1.26503_001	NA	20
Hhon_g10530.t1	Aque_Aqu2.1.25213_001	NA	20
Hhon_g10530.t1	Aque_Aqu2.1.25208_001	NA	20
Hhon_g10529.t1	Aque_Aqu2.1.25208_001	0.00491433367676131	20
Hhon_g04228.t1	Aque_Aqu2.1.25210_001	0.250695778238106	20
Hhon_g04228.t1	Aque_Aqu2.1.39648_001	0.222879586363609	20
Hhon_g04228.t1	Aque_Aqu2.1.39653_001	NA	20
Hhon_g04228.t1	Aque_Aqu2.1.39607_001	NA	20
Hhon_g04228.t1	Aque_Aqu2.1.43876_001	NA	20
Hhon_g06506.t1	Aque_Aqu2.1.37513_001	0.648696803292421	20
Hhon_g06506.t1	Aque_Aqu2.1.25214_001	NA	20
Hhon_g08183.t1	Aque_Aqu2.1.39607_001	0.23779375934724	20
Hhon_g08183.t1	Aque_Aqu2.1.39650_001	NA	20
Hhon_g08183.t1	Aque_Aqu2.1.26503_001	NA	20
Hhon_g08183.t1	Aque_Aqu2.1.43975_001	NA	20
Hhon_g08183.t1	Aque_Aqu2.1.39653_001	0.227249779031716	20
Hhon_g08183.t1	Aque_Aqu2.1.43876_001	0.125406655043793	20
Hhon_g08183.t1	Aque_Aqu2.1.39648_001	NA	20
Hhon_g08680.t1	Aque_Aqu2.1.43975_001	NA	20
Hhon_g08680.t1	Aque_Aqu2.1.39650_001	NA	20
Hhon_g08680.t1	Aque_Aqu2.1.37513_001	0.318944308888413	20
Hhon_g08533.t1	Aque_Aqu2.1.43876_001	NA	20
Hhon_g08533.t1	Aque_Aqu2.1.25210_001	0.304154806482829	20
Hhon_g08533.t1	Aque_Aqu2.1.39648_001	0.240955400569031	20
Hhon_g08533.t1	Aque_Aqu2.1.39653_001	NA	20
Hhon_g08533.t1	Aque_Aqu2.1.26503_001	NA	20
Hhon_g08533.t1	Aque_Aqu2.1.39607_001	NA	20
Hhon_g08689.t1	Aque_Aqu2.1.37513_001	0.545679541163627	20
Hhon_g08689.t1	Aque_Aqu2.1.39650_001	NA	20
Hhon_g08689.t1	Aque_Aqu2.1.39648_001	NA	20
Hhon_g10893.t1	Aque_Aqu2.1.39653_001	0.17927816775528	20
Hhon_g10893.t1	Aque_Aqu2.1.39607_001	0.245948102977649	20
Hhon_g10893.t1	Aque_Aqu2.1.43975_001	NA	20
Hhon_g10893.t1	Aque_Aqu2.1.39648_001	NA	20
Hhon_g10893.t1	Aque_Aqu2.1.43979_001	0.300243505461212	20
Hhon_g10893.t1	Aque_Aqu2.1.39650_001	NA	20
Hhon_g10893.t1	Aque_Aqu2.1.43978_001	0.469148182888192	20
Hhon_g10961.t1	Aque_Aqu2.1.37513_001	0.53571250006075	20
Hhon_g10961.t1	Aque_Aqu2.1.39650_001	NA	20
Hhon_g04226.t1	Aque_Aqu2.1.39607_001	NA	20
Hhon_g04226.t1	Aque_Aqu2.1.39648_001	0.240226272021458	20
Hhon_g04226.t1	Aque_Aqu2.1.20823_001	NA	20
Hhon_g04226.t1	Aque_Aqu2.1.25210_001	0.270154818498139	20
Hhon_g04226.t1	Aque_Aqu2.1.25208_001	NA	20
Hhon_g04226.t1	Aque_Aqu2.1.39653_001	NA	20
Hhon_g04226.t1	Aque_Aqu2.1.25213_001	NA	20
Hhon_g04226.t1	Aque_Aqu2.1.25214_001	0.316453276211297	20
Hhon_g11449.t1	Aque_Aqu2.1.24599_001	0.329575508445951	20
Hhon_g10695.t1	Aque_Aqu2.1.25208_001	NA	20
Hhon_g06048.t1	Aque_Aqu2.1.37513_001	NA	20
Hhon_g01201.t1	Aque_Aqu2.1.39653_001	0.195075669475965	20
Hhon_g01201.t1	Aque_Aqu2.1.25208_001	NA	20
Hhon_g07997.t1	Aque_Aqu2.1.37513_001	0.441544728795933	20
Hhon_g10892.t1	Aque_Aqu2.1.39653_001	0.197466151497213	20
Hhon_g10892.t1	Aque_Aqu2.1.39607_001	0.188451891195776	20
Hhon_g10892.t1	Aque_Aqu2.1.43975_001	NA	20
Hhon_g10892.t1	Aque_Aqu2.1.39648_001	NA	20
Hhon_g10892.t1	Aque_Aqu2.1.43979_001	0.266680030083426	20
Hhon_g10892.t1	Aque_Aqu2.1.39650_001	NA	20
Hhon_g10892.t1	Aque_Aqu2.1.43978_001	0.498065252436397	20
Hhon_g00118.t1	Aque_Aqu2.1.25208_001	0.0202075147024894	20
Hhon_g00118.t1	Aque_Aqu2.1.25214_001	NA	20
Hhon_g04708.t1	Aque_Aqu2.1.25208_001	NA	20
Hhon_g08001.t1	Aque_Aqu2.1.25214_001	NA	20
Hhon_g08001.t1	Aque_Aqu2.1.25208_001	NA	20
Hhon_g00250.t1	Aque_Aqu2.1.39607_001	NA	20
Hhon_g00250.t1	Aque_Aqu2.1.39648_001	0.258082350833239	20
Hhon_g00250.t1	Aque_Aqu2.1.42300_001	NA	20
Hhon_g10893.t1	Aque_Aqu2.1.35951_001	0.494960072221109	20
Hhon_g10892.t1	Aque_Aqu2.1.35951_001	0.503340042768518	20
Hhon_g06118.t1	Aque_Aqu2.1.35951_001	0.591770585450274	20
Hhon_g08183.t1	Aque_Aqu2.1.35951_001	0.586142913245562	20
Hhon_g10898.t1	Aque_Aqu2.1.35951_001	0.589297318981471	20
Hhon_g07541.t1	Aque_Aqu2.1.35951_001	0.436813972068616	20
Hhon_g00250.t1	Aque_Aqu2.1.35951_001	NA	20
Hhon_g04226.t1	Aque_Aqu2.1.35951_001	NA	20
Hhon_g04228.t1	Aque_Aqu2.1.35951_001	NA	20
Hhon_g08533.t1	Aque_Aqu2.1.35951_001	NA	20
Hhon_g08183.t1	Aque_Aqu2.1.38131_001	NA	20
Hhon_g06052.t1	Aque_Aqu2.1.38131_001	NA	20
Hhon_g11653.t1	Aque_Aqu2.1.38131_001	NA	20
Hhon_g01201.t1	Aque_Aqu2.1.38131_001	NA	20
Hhon_g08686.t1	Aque_Aqu2.1.38131_001	NA	20
Hhon_g06048.t1	Aque_Aqu2.1.38131_001	0.622611703065187	20
Hhon_g11449.t1	Aque_Aqu2.1.38131_001	NA	20
Hhon_g11448.t1	Aque_Aqu2.1.38131_001	NA	20
Hhon_g10893.t1	Aque_Aqu2.1.24546_001	NA	20
Hhon_g10892.t1	Aque_Aqu2.1.24546_001	NA	20
Hhon_g06118.t1	Aque_Aqu2.1.24546_001	NA	20
Hhon_g08183.t1	Aque_Aqu2.1.24546_001	NA	20
Hhon_g10898.t1	Aque_Aqu2.1.24546_001	NA	20
Hhon_g07541.t1	Aque_Aqu2.1.24546_001	NA	20
Hhon_g08680.t1	Aque_Aqu2.1.24546_001	NA	20
Hhon_g00250.t1	Aque_Aqu2.1.24546_001	NA	20
Hhon_g04226.t1	Aque_Aqu2.1.24546_001	0.0897877947704202	20
Hhon_g04228.t1	Aque_Aqu2.1.24546_001	NA	20
Hhon_g08533.t1	Aque_Aqu2.1.24546_001	0.0587554373764389	20
Hhon_g09539.t1	Aque_Aqu2.1.22161_001	NA	20
