sp1	sp2	ec_value	is_o2o
Hhon_g03616.t1	Spolac_c88113_g1	0.483164607125869	1
Hhon_g03055.t1	Spolac_c94394_g1	0.663452065134514	1
Hhon_g10370.t1	Spolac_c103196_g1	0.430298546314588	1
Hhon_g11118.t1	Spolac_c93382_g2	0.175618951204301	1
Hhon_g05512.t1	Spolac_c98082_g2	0.647087371537201	1
Hhon_g00364.t1	Spolac_c100652_g1	0.504183768720559	1
Hhon_g01430.t1	Spolac_c103918_g1	0.176520508137368	1
Hhon_g06382.t1	Spolac_c102887_g1	0	1
Hhon_g06388.t1	Spolac_c97201_g1	0	1
Hhon_g03986.t1	Spolac_c102637_g1	0.357886196391236	1
Hhon_g06390.t1	Spolac_c92378_g2	0	1
Hhon_g06394.t1	Spolac_c102220_g3	0.0831262493643047	1
Hhon_g02808.t1	Spolac_c97999_g1	0	1
Hhon_g06420.t1	Spolac_c102077_g1	0.1760298441615	1
Hhon_g06419.t1	Spolac_c79413_g1	0.834828530676694	1
Hhon_g08401.t1	Spolac_c95173_g1	0.32773179888364	1
Hhon_g11491.t1	Spolac_c100345_g1	0.743026641168791	1
Hhon_g06308.t1	Spolac_c103774_g1	0.820026069063303	1
Hhon_g10743.t1	Spolac_c84869_g1	0.845021531269709	1
Hhon_g10744.t1	Spolac_c99094_g1	0.813015928537998	1
Hhon_g08811.t1	Spolac_c101231_g1	0.53377001964607	1
Hhon_g08394.t1	Spolac_c103066_g1	0.395930025660072	1
Hhon_g05651.t1	Spolac_c101036_g1	0.339514078620479	1
Hhon_g05655.t1	Spolac_c98291_g1	0.512431934248856	1
Hhon_g02826.t1	Spolac_c92709_g1	0	1
Hhon_g05657.t1	Spolac_c102935_g3	0	1
Hhon_g06777.t1	Spolac_c43074_g1	0.868292300949668	1
Hhon_g10947.t1	Spolac_c99358_g1	0	1
Hhon_g00796.t1	Spolac_c104175_g2	0	1
Hhon_g06463.t1	Spolac_c103101_g1	0.439380403324361	1
