sp1	sp2	ec_value	is_o2o
TrH2_TrispH2_005841	Mlei_ML0074.g26	0	1
TrH2_TrispH2_005843	Mlei_ML0708.g28	0.721715305671076	1
TrH2_TrispH2_005850	Mlei_ML0021.g16	0	1
TrH2_TrispH2_006662	Mlei_ML0359.g9	0	1
TrH2_TrispH2_009225	Mlei_ML3570.g5	0.742871303929273	1
TrH2_TrispH2_009681	Mlei_ML0140.g8	0	1
TrH2_TrispH2_011553	Mlei_ML0438.g3	0	1
TrH2_TrispH2_005778	Mlei_ML0295.g19	0	1
TrH2_TrispH2_003421	Mlei_ML1356.g8	0.769220182814812	1
TrH2_TrispH2_005674	Mlei_ML3588.g16	0.425870246481433	1
TrH2_TrispH2_006130	Mlei_ML3103.g20	0.128051309306611	1
TrH2_TrispH2_006136	Mlei_ML0173.g2	0	1
TrH2_TrispH2_006142	Mlei_ML2769.g28	0.0578560678662723	1
TrH2_TrispH2_004806	Mlei_ML0797.g12	0	1
TrH2_TrispH2_003713	Mlei_ML2345.g23	0.817706217453154	1
TrH2_TrispH2_011088	Mlei_ML0407.g30	0	1
TrH2_TrispH2_007510	Mlei_ML0508.g9	0	1
TrH2_TrispH2_004870	Mlei_ML3398.g3	0	1
TrH2_TrispH2_003734	Mlei_ML2395.g23	0	1
TrH2_TrispH2_008759	Mlei_ML0983.g7	0.790655774657258	1
TrH2_TrispH2_003759	Mlei_ML2091.g16	0.523735730945204	1
TrH2_TrispH2_003763	Mlei_ML1541.g8	0.372574244841337	1
TrH2_TrispH2_004787	Mlei_ML2180.g12	0.375024943919807	1
TrH2_TrispH2_003765	Mlei_ML2705.g17	0.0882411293556097	1
TrH2_TrispH2_007803	Mlei_ML0596.g7	0.883754562279247	1
TrH2_TrispH2_004253	Mlei_ML1417.g20	0.513328649415088	1
TrH2_TrispH2_008561	Mlei_ML0992.g7	0	1
TrH2_TrispH2_000708	Mlei_ML1325.g10	0	1
TrH2_TrispH2_004292	Mlei_ML0428.g2	0.43345956685681	1
TrH2_TrispH2_001454	Mlei_ML0057.g18	0.266153626679578	1
TrH2_TrispH2_004296	Mlei_ML0861.g2	0	1
TrH2_TrispH2_001589	Mlei_ML2582.g51	0.68076846765805	1
TrH2_TrispH2_006457	Mlei_ML0452.g46	0	1
TrH2_TrispH2_009981	Mlei_ML0871.g16	0.901916967945793	1
TrH2_TrispH2_010242	Mlei_ML0028.g10	0	1
TrH2_TrispH2_010247	Mlei_ML0053.g41	0.923413473344218	1
TrH2_TrispH2_002289	Mlei_ML0702.g64	0.431093050748557	1
TrH2_TrispH2_010255	Mlei_ML0769.g15	0	1
TrH2_TrispH2_001762	Mlei_ML0250.g3	0	1
TrH2_TrispH2_001782	Mlei_ML0523.g13	0.252543101777312	1
TrH2_TrispH2_004878	Mlei_ML0022.g24	0.120393001894556	1
TrH2_TrispH2_007857	Mlei_ML1270.g24	0.686660461013014	1
TrH2_TrispH2_008311	Mlei_ML0224.g11	0.157003985505742	1
TrH2_TrispH2_004933	Mlei_ML1282.g10	0.53862778050364	1
TrH2_TrispH2_006403	Mlei_ML0850.g28	0	1
TrH2_TrispH2_004042	Mlei_ML2057.g12	0	1
TrH2_TrispH2_009611	Mlei_ML1912.g4	0.473501517983299	1
TrH2_TrispH2_004721	Mlei_ML1425.g10	0	1
TrH2_TrispH2_004720	Mlei_ML1488.g4	0.164057723183121	1
TrH2_TrispH2_006258	Mlei_ML0216.g4	0	1
TrH2_TrispH2_004733	Mlei_ML0265.g5	0	1
TrH2_TrispH2_004738	Mlei_ML0015.g18	0	1
TrH2_TrispH2_004751	Mlei_ML2670.g3	0.399546355341243	1
TrH2_TrispH2_003803	Mlei_ML0742.g4	0	1
TrH2_TrispH2_005366	Mlei_ML1302.g6	0.264506983108489	1
TrH2_TrispH2_003820	Mlei_ML1747.g42	0	1
TrH2_TrispH2_003831	Mlei_ML1207.g20	0	1
TrH2_TrispH2_003837	Mlei_ML0860.g7	0.548928050410747	1
TrH2_TrispH2_003850	Mlei_ML1282.g24	0	1
TrH2_TrispH2_001497	Mlei_ML0282.g5	0	1
TrH2_TrispH2_001515	Mlei_ML1810.g5	0	1
TrH2_TrispH2_007392	Mlei_ML2002.g58	0	1
TrH2_TrispH2_001522	Mlei_ML0864.g21	0	1
TrH2_TrispH2_001552	Mlei_ML2395.g14	0.484536571752297	1
TrH2_TrispH2_001557	Mlei_ML2143.g19	0.522446710115384	1
TrH2_TrispH2_001569	Mlei_ML0735.g2	0	1
TrH2_TrispH2_005494	Mlei_ML0094.g4	0	1
TrH2_TrispH2_001612	Mlei_ML0224.g20	0	1
TrH2_TrispH2_002081	Mlei_ML0354.g1	0	1
TrH2_TrispH2_001646	Mlei_ML0748.g3	0	1
TrH2_TrispH2_001655	Mlei_ML0821.g11	0.581215310415907	1
TrH2_TrispH2_005341	Mlei_ML0105.g27	0.496950902414535	1
TrH2_TrispH2_005351	Mlei_ML0326.g6	0	1
TrH2_TrispH2_005363	Mlei_ML1293.g15	0	1
TrH2_TrispH2_005379	Mlei_ML1541.g105	0	1
TrH2_TrispH2_010469	Mlei_ML0641.g7	0	1
