sp1	sp2	ec_value	is_o2o
Tadh_wf_g7100	Hhon_g00001.t1	0	1
Tadh_TriadG58222	Hhon_g00002.t1	0.880807656024452	1
Tadh_TriadG58221	Hhon_g00003.t1	0.816192490444176	1
Tadh_TriadG58220	Hhon_g00004.t1	0.772788086357762	1
Tadh_TriadG58219	Hhon_g00005.t1	0.645353117822712	1
Tadh_TriadG58215	Hhon_g00012.t1	0	1
Tadh_TriadG58212	Hhon_g00015.t1	0.655743155216461	1
Tadh_TriadG50516	Hhon_g00020.t1	0.219880627206896	1
Tadh_wf_g7082	Hhon_g00021.t1	0.72782409722254	1
Tadh_TriadG36227	Hhon_g00026.t1	0.913894795977098	1
Tadh_TriadG58198	Hhon_g00027.t1	0.884988332929466	1
Tadh_TriadG58188	Hhon_g00034.t1	0	1
Tadh_TriadG58187	Hhon_g00035.t1	0.921492964402308	1
Tadh_wf_g7057	Hhon_g00038.t1	0.448081979733232	1
Tadh_TriadG63338	Hhon_g00050.t1	0.902044599816576	1
Tadh_wf_g7045	Hhon_g00052.t1	0.904649973985129	1
Tadh_TriadG58170	Hhon_g00056.t1	0.87033570560396	1
Tadh_TriadG27926	Hhon_g00061.t1	0.246852875153783	1
Tadh_TriadG58162	Hhon_g00064.t1	0	1
Tadh_wf_g7031	Hhon_g00067.t1	0.721249668695176	1
Tadh_TriadG58157	Hhon_g00069.t1	0.597213128146773	1
Tadh_TriadG58156	Hhon_g00070.t1	0.715211942381436	1
Tadh_TriadG58155	Hhon_g00071.t1	0.915482066794508	1
Tadh_TriadG58152	Hhon_g00074.t1	0.710918752798349	1
Tadh_TriadG49494	Hhon_g00082.t1	0.316496395362875	1
Tadh_TriadG58134	Hhon_g00086.t1	0	1
Tadh_TriadG58129	Hhon_g00091.t1	0.8575616461877	1
Tadh_TriadG64084	Hhon_g00092.t1	0.799443333619003	1
Tadh_TriadG58126	Hhon_g00094.t1	0.163894593660185	1
Tadh_TriadG58125	Hhon_g00095.t1	0.650206364338473	1
Tadh_TriadG55679	Hhon_g02599.t1	0.48386497457029	1
Tadh_TriadG61828	Hhon_g03402.t1	0.337034015310059	1
Tadh_TriadG58124	Hhon_g00096.t1	0.144304308775254	1
Tadh_TriadG36212	Hhon_g00098.t1	0.872925364127716	1
Tadh_TriadG58117	Hhon_g00103.t1	0.280889981786826	1
Tadh_TriadG58113	Hhon_g00106.t1	0.585806804080076	1
Tadh_TriadG58108	Hhon_g00111.t1	0.859045169812144	1
Tadh_TriadG58093	Hhon_g00125.t1	0.441341649233711	1
Tadh_TriadG58086	Hhon_g00132.t1	0	1
Tadh_TriadG58082	Hhon_g00137.t1	0.828523716957546	1
Tadh_TriadG58081	Hhon_g00138.t1	0.597927608088227	1
Tadh_TriadG58077	Hhon_g00143.t1	0.892756487154717	1
Tadh_TriadG58070	Hhon_g00149.t1	0.339593546534154	1
Tadh_TriadG58067	Hhon_g00152.t1	0.496857255295002	1
Tadh_TriadG64079	Hhon_g00155.t1	0	1
Tadh_TriadG58057	Hhon_g00164.t1	0.726437253909221	1
Tadh_TriadG58053	Hhon_g00167.t1	0	1
Tadh_TriadG58052	Hhon_g00168.t1	0.543853043390029	1
Tadh_TriadG58051	Hhon_g00169.t1	0.429202256368245	1
Tadh_wf_g6913	Hhon_g00176.t1	0.472801492524932	1
Tadh_TriadG58040	Hhon_g00179.t1	0.855057320165137	1
Tadh_TriadG58032	Hhon_g00186.t1	0.458306422279533	1
Tadh_TriadG64074	Hhon_g00187.t1	0.886895353667499	1
Tadh_TriadG58030	Hhon_g00188.t1	0.0183254022653881	1
Tadh_TriadG58019	Hhon_g00197.t1	0.177044376101932	1
Tadh_TriadG58016	Hhon_g00199.t1	0.303602386088452	1
Tadh_TriadG58015	Hhon_g00200.t1	0.71453656084713	1
Tadh_TriadG27645	Hhon_g00201.t1	0.697938859834765	1
Tadh_TriadG58013	Hhon_g00202.t1	0.460198669804117	1
Tadh_TriadG28009	Hhon_g00203.t1	0.624039578474877	1
Tadh_TriadG58005	Hhon_g00211.t1	0.760446227762988	1
Tadh_TriadG58003	Hhon_g00214.t1	0.0180503980482919	1
Tadh_TriadG58001	Hhon_g00218.t1	0.809960089587337	1
Tadh_wf_g6870	Hhon_g00219.t1	0.899603884004663	1
Tadh_TriadG57993	Hhon_g00225.t1	0.300216121331016	1
Tadh_TriadG27741	Hhon_g00230.t1	0.829123468076863	1
Tadh_TriadG57985	Hhon_g00232.t1	0.253127780930218	1
Tadh_TriadG57981	Hhon_g00234.t1	0.417954345610876	1
Tadh_TriadG57979	Hhon_g00236.t1	0.379214004952481	1
Tadh_TriadG57978	Hhon_g00237.t1	0.877073864670173	1
Tadh_TriadG57976	Hhon_g00239.t1	0.28991776286026	1
Tadh_TriadG57975	Hhon_g00240.t1	0.570945704904284	1
Tadh_TriadG28071	Hhon_g00242.t1	0.744608718966381	1
Tadh_TriadG57972	Hhon_g00243.t1	0.0297718258485415	1
Tadh_TriadG27697	Hhon_g00245.t1	0	1
Tadh_TriadG57963	Hhon_g00252.t1	0.899470504616243	1
Tadh_TriadG57962	Hhon_g00253.t1	0.173229774815334	1
Tadh_TriadG57961	Hhon_g00254.t1	0.440132712954792	1
Tadh_TriadG57959	Hhon_g00256.t1	0.898604126732976	1
Tadh_TriadG28077	Hhon_g00259.t1	0.447892060033763	1
Tadh_TriadG64068	Hhon_g00261.t1	0.920237747177157	1
Tadh_TriadG57950	Hhon_g00262.t1	0.898909866538195	1
Tadh_TriadG57948	Hhon_g00263.t1	0.897866273282357	1
Tadh_TriadG57940	Hhon_g00271.t1	0.843742886776943	1
Tadh_TriadG50473	Hhon_g00272.t1	0	1
Tadh_TriadG57928	Hhon_g00283.t1	0.73214504668964	1
Tadh_TriadG57927	Hhon_g00284.t1	0.640477959618281	1
Tadh_TriadG51212	Hhon_g00297.t1	0.82378468646533	1
Tadh_TriadG62378	Hhon_g00298.t1	0	1
Tadh_TriadG20691	Hhon_g00304.t1	0.837971855243612	1
Tadh_TriadG53986	Hhon_g00306.t1	0.843690860280106	1
Tadh_TriadG53983	Hhon_g00308.t1	0.720018717452771	1
Tadh_TriadG20514	Hhon_g00310.t1	0.018219465385282	1
Tadh_TriadG53977	Hhon_g00312.t1	0.92336112646797	1
Tadh_TriadG53975	Hhon_g00313.t1	0.38690545784782	1
Tadh_TriadG15952	Hhon_g00321.t1	0.862635071231624	1
Tadh_TriadG53964	Hhon_g00322.t1	0.912031978733768	1
Tadh_TriadG63703	Hhon_g00325.t1	0.913849250199091	1
Tadh_TriadG21553	Hhon_g00326.t1	0.625641596286415	1
Tadh_TriadG21297	Hhon_g00332.t1	0.917752987316437	1
Tadh_TriadG21840	Hhon_g00333.t1	0.253290517856721	1
Tadh_TriadG53952	Hhon_g00336.t1	0.408015618538857	1
Tadh_TriadG53950	Hhon_g00338.t1	0.694822720707175	1
Tadh_TriadG53944	Hhon_g00347.t1	0.783854489700163	1
Tadh_TriadG53941	Hhon_g00349.t1	0.781492868809528	1
Tadh_TriadG63700	Hhon_g00350.t1	0.0612720537863708	1
Tadh_TriadG63698	Hhon_g00352.t1	0.700581932315479	1
Tadh_TriadG53928	Hhon_g00362.t1	0.380401658591971	1
Tadh_TriadG53916	Hhon_g00372.t1	0.327968692421017	1
Tadh_TriadG22780	Hhon_g00533.t1	0.40926470886162	1
Tadh_TriadG22538	Hhon_g00538.t1	0.659769121633661	1
Tadh_TriadG54171	Hhon_g00546.t1	0.0574459224005684	1
Tadh_TriadG54172	Hhon_g00547.t1	0.74690383955281	1
Tadh_TriadG22252	Hhon_g00548.t1	0	1
Tadh_TriadG54176	Hhon_g00550.t1	0.650931027746353	1
Tadh_wf_g2949	Hhon_g00551.t1	0.930821100510022	1
Tadh_TriadG54177	Hhon_g00552.t1	0	1
Tadh_TriadG54178	Hhon_g00553.t1	0.729464110717359	1
Tadh_TriadG54182	Hhon_g00556.t1	0.738364432327104	1
Tadh_TriadG54183	Hhon_g00557.t1	0.111360319336314	1
Tadh_TriadG63724	Hhon_g00558.t1	0.517005718474873	1
Tadh_TriadG54187	Hhon_g00561.t1	0.472222383014772	1
Tadh_TriadG23075	Hhon_g00564.t1	0.254606198001511	1
Tadh_TriadG54190	Hhon_g00565.t1	0.812970743095386	1
Tadh_TriadG54192	Hhon_g00567.t1	0.738759348746772	1
Tadh_TriadG54193	Hhon_g00568.t1	0.572427638464744	1
Tadh_TriadG15482	Hhon_g00570.t1	0.798978221183257	1
Tadh_TriadG54198	Hhon_g00573.t1	0.908093668035708	1
Tadh_TriadG35611	Hhon_g00581.t1	0.522031215006083	1
Tadh_TriadG54205	Hhon_g00583.t1	0.517017708285733	1
Tadh_TriadG22495	Hhon_g00584.t1	0.897174747850994	1
Tadh_TriadG16229	Hhon_g00588.t1	0.90554670757072	1
Tadh_TriadG54217	Hhon_g00597.t1	0.600553824926919	1
Tadh_TriadG63243	Hhon_g00598.t1	0.902979979479884	1
Tadh_wf_g2996	Hhon_g00599.t1	0.727957552489448	1
Tadh_wf_g2999	Hhon_g00601.t1	0.893506876246909	1
