sp1	sp2	ec_value	is_o2o
TrH2_TrispH2_004460	Hhon_g00002.t1	0.840604468592794	1
TrH2_TrispH2_004459	Hhon_g00003.t1	0.852151512208967	1
TrH2_TrispH2_004458	Hhon_g00004.t1	0.556401295982148	1
TrH2_TrispH2_004457	Hhon_g00005.t1	0.586635879068436	1
TrH2_TrispH2_000679	Hhon_g00012.t1	0	1
TrH2_TrispH2_000677	Hhon_g00014.t1	0.583427822350869	1
TrH2_TrispH2_000676	Hhon_g00015.t1	0.534493260606504	1
TrH2_TrispH2_000671	Hhon_g00020.t1	0.4813149863556	1
TrH2_TrispH2_000670	Hhon_g00021.t1	0.66686019931908	1
TrH2_TrispH2_000665	Hhon_g00026.t1	0.90731041247537	1
TrH2_TrispH2_000664	Hhon_g00027.t1	0.929382929863696	1
TrH2_TrispH2_000656	Hhon_g00034.t1	0	1
TrH2_TrispH2_000655	Hhon_g00035.t1	0.914164029448965	1
TrH2_TrispH2_000652	Hhon_g00038.t1	0.261209164815139	1
TrH2_TrispH2_000642	Hhon_g00050.t1	0.84286914621903	1
TrH2_TrispH2_000640	Hhon_g00052.t1	0.940433232352636	1
TrH2_TrispH2_000637	Hhon_g00056.t1	0.784593536247702	1
TrH2_TrispH2_000632	Hhon_g00061.t1	0.653347869081772	1
TrH2_TrispH2_000630	Hhon_g00064.t1	0	1
TrH2_TrispH2_000627	Hhon_g00067.t1	0.556917779657348	1
TrH2_TrispH2_000625	Hhon_g00069.t1	0.483618039746553	1
TrH2_TrispH2_000624	Hhon_g00070.t1	0.516270974780395	1
TrH2_TrispH2_000623	Hhon_g00071.t1	0.892509174831915	1
TrH2_TrispH2_000619	Hhon_g00074.t1	0.33505693046683	1
TrH2_TrispH2_000607	Hhon_g00082.t1	0.332342530383893	1
TrH2_TrispH2_000602	Hhon_g00086.t1	0.0665508010484456	1
TrH2_TrispH2_000597	Hhon_g00091.t1	0.90344900320977	1
TrH2_TrispH2_000596	Hhon_g00092.t1	0.790727977824974	1
TrH2_TrispH2_000594	Hhon_g00094.t1	0.16697690253857	1
TrH2_TrispH2_000593	Hhon_g00095.t1	0.484924199011956	1
TrH2_TrispH2_001565	Hhon_g02599.t1	0.321919230024016	1
TrH2_TrispH2_005547	Hhon_g03402.t1	0.239650123154594	1
TrH2_TrispH2_000592	Hhon_g00096.t1	0.0854755964838086	1
TrH2_TrispH2_000590	Hhon_g00098.t1	0.848337433131157	1
TrH2_TrispH2_000585	Hhon_g00103.t1	0	1
TrH2_TrispH2_000582	Hhon_g00106.t1	0.505369454356977	1
TrH2_TrispH2_000577	Hhon_g00111.t1	0.771100891301762	1
TrH2_TrispH2_000564	Hhon_g00125.t1	0.429601864735761	1
TrH2_TrispH2_000558	Hhon_g00132.t1	0	1
TrH2_TrispH2_000554	Hhon_g00137.t1	0.533298939175781	1
TrH2_TrispH2_000553	Hhon_g00138.t1	0.705526388257599	1
TrH2_TrispH2_000550	Hhon_g00141.t1	0.865019901012209	1
TrH2_TrispH2_000547	Hhon_g00143.t1	0.900250990583507	1
TrH2_TrispH2_000542	Hhon_g00149.t1	0.364914910533063	1
TrH2_TrispH2_000539	Hhon_g00152.t1	0.398674734097036	1
TrH2_TrispH2_000535	Hhon_g00155.t1	0	1
TrH2_TrispH2_000528	Hhon_g00162.t1	0.812902641114074	1
TrH2_TrispH2_000526	Hhon_g00164.t1	0.701550584129699	1
TrH2_TrispH2_000522	Hhon_g00167.t1	0	1
