sp1	sp2	ec_value	cluster
TrH2_hyp_clust10124	Hvul_g4439_1	0.0382481396372744	1
TrH2_hyp_clust10124	Hvul_g3564_1	NA	1
TrH2_TrispH2_000001	Hvul_g25742_1	0.244023662675513	2
TrH2_TrispH2_000001	Hvul_g24070_1	0.207889514154114	2
TrH2_TrispH2_000001	Hvul_g449_1	NA	2
TrH2_TrispH2_000001	Hvul_g33731_1	NA	2
TrH2_TrispH2_000001	Hvul_g3247_1	0.494311853039862	2
TrH2_TrispH2_000017	Hvul_g14842_1	0.333311729115378	3
TrH2_TrispH2_000017	Hvul_g14844_1	0.221378451124582	3
TrH2_TrispH2_000028	Hvul_g22586_1	0.391550166366823	4
TrH2_TrispH2_000028	Hvul_g22589_1	0.485517069167769	4
TrH2_TrispH2_006601	Hvul_g8990_1	0.279155179942198	5
TrH2_TrispH2_006601	Hvul_g19880_1	NA	5
TrH2_TrispH2_000029	Hvul_g8990_1	0.321410696316475	5
TrH2_TrispH2_000029	Hvul_g19880_1	NA	5
TrH2_TrispH2_000036	Hvul_g27950_1	0.407745519221338	6
TrH2_TrispH2_000036	Hvul_g27953_1	NA	6
TrH2_TrispH2_000039	Hvul_g12810_1	0.312501743381744	7
TrH2_TrispH2_000039	Hvul_g29007_1	0.323292878779432	7
TrH2_TrispH2_000044	Hvul_g201_1	0.608144362301738	8
TrH2_TrispH2_000044	Hvul_g198_1	0.449977465483301	8
TrH2_TrispH2_000047	Hvul_g4034_1	NA	9
TrH2_TrispH2_000047	Hvul_g11136_1	NA	9
TrH2_TrispH2_000048	Hvul_g30427_1	0.815186298842769	10
TrH2_TrispH2_000048	Hvul_g30428_1	0.621266142824577	10
TrH2_TrispH2_000048	Hvul_g30431_1	0.844255897230308	10
TrH2_TrispH2_000060	Hvul_g12595_1	NA	11
TrH2_TrispH2_000060	Hvul_g14820_1	0.869105143249526	11
TrH2_TrispH2_000060	Hvul_g14826_1	0.843250101138543	11
TrH2_TrispH2_000060	Hvul_g14821_1	0.871623133898347	11
TrH2_TrispH2_009730	Hvul_g23691_1	NA	12
TrH2_TrispH2_000064	Hvul_g23684_1	0.140709208724226	12
TrH2_TrispH2_000064	Hvul_g23691_1	NA	12
TrH2_TrispH2_000075	Hvul_g5701_1	NA	13
TrH2_TrispH2_007384	Hvul_g5701_1	NA	13
