sp1	sp2	ec_value	cluster
HoiH23_PlH23_006318	Nvec_v1g124706	0.0382952330678782	1
HoiH23_PlH23_010510	Nvec_v1g124706	0.176645454572937	1
HoiH23_PlH23_011235	Nvec_v1g124706	0.123935916966033	1
HoiH23_PlH23_006412	Nvec_v1g124706	0.0701186415500307	1
HoiH23_hyp_clust10028	Nvec_v1g124706	NA	1
HoiH23_PlH23_008718	Nvec_v1g60102	0.410027885804361	2
HoiH23_hyp_clust4260	Nvec_v1g60102	0.391666539785483	2
HoiH23_PlH23_003192	Nvec_NVE543	0.174534465273487	3
HoiH23_PlH23_003192	Nvec_NVE546	0.0672107881600012	3
HoiH23_PlH23_003192	Nvec_NVE545	NA	3
HoiH23_PlH23_003195	Nvec_NVE543	NA	3
HoiH23_PlH23_003195	Nvec_NVE546	0.0611383825785599	3
HoiH23_PlH23_003195	Nvec_NVE545	NA	3
HoiH23_hyp_clust5206	Nvec_NVE543	NA	3
HoiH23_hyp_clust5206	Nvec_NVE546	NA	3
HoiH23_hyp_clust5206	Nvec_NVE545	0.016071801281702	3
HoiH23_hyp_clust6323	Nvec_v1g162231	NA	4
HoiH23_hyp_clust6323	Nvec_v1g217964	NA	4
HoiH23_hyp_clust6323	Nvec_v1g217764	0.212983257447681	4
HoiH23_hyp_clust6323	Nvec_v1g231164	NA	4
HoiH23_hyp_clust6323	Nvec_v1g119155	NA	4
HoiH23_PlH23_000552	Nvec_v1g119155	NA	4
HoiH23_PlH23_011762	Nvec_v1g40255	0.214376429400846	5
HoiH23_PlH23_011762	Nvec_NVE7660	NA	5
HoiH23_PlH23_004854	Nvec_v1g158857	0.190322394332127	5
HoiH23_PlH23_004854	Nvec_v1g86565	0.203160886076873	5
HoiH23_PlH23_004854	Nvec_v1g244104	0.335575319204077	5
HoiH23_PlH23_004854	Nvec_v1g239821	0.34357487620031	5
HoiH23_PlH23_004854	Nvec_v1g206093	0.438380630436523	5
HoiH23_PlH23_004854	Nvec_v1g87697	NA	5
HoiH23_PlH23_003841	Nvec_v1g243252	NA	5
HoiH23_PlH23_003841	Nvec_v1g158857	0.351256936226338	5
HoiH23_PlH23_003841	Nvec_v1g86565	0.37988300902788	5
HoiH23_PlH23_003841	Nvec_v1g244104	0.460894857511088	5
HoiH23_PlH23_003841	Nvec_v1g87697	NA	5
HoiH23_PlH23_003841	Nvec_v1g210496	0.532488146849833	5
HoiH23_PlH23_003984	Nvec_v1g158857	0.238237260985919	5
HoiH23_PlH23_003984	Nvec_v1g86565	0.292718790018542	5
HoiH23_PlH23_003984	Nvec_v1g244104	0.580056905843007	5
HoiH23_PlH23_003984	Nvec_v1g239821	0.566200777846241	5
HoiH23_PlH23_003984	Nvec_v1g206093	0.585110757000264	5
HoiH23_PlH23_003984	Nvec_v1g87697	NA	5
HoiH23_PlH23_003984	Nvec_v1g243252	NA	5
HoiH23_PlH23_005343	Nvec_v1g210496	0.640508424946062	5
HoiH23_PlH23_005343	Nvec_NVE7660	NA	5
HoiH23_PlH23_001275	Nvec_v1g86565	0.380904599808343	5
HoiH23_PlH23_001275	Nvec_v1g87697	NA	5
HoiH23_PlH23_001275	Nvec_v1g158857	0.374861513354773	5
HoiH23_PlH23_001275	Nvec_v1g244104	0.448263754084675	5
HoiH23_PlH23_001275	Nvec_v1g239821	0.421976879996799	5
HoiH23_PlH23_001275	Nvec_v1g206093	0.495741584031976	5
HoiH23_PlH23_001275	Nvec_v1g40255	0.253555765795307	5
HoiH23_PlH23_003565	Nvec_v1g86565	0.337609894272739	5
HoiH23_PlH23_003565	Nvec_v1g87697	NA	5
HoiH23_PlH23_003565	Nvec_v1g158857	0.311479054291449	5
HoiH23_PlH23_003565	Nvec_v1g244104	0.541769362855838	5
HoiH23_PlH23_003565	Nvec_v1g206093	0.604417226381114	5
HoiH23_PlH23_000005	Nvec_v1g86565	0.322599973827634	5
HoiH23_PlH23_000005	Nvec_v1g87697	NA	5
HoiH23_PlH23_000005	Nvec_v1g244104	0.375948302429314	5
HoiH23_PlH23_000005	Nvec_v1g158857	0.319298021872026	5
HoiH23_PlH23_008907	Nvec_v1g210496	0.499621933098721	5
HoiH23_PlH23_003839	Nvec_v1g86565	0.341669486959755	5
HoiH23_PlH23_003839	Nvec_v1g244104	0.399736586496445	5
HoiH23_PlH23_003839	Nvec_v1g87697	NA	5
HoiH23_PlH23_003839	Nvec_v1g158857	0.340520186834724	5
HoiH23_PlH23_010196	Nvec_v1g86565	0.360132177417014	5
HoiH23_PlH23_010196	Nvec_v1g158857	0.353877186342441	5
HoiH23_PlH23_010196	Nvec_v1g40255	0.246578336566873	5
HoiH23_PlH23_009279	Nvec_v1g210465	0.408722860383734	5
HoiH23_PlH23_009279	Nvec_v1g244104	0.528917882642993	5
HoiH23_PlH23_009279	Nvec_v1g223171	0.237142314139701	5
HoiH23_PlH23_009279	Nvec_v1g176489	0.0877986637641625	5
HoiH23_PlH23_010901	Nvec_v1g158857	0.360919059601164	5
HoiH23_PlH23_010901	Nvec_v1g86565	0.371686742928698	5
HoiH23_PlH23_010901	Nvec_v1g244104	0.451772860118628	5
HoiH23_PlH23_010901	Nvec_v1g239821	0.471416410157436	5
HoiH23_PlH23_010901	Nvec_v1g206093	0.542111830064015	5
HoiH23_PlH23_010901	Nvec_v1g87697	NA	5
HoiH23_PlH23_008285	Nvec_v1g223171	0.363843912846336	5
HoiH23_PlH23_008285	Nvec_v1g243252	NA	5
HoiH23_PlH23_006070	Nvec_NVE7660	NA	5
HoiH23_PlH23_007026	Nvec_v1g86565	0.367724189764224	5
HoiH23_PlH23_007026	Nvec_v1g244104	0.569464031174105	5
HoiH23_PlH23_007026	Nvec_v1g87697	NA	5
HoiH23_PlH23_011145	Nvec_v1g158857	0.298273912579657	5
HoiH23_PlH23_011145	Nvec_v1g86565	0.328534410082559	5
HoiH23_PlH23_011145	Nvec_v1g244104	0.565395801266419	5
HoiH23_PlH23_011145	Nvec_v1g239821	0.583038555026243	5
HoiH23_PlH23_011145	Nvec_v1g206093	0.651581638595974	5
HoiH23_PlH23_011145	Nvec_v1g87697	NA	5
HoiH23_PlH23_007027	Nvec_v1g86565	0.315472865508456	5
