sp1	sp2	ec_value	is_o2o
TrH2_TrispH2_005841	Spis_XP_022797254_1	0	1
TrH2_TrispH2_005843	Spis_XP_022789143_1	0.421859743935347	1
TrH2_TrispH2_005850	Spis_XP_022785113_1	0.278027973201423	1
TrH2_TrispH2_006662	Spis_XP_022803091_1	0.0854802665665956	1
TrH2_TrispH2_009225	Spis_XP_022783087_1	0	1
TrH2_TrispH2_009678	Spis_XP_022804336_1	0	1
TrH2_TrispH2_008683	Spis_XP_022794011_1	0.282419753644676	1
TrH2_TrispH2_002645	Spis_XP_022794311_1	0.234058203887676	1
TrH2_TrispH2_006130	Spis_XP_022801529_1	0	1
TrH2_TrispH2_006136	Spis_XP_022801541_1	0	1
TrH2_TrispH2_006138	Spis_XP_022788320_1	0	1
TrH2_TrispH2_006142	Spis_XP_022807555_1	0	1
TrH2_TrispH2_004806	Spis_XP_022782626_1	0.358960226246546	1
TrH2_TrispH2_003714	Spis_XP_022788860_1	0	1
TrH2_TrispH2_003713	Spis_XP_022789408_1	0	1
TrH2_TrispH2_011088	Spis_XP_022785897_1	0.222113345152104	1
TrH2_TrispH2_007510	Spis_XP_022782515_1	0.335018052125627	1
TrH2_TrispH2_004870	Spis_XP_022787332_1	0	1
TrH2_TrispH2_011880	Spis_XP_022808464_1	0	1
TrH2_TrispH2_003734	Spis_XP_022801313_1	0	1
TrH2_TrispH2_004872	Spis_XP_022787329_1	0.0403639879415478	1
TrH2_TrispH2_008759	Spis_XP_022803480_1	0.250326748519526	1
TrH2_TrispH2_003739	Spis_XP_022781221_1	0.325760075829361	1
TrH2_TrispH2_003757	Spis_XP_022792638_1	0	1
TrH2_TrispH2_003759	Spis_XP_022787975_1	0.206543290551798	1
TrH2_TrispH2_003763	Spis_XP_022790740_1	0.0674162335959919	1
TrH2_TrispH2_004787	Spis_XP_022782523_1	0.0641860071702023	1
TrH2_TrispH2_003765	Spis_XP_022801252_1	0.178191080748182	1
TrH2_TrispH2_007803	Spis_XP_022795037_1	0.415732722028744	1
TrH2_TrispH2_003796	Spis_XP_022799699_1	0.33973982427782	1
TrH2_TrispH2_004253	Spis_XP_022781353_1	0.125523386687475	1
TrH2_TrispH2_008561	Spis_XP_022806566_1	0.0658982517482578	1
TrH2_TrispH2_001975	Spis_XP_022794858_1	0	1
TrH2_TrispH2_000708	Spis_XP_022799020_1	0	1
TrH2_TrispH2_004293	Spis_XP_022785509_1	0.01940551701675	1
TrH2_TrispH2_004292	Spis_XP_022795856_1	0	1
TrH2_TrispH2_001454	Spis_XP_022789380_1	0.133676010479875	1
TrH2_TrispH2_001589	Spis_XP_022794093_1	0.307060310258734	1
TrH2_TrispH2_006457	Spis_XP_022781736_1	0	1
TrH2_TrispH2_009981	Spis_XP_022799177_1	0.416611575809775	1
TrH2_TrispH2_001580	Spis_XP_022795985_1	0	1
TrH2_TrispH2_011099	Spis_XP_022806803_1	0	1
TrH2_TrispH2_010242	Spis_XP_022806804_1	0	1
TrH2_TrispH2_010247	Spis_XP_022784065_1	0.579565947717907	1
TrH2_TrispH2_002289	Spis_XP_022783256_1	0	1
TrH2_TrispH2_010255	Spis_XP_022804212_1	0	1
TrH2_TrispH2_001699	Spis_XP_022792539_1	0.149972102777683	1
TrH2_TrispH2_001782	Spis_XP_022798479_1	0	1
TrH2_TrispH2_001795	Spis_XP_022797366_1	0	1
TrH2_TrispH2_004878	Spis_XP_022803562_1	0	1
TrH2_TrispH2_004877	Spis_XP_022806271_1	0	1
TrH2_TrispH2_004889	Spis_XP_022806920_1	0.56189403595608	1
TrH2_TrispH2_006167	Spis_XP_022780305_1	0.379221961632513	1
TrH2_TrispH2_006183	Spis_XP_022802656_1	0	1
TrH2_TrispH2_004901	Spis_XP_022798108_1	0.1298012902903	1
TrH2_TrispH2_007856	Spis_XP_022790208_1	0.398269732870257	1
TrH2_TrispH2_004906	Spis_XP_022803845_1	0.131539748144701	1
TrH2_TrispH2_004912	Spis_XP_022801180_1	0	1
TrH2_TrispH2_004924	Spis_XP_022799611_1	0	1
TrH2_TrispH2_007857	Spis_XP_022795457_1	0.0260470649141382	1
TrH2_TrispH2_008311	Spis_XP_022785698_1	0	1
TrH2_TrispH2_006036	Spis_XP_022798364_1	0.0151417953293567	1
TrH2_TrispH2_004042	Spis_XP_022786240_1	0.534379938234708	1
TrH2_TrispH2_004700	Spis_XP_022806927_1	0	1
TrH2_TrispH2_004705	Spis_XP_022789413_1	0	1
TrH2_TrispH2_004706	Spis_XP_022797513_1	0.282674119817995	1
TrH2_TrispH2_002011	Spis_XP_022784362_1	0	1
TrH2_TrispH2_004721	Spis_XP_022799286_1	0	1
TrH2_TrispH2_001242	Spis_XP_022791656_1	0	1
TrH2_TrispH2_004720	Spis_XP_022797725_1	0	1
TrH2_TrispH2_004726	Spis_XP_022783477_1	0.000758109689237643	1
TrH2_TrispH2_006258	Spis_XP_022806180_1	0.0620203180851104	1
TrH2_TrispH2_004733	Spis_XP_022802751_1	0	1
TrH2_TrispH2_004738	Spis_XP_022801810_1	0	1
TrH2_TrispH2_004749	Spis_XP_022805701_1	0.488963320431235	1
TrH2_TrispH2_004751	Spis_XP_022809355_1	0.148559363110834	1
TrH2_TrispH2_004411	Spis_XP_022801801_1	0.50771526069006	1
TrH2_TrispH2_003793	Spis_XP_022779590_1	0.227794666165019	1
TrH2_TrispH2_003803	Spis_XP_022790036_1	0	1
TrH2_TrispH2_005366	Spis_XP_022805795_1	0.46698723230486	1
TrH2_TrispH2_003820	Spis_XP_022800077_1	0.0272546655843224	1
TrH2_TrispH2_003824	Spis_XP_022779659_1	0	1
TrH2_TrispH2_003831	Spis_XP_022794231_1	0.196378358431623	1
TrH2_TrispH2_003832	Spis_XP_022794224_1	0.170095696735984	1
TrH2_TrispH2_003850	Spis_XP_022798987_1	0	1
TrH2_TrispH2_003859	Spis_XP_022779616_1	0	1
TrH2_TrispH2_003861	Spis_XP_022791333_1	0	1
TrH2_TrispH2_001497	Spis_XP_022806118_1	0.016231289777727	1
TrH2_TrispH2_001515	Spis_XP_022779650_1	0	1
TrH2_TrispH2_007392	Spis_XP_022791012_1	0	1
TrH2_TrispH2_001522	Spis_XP_022802243_1	0	1
TrH2_TrispH2_001539	Spis_XP_022781081_1	0.661971600062161	1
TrH2_TrispH2_001552	Spis_XP_022790009_1	0	1
TrH2_TrispH2_001557	Spis_XP_022790013_1	0	1
TrH2_TrispH2_001560	Spis_XP_022806157_1	0.192830589501396	1
TrH2_TrispH2_001569	Spis_XP_022781073_1	0.708223197924666	1
TrH2_TrispH2_001596	Spis_XP_022794201_1	0.196651525666091	1
TrH2_TrispH2_001607	Spis_XP_022806667_1	0.173649613222071	1
TrH2_TrispH2_001613	Spis_XP_022805781_1	0.89274858034529	1
TrH2_TrispH2_001633	Spis_XP_022807126_1	0.00853223236361329	1
TrH2_TrispH2_002594	Spis_XP_022797643_1	0.509236392608072	1
TrH2_TrispH2_001635	Spis_XP_022809737_1	0.899760294467642	1
TrH2_TrispH2_002081	Spis_XP_022799184_1	0	1
TrH2_TrispH2_001655	Spis_XP_022796565_1	0	1
TrH2_TrispH2_001125	Spis_XP_022800309_1	0	1
TrH2_TrispH2_005330	Spis_XP_022786721_1	0	1
TrH2_TrispH2_005351	Spis_XP_022799784_1	0.207387488258954	1
TrH2_TrispH2_005379	Spis_XP_022804848_1	0.0511466099985608	1
TrH2_TrispH2_010469	Spis_XP_022794352_1	0.671711777306047	1
TrH2_TrispH2_010470	Spis_XP_022806770_1	0.218863054524281	1
TrH2_TrispH2_012057	Spis_XP_022803207_1	0.456824600022388	1
TrH2_TrispH2_006998	Spis_XP_022795232_1	0	1
TrH2_TrispH2_009002	Spis_XP_022796766_1	0	1
