sp1	sp2	ec_value	cluster
Tadh_hyp_clust1035	Aque_Aqu2.1.09970_001	0.390808589326785	1
Tadh_hyp_clust1035	Aque_Aqu2.1.07579_001	0.450763108173138	1
Tadh_TriadG62072	Aque_Aqu2.1.27508_001	0.106153383573301	2
Tadh_TriadG62072	Aque_Aqu2.1.44097_001	NA	2
Tadh_TriadG62072	Aque_Aqu2.1.08608_001	0.291955242775621	2
Tadh_TriadG62072	Aque_Aqu2.1.27507_001	0.284253989339695	2
Tadh_TriadG62072	Aque_Aqu2.1.36598_001	0.0272064578024155	2
Tadh_TriadG62072	Aque_Aqu2.1.09595_001	NA	2
Tadh_TriadG62072	Aque_Aqu2.1.13755_001	0.340576799198211	2
Tadh_hyp_clust3081	Aque_Aqu2.1.08528_001	NA	2
Tadh_hyp_clust3081	Aque_Aqu2.1.17574_001	0.0542535531790481	2
Tadh_hyp_clust3081	Aque_Aqu2.1.13755_001	0.097025362811871	2
Tadh_hyp_clust3081	Aque_Aqu2.1.09595_001	0.0686079284242985	2
Tadh_hyp_clust3081	Aque_Aqu2.1.27508_001	0.105400689566129	2
Tadh_hyp_clust3081	Aque_Aqu2.1.27507_001	0.0487622817359863	2
Tadh_hyp_clust3081	Aque_Aqu2.1.08608_001	0.0867214188388606	2
Tadh_hyp_clust3081	Aque_Aqu2.1.36598_001	0.0790300932616753	2
Tadh_hyp_clust3081	Aque_Aqu2.1.36593_001	0.0433499721674756	2
Tadh_hyp_clust3081	Aque_Aqu2.1.42043_001	NA	2
Tadh_TriadG62404	Aque_Aqu2.1.13755_001	0.414153362958241	2
Tadh_TriadG62404	Aque_Aqu2.1.08608_001	0.308899732306601	2
Tadh_TriadG62404	Aque_Aqu2.1.36598_001	0.0373975370545699	2
Tadh_TriadG62404	Aque_Aqu2.1.42043_001	NA	2
Tadh_TriadG62498	Aque_Aqu2.1.44097_001	NA	2
Tadh_TriadG62498	Aque_Aqu2.1.27508_001	0.178482060573645	2
Tadh_TriadG62498	Aque_Aqu2.1.17574_001	0.0844905815108422	2
Tadh_TriadG63591	Aque_Aqu2.1.08528_001	NA	2
Tadh_TriadG63591	Aque_Aqu2.1.43961_001	0.10208527106931	2
Tadh_TriadG63591	Aque_Aqu2.1.27508_001	0.167963898434068	2
Tadh_wf_g9038	Aque_Aqu2.1.27075_001	NA	2
Tadh_TriadG62406	Aque_Aqu2.1.08608_001	0.393304683687432	2
Tadh_TriadG62406	Aque_Aqu2.1.36598_001	NA	2
Tadh_TriadG62406	Aque_Aqu2.1.36593_001	NA	2
Tadh_TriadG62406	Aque_Aqu2.1.42043_001	NA	2
Tadh_TriadG62406	Aque_Aqu2.1.39149_001	NA	2
Tadh_TriadG62406	Aque_Aqu2.1.14841_001	0.214698595183593	2
Tadh_TriadG59318	Aque_Aqu2.1.09595_001	NA	2
Tadh_TriadG59318	Aque_Aqu2.1.08528_001	0.0555747909073916	2
Tadh_TriadG59318	Aque_Aqu2.1.36598_001	NA	2
Tadh_TriadG59318	Aque_Aqu2.1.39149_001	NA	2
Tadh_TriadG59318	Aque_Aqu2.1.42043_001	NA	2
Tadh_TriadG59318	Aque_Aqu2.1.36593_001	NA	2
Tadh_TriadG59318	Aque_Aqu2.1.14841_001	0.182433104269848	2
Tadh_TriadG59318	Aque_Aqu2.1.17574_001	0.534286727825025	2
Tadh_TriadG62071	Aque_Aqu2.1.27508_001	NA	2
Tadh_TriadG62071	Aque_Aqu2.1.43961_001	NA	2
Tadh_TriadG62071	Aque_Aqu2.1.09595_001	NA	2
Tadh_TriadG62071	Aque_Aqu2.1.08528_001	NA	2
Tadh_TriadG62071	Aque_Aqu2.1.36598_001	NA	2
Tadh_TriadG62071	Aque_Aqu2.1.42043_001	NA	2
Tadh_TriadG62071	Aque_Aqu2.1.36593_001	NA	2
Tadh_TriadG62071	Aque_Aqu2.1.14841_001	0.233971832653835	2
Tadh_wf_g10469	Aque_Aqu2.1.05492_001	NA	2
Tadh_TriadG52746	Aque_Aqu2.1.13755_001	NA	2
Tadh_TriadG52746	Aque_Aqu2.1.09595_001	0.151337830195153	2
Tadh_TriadG52746	Aque_Aqu2.1.08528_001	NA	2
Tadh_TriadG52746	Aque_Aqu2.1.27508_001	0.024909332008	2
Tadh_TriadG52746	Aque_Aqu2.1.27507_001	NA	2
Tadh_TriadG52746	Aque_Aqu2.1.34632_001	0.198898369875638	2
Tadh_TriadG52746	Aque_Aqu2.1.36598_001	0.107993336809558	2
Tadh_TriadG62437	Aque_Aqu2.1.13755_001	NA	2
Tadh_TriadG62437	Aque_Aqu2.1.17574_001	NA	2
Tadh_TriadG62437	Aque_Aqu2.1.27508_001	NA	2
Tadh_TriadG62437	Aque_Aqu2.1.36598_001	NA	2
Tadh_TriadG63551	Aque_Aqu2.1.05492_001	NA	2
Tadh_TriadG63551	Aque_Aqu2.1.27075_001	0.77482133053051	2
Tadh_TriadG62070	Aque_Aqu2.1.41985_001	NA	2
