sp1	sp2	ec_value	is_o2o
TrH2_TrispH2_000679	HoiH23_PlH23_008531	0	1
TrH2_TrispH2_000677	HoiH23_PlH23_008528	0.612247164789263	1
TrH2_TrispH2_000676	HoiH23_PlH23_008527	0.613788757864562	1
TrH2_TrispH2_000671	HoiH23_PlH23_008521	0.0142109436457724	1
TrH2_TrispH2_000670	HoiH23_PlH23_008520	0.729851115852731	1
TrH2_TrispH2_000665	HoiH23_PlH23_008515	0.918264536654828	1
TrH2_TrispH2_000664	HoiH23_PlH23_008514	0.89751969155656	1
TrH2_TrispH2_000656	HoiH23_PlH23_009604	0.445113097500096	1
TrH2_TrispH2_000655	HoiH23_PlH23_009603	0.909485246525967	1
TrH2_TrispH2_000652	HoiH23_PlH23_009600	0.443553086719622	1
TrH2_TrispH2_000642	HoiH23_PlH23_005222	0.722171571975381	1
TrH2_TrispH2_000640	HoiH23_PlH23_005224	0.935301223247023	1
TrH2_TrispH2_000637	HoiH23_PlH23_005227	0.823167394546181	1
TrH2_TrispH2_000632	HoiH23_PlH23_005232	0.586041755307467	1
TrH2_TrispH2_000630	HoiH23_PlH23_005234	0.0775742217704495	1
TrH2_TrispH2_000627	HoiH23_PlH23_005237	0.499371133718779	1
TrH2_TrispH2_000625	HoiH23_PlH23_005239	0.249604049582592	1
TrH2_TrispH2_000624	HoiH23_PlH23_005240	0.524989286366155	1
TrH2_TrispH2_000623	HoiH23_PlH23_005241	0.902778061429159	1
TrH2_TrispH2_000619	HoiH23_PlH23_005244	0.274509793969383	1
TrH2_TrispH2_000607	HoiH23_PlH23_005255	0.289115665227787	1
TrH2_TrispH2_000602	HoiH23_PlH23_010769	0.105327706791414	1
TrH2_TrispH2_000597	HoiH23_PlH23_002813	0.879109433895619	1
TrH2_TrispH2_000596	HoiH23_PlH23_002814	0.857894638467747	1
TrH2_TrispH2_000594	HoiH23_PlH23_002816	0.312334962677518	1
TrH2_TrispH2_000593	HoiH23_PlH23_002817	0.380535432251225	1
TrH2_TrispH2_001565	HoiH23_PlH23_003332	0.164531790807195	1
TrH2_TrispH2_000592	HoiH23_PlH23_002818	0.200273014362357	1
TrH2_TrispH2_000590	HoiH23_PlH23_002820	0.834351596513945	1
TrH2_TrispH2_000585	HoiH23_PlH23_002825	0.0284172950366597	1
TrH2_TrispH2_000582	HoiH23_PlH23_002829	0.405587868435607	1
TrH2_TrispH2_000577	HoiH23_PlH23_002834	0.80858597075093	1
TrH2_TrispH2_000564	HoiH23_PlH23_002848	0.579989250407583	1
TrH2_TrispH2_000558	HoiH23_PlH23_008863	0.112123793350215	1
TrH2_TrispH2_000554	HoiH23_PlH23_008858	0.5460486122699	1
