sp1	sp2	ec_value	cluster
Hhon_g00011.t1	HoiH23_PlH23_008535	NA	1
Hhon_g00011.t1	HoiH23_PlH23_008533	NA	1
Hhon_g00011.t1	HoiH23_PlH23_008534	0.859556882725609	1
Hhon_g00078.t1	HoiH23_PlH23_005250	0.845493185826406	2
Hhon_g00078.t1	HoiH23_PlH23_005248	NA	2
Hhon_g00195.t1	HoiH23_PlH23_003166	0.694821585044529	3
Hhon_g00195.t1	HoiH23_PlH23_003167	NA	3
Hhon_g00205.t1	HoiH23_PlH23_003178	0.295250175835375	4
Hhon_g00205.t1	HoiH23_PlH23_003177	0.285266384227584	4
Hhon_g11328.t1	HoiH23_PlH23_009996	0.241330809024181	5
Hhon_g00291.t1	HoiH23_PlH23_009996	0.20408166976905	5
Hhon_g00292.t1	HoiH23_PlH23_009995	0.139931720846434	6
Hhon_g11329.t1	HoiH23_PlH23_009995	0.145467751101288	6
Hhon_g00293.t1	HoiH23_PlH23_009994	0.373005455053385	7
Hhon_g11330.t1	HoiH23_PlH23_009994	0.230510993163031	7
Hhon_g00294.t1	HoiH23_PlH23_009993	0.127902917824843	8
Hhon_g11331.t1	HoiH23_PlH23_009993	0.682340356795123	8
Hhon_g00295.t1	HoiH23_PlH23_011568	0.884245523396904	9
Hhon_g11781.t1	HoiH23_PlH23_011568	0.146193408935379	9
Hhon_g11332.t1	HoiH23_PlH23_011568	0.558153622892787	9
Hhon_g11781.t1	HoiH23_PlH23_009992	0.0706363076556974	9
Hhon_g11332.t1	HoiH23_PlH23_009992	0.0395491351504503	9
Hhon_g00295.t1	HoiH23_PlH23_009992	NA	9
Hhon_g00360.t1	HoiH23_PlH23_003725	0.603337379043709	10
Hhon_g00360.t1	HoiH23_PlH23_003726	0.619537633319905	10
Hhon_g00380.t1	HoiH23_PlH23_001752	0.286507485596316	11
Hhon_g00380.t1	HoiH23_PlH23_001753	0.0550806377852419	11
Hhon_g00382.t1	HoiH23_PlH23_001758	0.410114168401335	12
Hhon_g00382.t1	HoiH23_PlH23_001759	0.450793821031017	12
Hhon_g00435.t1	HoiH23_PlH23_001808	0.833633245206854	13
Hhon_g00431.t1	HoiH23_PlH23_001808	0.801831491199702	13
Hhon_g00437.t1	HoiH23_PlH23_001808	0.844887183946762	13
Hhon_g00435.t1	HoiH23_PlH23_001809	0.484150674782501	13
Hhon_g00437.t1	HoiH23_PlH23_001809	0.417492855680811	13
Hhon_g00466.t1	HoiH23_PlH23_005302	0.896074722455702	14
Hhon_g00466.t1	HoiH23_PlH23_005303	0.90843630278151	14
Hhon_g00476.t1	HoiH23_PlH23_011631	0.723216178975809	15
Hhon_g00476.t1	HoiH23_PlH23_011685	0.0121020476659115	15
Hhon_g00477.t1	HoiH23_PlH23_008676	0.257258819942061	16
Hhon_g00479.t1	HoiH23_PlH23_008676	NA	16
Hhon_g00478.t1	HoiH23_PlH23_008676	0.302752876417808	16
Hhon_g00480.t1	HoiH23_PlH23_008676	NA	16
Hhon_g00477.t1	HoiH23_PlH23_008677	NA	16
Hhon_g00479.t1	HoiH23_PlH23_008677	NA	16
Hhon_g00478.t1	HoiH23_PlH23_008677	NA	16
Hhon_g00480.t1	HoiH23_PlH23_008677	0.405196198137851	16
Hhon_g00477.t1	HoiH23_PlH23_009386	0.168366337311049	16
Hhon_g00479.t1	HoiH23_PlH23_009386	0.178954408851734	16
Hhon_g00478.t1	HoiH23_PlH23_009386	0.264220569719911	16
Hhon_g00480.t1	HoiH23_PlH23_009386	NA	16
Hhon_g00477.t1	HoiH23_PlH23_004983	0.147076898905605	16
Hhon_g00479.t1	HoiH23_PlH23_004983	0.188672625518756	16
Hhon_g00478.t1	HoiH23_PlH23_004983	0.241300671996009	16
Hhon_g00480.t1	HoiH23_PlH23_004983	NA	16
Hhon_g00495.t1	HoiH23_PlH23_008637	0.145100504070649	17
Hhon_g00764.t1	HoiH23_PlH23_008637	0.524922223886001	17
Hhon_g00511.t1	HoiH23_PlH23_010174	0.307152705327925	18
Hhon_g04295.t1	HoiH23_PlH23_010174	0.0769150029276638	18
Hhon_g11891.t1	HoiH23_PlH23_010174	0.239090920434479	18
Hhon_g09275.t1	HoiH23_PlH23_005947	0.507032330498637	19
Hhon_g00699.t1	HoiH23_PlH23_005947	0.60074920256685	19
Hhon_g00706.t1	HoiH23_PlH23_011578	0.679644763494875	20
Hhon_g00705.t1	HoiH23_PlH23_011578	0.722373401630198	20
Hhon_g00715.t1	HoiH23_PlH23_009782	0.809328857697511	21
Hhon_g00715.t1	HoiH23_PlH23_009783	0.888437797884836	21
Hhon_g04420.t1	HoiH23_PlH23_010379	0.0714375279787732	22
Hhon_g00733.t1	HoiH23_PlH23_010379	0.667620696053882	22
Hhon_g00754.t1	HoiH23_PlH23_006821	0.0810168441300305	23
Hhon_g00754.t1	HoiH23_PlH23_006820	0.884676823691855	23
Hhon_g00775.t1	HoiH23_PlH23_011744	0.660833528246341	24
Hhon_g00776.t1	HoiH23_PlH23_011744	0.569532726775868	24
Hhon_g00780.t1	HoiH23_PlH23_010742	0.807557454337281	25
Hhon_g00780.t1	HoiH23_PlH23_010741	0.814577954647532	25
Hhon_g00786.t1	HoiH23_PlH23_007741	0.623262153248797	26
Hhon_g00786.t1	HoiH23_PlH23_007740	0.82612872832602	26
Hhon_g08098.t1	HoiH23_PlH23_008220	0.543480259312421	27
Hhon_g00792.t1	HoiH23_PlH23_008220	0.778084035914553	27
Hhon_g00829.t1	HoiH23_PlH23_011482	0.53349190109504	28
Hhon_g08435.t1	HoiH23_PlH23_009333	0.677688122478957	28
Hhon_g00829.t1	HoiH23_PlH23_009333	0.550945907517622	28
Hhon_g00835.t1	HoiH23_PlH23_007634	0.0770132742671267	29
Hhon_g00837.t1	HoiH23_PlH23_007634	0.680383759144388	29
Hhon_g00841.t1	HoiH23_PlH23_007634	NA	29
Hhon_g00839.t1	HoiH23_PlH23_007634	NA	29
Hhon_g00867.t1	HoiH23_PlH23_003459	0.877335630808455	30
Hhon_g00867.t1	HoiH23_PlH23_003457	0.88456241386612	30
Hhon_g00887.t1	HoiH23_PlH23_006799	0.723466933819211	31
Hhon_g11965.t1	HoiH23_PlH23_006799	0.635360828086845	31
Hhon_g10470.t1	HoiH23_PlH23_002739	0.653204133497343	32
Hhon_g10470.t1	HoiH23_PlH23_006717	0.744155229860388	32
Hhon_g10471.t1	HoiH23_PlH23_006717	NA	32
Hhon_g05388.t1	HoiH23_PlH23_006717	0.798432807474943	32
Hhon_g10472.t1	HoiH23_PlH23_006717	0.0286543958049334	32
Hhon_g00911.t1	HoiH23_PlH23_006717	0.855292896787034	32
Hhon_g04935.t1	HoiH23_PlH23_006717	0.718901807072484	32
Hhon_g04934.t1	HoiH23_PlH23_006717	0.754606322129179	32
Hhon_g01686.t1	HoiH23_PlH23_006717	0.442042020232107	32
Hhon_g10470.t1	HoiH23_PlH23_006718	0.730243209323404	32
Hhon_g10471.t1	HoiH23_PlH23_006718	NA	32
Hhon_g05388.t1	HoiH23_PlH23_006718	0.787357583470007	32
Hhon_g10472.t1	HoiH23_PlH23_006718	0.0359374139514172	32
Hhon_g00911.t1	HoiH23_PlH23_006718	0.848867909340248	32
Hhon_g04935.t1	HoiH23_PlH23_006718	0.716584985435917	32
Hhon_g04934.t1	HoiH23_PlH23_006718	0.753506310547244	32
Hhon_g01686.t1	HoiH23_PlH23_006718	0.405543254137579	32
Hhon_g10470.t1	HoiH23_PlH23_005355	NA	32
Hhon_g10471.t1	HoiH23_PlH23_005355	NA	32
Hhon_g05388.t1	HoiH23_PlH23_005355	NA	32
Hhon_g10472.t1	HoiH23_PlH23_005355	0.332549743641921	32
Hhon_g00911.t1	HoiH23_PlH23_005355	NA	32
Hhon_g04935.t1	HoiH23_PlH23_005355	NA	32
Hhon_g04934.t1	HoiH23_PlH23_005355	NA	32
Hhon_g01686.t1	HoiH23_PlH23_005355	0.238723560040225	32
Hhon_g00911.t1	HoiH23_PlH23_005016	0.731785796591599	32
Hhon_g04935.t1	HoiH23_PlH23_005016	0.702190266678241	32
Hhon_g10470.t1	HoiH23_PlH23_005366	NA	32
Hhon_g10471.t1	HoiH23_PlH23_005366	0.0890866400820093	32
Hhon_g05388.t1	HoiH23_PlH23_005366	NA	32
Hhon_g10472.t1	HoiH23_PlH23_005366	0.0228702044301947	32
Hhon_g00911.t1	HoiH23_PlH23_005366	NA	32
Hhon_g04935.t1	HoiH23_PlH23_005366	NA	32
Hhon_g04934.t1	HoiH23_PlH23_005366	NA	32
Hhon_g01686.t1	HoiH23_PlH23_005366	0.11271155412238	32
Hhon_g05388.t1	HoiH23_PlH23_000299	0.224034855126521	32
Hhon_g00926.t1	HoiH23_PlH23_008062	0.624491896457427	33
Hhon_g00927.t1	HoiH23_PlH23_008062	NA	33
Hhon_g00969.t1	HoiH23_PlH23_001647	0.0981678427955682	34
Hhon_g00967.t1	HoiH23_PlH23_001647	0.144401546237229	34
Hhon_g00970.t1	HoiH23_PlH23_001647	0.0595201017543374	34
Hhon_g01030.t1	HoiH23_PlH23_002757	0.479125291309303	35
Hhon_g01030.t1	HoiH23_PlH23_002756	0.538735358562753	35
Hhon_g01031.t1	HoiH23_PlH23_008585	0.230351278728273	36
Hhon_g02895.t1	HoiH23_PlH23_008585	0.1110044024835	36
Hhon_g01031.t1	HoiH23_PlH23_008584	0.196621330200006	36
Hhon_g02895.t1	HoiH23_PlH23_008584	NA	36
Hhon_g01053.t1	HoiH23_PlH23_002774	0.534142421939067	37
