sp1	sp2	ec_value	cluster
Tadh_hyp_clust10049	Mlei_ML3222.g3	0.506935880706274	1
Tadh_TriadG54271	Mlei_ML3222.g3	0.484212383739693	1
Tadh_TriadG64387	Mlei_ML3222.g3	0.547160463024617	1
Tadh_TriadG63477	Mlei_ML3222.g3	0.480530828513359	1
Tadh_TriadG61862	Mlei_ML0200.g19	0.207318287696027	2
Tadh_hyp_clust6640	Mlei_ML1401.g3	0.152763308701976	2
Tadh_TriadG54443	Mlei_ML1401.g3	NA	2
Tadh_TriadG51368	Mlei_ML1401.g3	NA	2
Tadh_hyp_clust10049b	Mlei_ML1090.g3	0.0427931360957877	2
Tadh_TriadG28140	Mlei_ML0227.g4	0.240228833976977	2
Tadh_TriadG62718	Mlei_ML1401.g3	NA	2
Tadh_TriadG62718	Mlei_ML0827.g18	NA	2
Tadh_TriadG62718	Mlei_ML0200.g19	NA	2
Tadh_TriadG62718	Mlei_ML1090.g3	0.0985347166531186	2
Tadh_hyp_clust7915	Mlei_ML0827.g18	NA	2
Tadh_hyp_clust7915	Mlei_ML0227.g4	0.306239518401639	2
Tadh_hyp_clust7915	Mlei_ML1090.g3	0.0977926228327237	2
Tadh_TriadG62072	Mlei_ML1105.g3	NA	3
Tadh_TriadG62404	Mlei_ML1105.g3	NA	3
Tadh_TriadG59318	Mlei_ML1105.g3	NA	3
Tadh_TriadG62071	Mlei_ML1105.g3	NA	3
Tadh_TriadG62591	Mlei_ML1105.g3	NA	3
Tadh_TriadG60922	Mlei_ML1105.g3	NA	3
Tadh_hyp_clust3086	Mlei_ML1105.g3	NA	3
Tadh_TriadG62397	Mlei_ML1105.g3	NA	3
Tadh_hyp_clust3086a	Mlei_ML1105.g3	NA	3
Tadh_TriadG61414	Mlei_ML1105.g3	NA	3
Tadh_TriadG59581	Mlei_ML1105.g3	NA	3
Tadh_TriadG33832	Mlei_ML2856.g5	NA	4
Tadh_hyp_clust3501	Mlei_ML2856.g5	NA	4
Tadh_wf_g1664	Mlei_ML0975.g25	0.445764376497682	5
Tadh_TriadG60887	Mlei_ML0380.g11	NA	5
Tadh_TriadG60887	Mlei_ML1059.g2	NA	5
Tadh_TriadG60887	Mlei_ML0975.g25	0.418853821833052	5
Tadh_TriadG60887	Mlei_ML0580.g3	NA	5
Tadh_TriadG62566	Mlei_ML1664.g4	NA	5
Tadh_hyp_clust4566	Mlei_ML1664.g4	0.325824959827401	5
Tadh_wf_g10657	Mlei_ML1519.g8	NA	5
Tadh_wf_g10657	Mlei_ML1664.g4	0.0472484461797613	5
Tadh_wf_g10657	Mlei_ML2796.g14	NA	5
Tadh_wf_g10657	Mlei_ML0380.g11	NA	5
Tadh_wf_g10657	Mlei_ML0509.g15	NA	5
Tadh_wf_g10657	Mlei_ML1059.g2	NA	5
Tadh_wf_g10658	Mlei_ML1519.g8	NA	5
Tadh_wf_g10658	Mlei_ML2796.g14	NA	5
Tadh_wf_g10658	Mlei_ML2252.g15	0.392440216341756	5
Tadh_hyp_clust4917	Mlei_ML4358.g44	NA	6
Tadh_hyp_clust4917	Mlei_ML2962.g9	NA	6
Tadh_hyp_clust4917	Mlei_ML4864.g1	NA	6
Tadh_TriadG58766	Mlei_ML0508.g26	NA	7
Tadh_TriadG58763	Mlei_ML0180.g32	NA	7
Tadh_TriadG61289	Mlei_ML0508.g26	NA	7
Tadh_TriadG61289	Mlei_ML0180.g32	0.734296968767533	7
Tadh_TriadG64129	Mlei_ML0180.g32	0.637117531400053	7
Tadh_TriadG61287	Mlei_ML0508.g26	NA	7
Tadh_TriadG61287	Mlei_ML0180.g32	0.613998187309485	7
Tadh_TriadG56554	Mlei_ML0180.g32	NA	7
