sp1	sp2	ec_value	cluster
Hhon_g00046.t1	Mlei_ML0441.g13	0.00120366892715622	1
Hhon_g00045.t1	Mlei_ML0441.g13	NA	1
Hhon_g09733.t1	Mlei_ML0441.g13	NA	1
Hhon_g10792.t1	Mlei_ML0200.g3	0.250130902109572	2
Hhon_g00054.t1	Mlei_ML0200.g3	0.543107538030508	2
Hhon_g00062.t1	Mlei_ML0615.g10	NA	3
Hhon_g00062.t1	Mlei_ML0615.g9	NA	3
Hhon_g00088.t1	Mlei_ML0900.g2	NA	4
Hhon_g00064.t1	Mlei_ML0900.g2	NA	4
Hhon_g07339.t1	Mlei_ML0900.g2	-0.00146033804814918	4
Hhon_g00079.t1	Mlei_ML0053.g32	0.164367226378144	5
Hhon_g00079.t1	Mlei_ML4182.g10	0.0133539156471328	5
Hhon_g00079.t1	Mlei_ML0615.g12	NA	5
Hhon_g02560.t1	Mlei_ML0053.g32	NA	5
Hhon_g02560.t1	Mlei_ML4182.g10	NA	5
Hhon_g02560.t1	Mlei_ML0069.g3	NA	5
Hhon_g02560.t1	Mlei_ML0615.g12	0.711032894787758	5
Hhon_g02560.t1	Mlei_ML3532.g2	NA	5
Hhon_g02560.t1	Mlei_ML0219.g10	NA	5
Hhon_g02560.t1	Mlei_ML0426.g4	NA	5
Hhon_g00080.t1	Mlei_ML0053.g32	0.159769117051814	5
Hhon_g00080.t1	Mlei_ML0615.g12	NA	5
Hhon_g00083.t1	Mlei_ML0053.g32	0.206662312873757	5
Hhon_g00083.t1	Mlei_ML4182.g10	0.0362343507773478	5
Hhon_g00083.t1	Mlei_ML0615.g12	NA	5
Hhon_g00078.t1	Mlei_ML0053.g32	0.219329817431952	5
Hhon_g00078.t1	Mlei_ML4182.g10	0.0501067818036755	5
Hhon_g00078.t1	Mlei_ML0615.g12	NA	5
Hhon_g00098.t1	Mlei_ML0336.g19	0.509108863990203	6
Hhon_g00098.t1	Mlei_ML0150.g4	0.568307588156415	6
Hhon_g00101.t1	Mlei_ML0266.g2	0.371037044993779	7
Hhon_g00101.t1	Mlei_ML0266.g4	0.3335849312786	7
Hhon_g00110.t1	Mlei_ML0852.g6	0.682415543041102	8
Hhon_g04510.t1	Mlei_ML0852.g6	0.756541285390779	8
Hhon_g01476.t1	Mlei_ML0191.g31	NA	9
Hhon_g00112.t1	Mlei_ML0191.g31	NA	9
Hhon_g00126.t1	Mlei_ML0534.g4	NA	10
Hhon_g02970.t1	Mlei_ML0534.g4	NA	10
Hhon_g01520.t1	Mlei_ML0534.g4	NA	10
Hhon_g00140.t1	Mlei_ML2044.g12	0.456167862956396	11
Hhon_g00140.t1	Mlei_ML2529.g1	0.41901367417969	11
Hhon_g05036.t1	Mlei_ML0585.g11	NA	12
Hhon_g05036.t1	Mlei_ML0230.g5	NA	12
Hhon_g05036.t1	Mlei_ML4358.g2	NA	12
Hhon_g06841.t1	Mlei_ML0299.g9	0.132364809673516	12
Hhon_g06841.t1	Mlei_ML0760.g28	NA	12
Hhon_g06841.t1	Mlei_ML0192.g13	0.12335730427454	12
Hhon_g06841.t1	Mlei_ML1985.g7	NA	12
Hhon_g06841.t1	Mlei_ML2002.g61	NA	12
Hhon_g05038.t1	Mlei_ML0585.g11	NA	12
Hhon_g05038.t1	Mlei_ML0230.g5	0.0372782338206427	12
Hhon_g11572.t1	Mlei_ML0632.g4	NA	12
Hhon_g00151.t1	Mlei_ML4358.g2	NA	12
Hhon_g00151.t1	Mlei_ML2190.g2	NA	12
Hhon_g00151.t1	Mlei_ML0721.g2	NA	12
Hhon_g00151.t1	Mlei_ML0632.g5	NA	12
Hhon_g00151.t1	Mlei_ML0149.g11	NA	12
Hhon_g00151.t1	Mlei_ML3434.g30	NA	12
Hhon_g00151.t1	Mlei_ML1563.g3	NA	12
Hhon_g00151.t1	Mlei_ML0632.g4	NA	12
Hhon_g00151.t1	Mlei_ML1509.g10	NA	12
Hhon_g00151.t1	Mlei_ML1314.g5	NA	12
Hhon_g00151.t1	Mlei_ML0192.g13	0.217314073453948	12
Hhon_g00151.t1	Mlei_ML0299.g9	0.221959047542196	12
Hhon_g00151.t1	Mlei_ML2954.g1	NA	12
Hhon_g00151.t1	Mlei_ML2954.g2	NA	12
Hhon_g00151.t1	Mlei_ML1509.g11	NA	12
Hhon_g00151.t1	Mlei_ML0585.g11	NA	12
Hhon_g00151.t1	Mlei_ML0760.g28	NA	12
Hhon_g06839.t1	Mlei_ML0026.g7	0.17799831583804	12
Hhon_g06839.t1	Mlei_ML0299.g9	0.084820527162913	12
Hhon_g06839.t1	Mlei_ML0760.g28	0.13898993593011	12
Hhon_g06839.t1	Mlei_ML0192.g13	0.0936245335648704	12
Hhon_g06839.t1	Mlei_ML1985.g7	0.175861142183835	12
Hhon_g06839.t1	Mlei_ML2002.g61	NA	12
Hhon_g11539.t1	Mlei_ML0585.g11	NA	12
Hhon_g11539.t1	Mlei_ML0230.g5	NA	12
Hhon_g11539.t1	Mlei_ML4358.g2	NA	12
Hhon_g11539.t1	Mlei_ML0032.g33	0.038364643892922	12
Hhon_g11526.t1	Mlei_ML0299.g9	0.14072056216732	12
Hhon_g11526.t1	Mlei_ML0192.g13	0.126697221794515	12
Hhon_g11526.t1	Mlei_ML0167.g1	0.147919085247496	12
Hhon_g11526.t1	Mlei_ML2705.g27	NA	12
Hhon_g11526.t1	Mlei_ML2705.g26	NA	12
Hhon_g00330.t1	Mlei_ML0760.g28	NA	12
Hhon_g00330.t1	Mlei_ML2705.g26	NA	12
Hhon_g00330.t1	Mlei_ML0167.g1	0.300075827072689	12
Hhon_g00157.t1	Mlei_ML0626.g2	NA	13
Hhon_g00158.t1	Mlei_ML0626.g2	NA	13
Hhon_g10808.t1	Mlei_ML1105.g3	NA	14
Hhon_g02555.t1	Mlei_ML1105.g3	NA	14
Hhon_g07329.t1	Mlei_ML1105.g3	NA	14
Hhon_g11713.t1	Mlei_ML1105.g3	NA	14
Hhon_g05332.t1	Mlei_ML1105.g3	NA	14
Hhon_g03863.t1	Mlei_ML4584.g3	NA	14
