sp1	sp2	ec_value	cluster
TrH2_hyp_clust10124	Spis_XP_022791989_1	NA	1
TrH2_hyp_clust10124	Spis_XP_022783433_1	0.474637619158291	1
TrH2_hyp_clust10124	Spis_XP_022791498_1	0.376818682680374	1
TrH2_hyp_clust5004	Spis_XP_022807971_1	NA	2
TrH2_hyp_clust5004	Spis_XP_022805505_1	0.0534974983214984	2
TrH2_TrispH2_000008	Spis_XP_022778304_1	0.346698166796518	3
TrH2_TrispH2_000008	Spis_XP_022798616_1	0.309777658631431	3
TrH2_TrispH2_000019	Spis_XP_022782109_1	0.405122209833559	4
TrH2_TrispH2_000019	Spis_XP_022804244_1	0.150300343000076	4
TrH2_TrispH2_006601	Spis_XP_022783608_1	NA	5
TrH2_TrispH2_000029	Spis_XP_022783608_1	NA	5
TrH2_TrispH2_006601	Spis_XP_022783575_1	NA	5
TrH2_TrispH2_000029	Spis_XP_022783575_1	NA	5
TrH2_TrispH2_000037	Spis_XP_022796138_1	NA	6
TrH2_TrispH2_000037	Spis_XP_022796141_1	NA	6
TrH2_TrispH2_000044	Spis_XP_022806264_1	NA	7
TrH2_TrispH2_000044	Spis_XP_022778090_1	NA	7
TrH2_TrispH2_000059	Spis_XP_022791497_1	NA	8
TrH2_TrispH2_000059	Spis_XP_022791463_1	NA	8
TrH2_TrispH2_000060	Spis_XP_022805854_1	NA	9
TrH2_TrispH2_000060	Spis_XP_022805580_1	0.755537074793207	9
TrH2_TrispH2_000062	Spis_XP_022806156_1	NA	10
TrH2_TrispH2_000062	Spis_XP_022807299_1	0.723882681635055	10
TrH2_TrispH2_000075	Spis_XP_022808502_1	NA	11
TrH2_TrispH2_007384	Spis_XP_022808502_1	0.122326954387697	11
TrH2_TrispH2_000080	Spis_XP_022794801_1	0.209174868617259	12
TrH2_TrispH2_000080	Spis_XP_022778874_1	NA	12
TrH2_TrispH2_000080	Spis_XP_022794772_1	NA	12
TrH2_TrispH2_000084	Spis_XP_022797620_1	0.715840359814345	13
TrH2_TrispH2_000084	Spis_XP_022810236_1	0.742270805063978	13
TrH2_TrispH2_000084	Spis_XP_022801155_1	0.548677156453413	13
TrH2_TrispH2_000089	Spis_XP_022808890_1	0.221240623079748	14
TrH2_TrispH2_000089	Spis_XP_022808498_1	NA	14
TrH2_TrispH2_000089	Spis_XP_022800631_1	0.0756111917708962	14
TrH2_TrispH2_000093	Spis_XP_022788507_1	0.302657636684616	15
TrH2_TrispH2_005672	Spis_XP_022788507_1	NA	15
TrH2_TrispH2_005675	Spis_XP_022788507_1	0.127879116002449	15
TrH2_TrispH2_000529	Spis_XP_022790100_1	0.161960596764333	16
TrH2_TrispH2_000095	Spis_XP_022790100_1	NA	16
TrH2_TrispH2_010329	Spis_XP_022790100_1	NA	16
TrH2_TrispH2_004407	Spis_XP_022790100_1	0.223218688733722	16
TrH2_TrispH2_010522	Spis_XP_022790100_1	NA	16
TrH2_TrispH2_011902	Spis_XP_022800161_1	0.414569914948391	16
TrH2_TrispH2_003507	Spis_XP_022800161_1	0.274209642881393	16
