sp1	sp2	ec_value	cluster
TrH2_TrispH2_004271	Hhon_g06436.t1	NA	1
TrH2_TrispH2_004272	Hhon_g06436.t1	0.737957615981687	1
TrH2_TrispH2_004270	Hhon_g06436.t1	NA	1
TrH2_hyp_clust8104	Hhon_g06436.t1	0.770952396739377	1
TrH2_TrispH2_004271	Hhon_g06435.t1	0.0850669594550341	1
TrH2_TrispH2_004272	Hhon_g06435.t1	0.591295573239369	1
TrH2_TrispH2_004270	Hhon_g06435.t1	NA	1
TrH2_hyp_clust8104	Hhon_g06435.t1	0.761667373842976	1
TrH2_TrispH2_004271	Hhon_g06438.t1	0.203165071759827	1
TrH2_TrispH2_004272	Hhon_g06438.t1	0.245793337918796	1
TrH2_TrispH2_004270	Hhon_g06438.t1	0.0232412900409805	1
TrH2_hyp_clust8104	Hhon_g06438.t1	NA	1
TrH2_TrispH2_004271	Hhon_g06437.t1	0.0231612446796769	1
TrH2_TrispH2_004272	Hhon_g06437.t1	0.0185719235489679	1
TrH2_TrispH2_004270	Hhon_g06437.t1	0.200378948244038	1
TrH2_hyp_clust8104	Hhon_g06437.t1	NA	1
TrH2_TrispH2_000031	Hhon_g11556.t1	0.528886018531859	2
TrH2_TrispH2_000031	Hhon_g11832.t1	0.556740670670195	2
TrH2_TrispH2_000035	Hhon_g06534.t1	0.15438649295018	3
TrH2_TrispH2_000035	Hhon_g11831.t1	0.224169349094444	3
TrH2_TrispH2_000035	Hhon_g11555.t1	NA	3
TrH2_TrispH2_000036	Hhon_g06533.t1	0.671673199721953	4
TrH2_TrispH2_000036	Hhon_g11830.t1	0.63494667177023	4
TrH2_TrispH2_000038	Hhon_g11562.t1	0.365561328903471	5
TrH2_TrispH2_000038	Hhon_g11561.t1	NA	5
TrH2_TrispH2_000060	Hhon_g06141.t1	0.72186736008707	6
TrH2_TrispH2_000060	Hhon_g06142.t1	0.877231105168163	6
TrH2_TrispH2_000075	Hhon_g06128.t1	0.124635764071443	7
TrH2_TrispH2_007384	Hhon_g06128.t1	0.409688237588529	7
TrH2_TrispH2_000084	Hhon_g06120.t1	0.657077771137979	8
TrH2_TrispH2_000084	Hhon_g09943.t1	0.784276257950562	8
TrH2_TrispH2_000106	Hhon_g03430.t1	NA	9
TrH2_TrispH2_000106	Hhon_g06165.t1	0.414765593709577	9
TrH2_TrispH2_000552	Hhon_g00139.t1	0.905710171964114	10
TrH2_TrispH2_000113	Hhon_g00139.t1	0.829347022308465	10
TrH2_TrispH2_000150	Hhon_g06178.t1	0.334815479923702	11
TrH2_TrispH2_000149	Hhon_g06178.t1	0.4016629267668	11
TrH2_TrispH2_011846	Hhon_g05295.t1	0.827756588569911	12
TrH2_TrispH2_000233	Hhon_g05295.t1	0.837432483196372	12
TrH2_TrispH2_011778	Hhon_g05295.t1	0.301629423952603	12
TrH2_TrispH2_000234	Hhon_g05296.t1	0.72537577643541	13
TrH2_TrispH2_011847	Hhon_g05296.t1	0.585736376510819	13
TrH2_TrispH2_011964	Hhon_g05296.t1	0.538784331554001	13
TrH2_TrispH2_012100	Hhon_g05296.t1	0.753494544919642	13
TrH2_TrispH2_000306	Hhon_g06013.t1	0.371946999195485	14
TrH2_TrispH2_000306	Hhon_g06014.t1	0.30392637515412	14
TrH2_TrispH2_000418	Hhon_g05767.t1	NA	15
TrH2_TrispH2_000418	Hhon_g05766.t1	0.420752282242521	15
TrH2_TrispH2_000435	Hhon_g09380.t1	0.783578573945801	16
TrH2_TrispH2_000434	Hhon_g09380.t1	0.734653944029564	16
TrH2_TrispH2_000433	Hhon_g09380.t1	0.739590898646385	16
TrH2_TrispH2_000444	Hhon_g09636.t1	0.107227270375553	17
TrH2_TrispH2_000444	Hhon_g09389.t1	0.0976633996725887	17
TrH2_TrispH2_000445	Hhon_g09390.t1	0.829199810243191	18
TrH2_TrispH2_000445	Hhon_g09637.t1	NA	18
TrH2_TrispH2_000460	Hhon_g09653.t1	0.786570971956477	19
TrH2_TrispH2_000461	Hhon_g09653.t1	0.789240500044117	19
TrH2_TrispH2_000460	Hhon_g09652.t1	0.783736666400946	19
TrH2_TrispH2_000461	Hhon_g09652.t1	0.788115968607508	19
TrH2_TrispH2_000464	Hhon_g09656.t1	0.755257316877717	20
TrH2_TrispH2_009310	Hhon_g09656.t1	0.721113767984779	20
TrH2_TrispH2_009309	Hhon_g09656.t1	0.750062350716716	20
TrH2_TrispH2_000491	Hhon_g00195.t1	0.804370502767403	21
TrH2_TrispH2_000489	Hhon_g00195.t1	NA	21
TrH2_TrispH2_000524	Hhon_g00165.t1	0.353425235101174	22
TrH2_TrispH2_000525	Hhon_g00165.t1	0.628870076348051	22
TrH2_TrispH2_000604	Hhon_g00085.t1	0.433163393925453	23
TrH2_TrispH2_000603	Hhon_g00085.t1	0.277779314742698	23
TrH2_TrispH2_000611	Hhon_g00078.t1	0.431666163186921	24
TrH2_TrispH2_000616	Hhon_g00078.t1	NA	24
TrH2_TrispH2_008747	Hhon_g10371.t1	NA	25
TrH2_TrispH2_010213	Hhon_g10371.t1	NA	25
