sp1	sp2	ec_value	is_o2o
HoiH23_PlH23_010248	Spis_XP_022786011_1	0.611280949159122	1
HoiH23_PlH23_002677	Spis_XP_022804224_1	0.0860075605638664	1
HoiH23_PlH23_006344	Spis_XP_022797254_1	0	1
HoiH23_PlH23_006347	Spis_XP_022789143_1	0.294262159955499	1
HoiH23_PlH23_005135	Spis_XP_022803091_1	0.109376335814115	1
HoiH23_PlH23_010827	Spis_XP_022783087_1	0	1
HoiH23_PlH23_006649	Spis_XP_022804336_1	0	1
HoiH23_PlH23_007840	Spis_XP_022794011_1	0	1
HoiH23_PlH23_008716	Spis_XP_022801529_1	0	1
HoiH23_PlH23_011116	Spis_XP_022801541_1	0.235849781763137	1
HoiH23_PlH23_004584	Spis_XP_022803279_1	0.413260663548707	1
HoiH23_PlH23_008696	Spis_XP_022788320_1	0	1
HoiH23_PlH23_008692	Spis_XP_022807555_1	0.205140486474612	1
HoiH23_PlH23_008168	Spis_XP_022782626_1	0	1
HoiH23_PlH23_004348	Spis_XP_022788860_1	0.387549235983764	1
HoiH23_PlH23_004349	Spis_XP_022789408_1	0	1
HoiH23_PlH23_005653	Spis_XP_022785897_1	0	1
HoiH23_PlH23_011357	Spis_XP_022782515_1	0.615499386410449	1
HoiH23_PlH23_001327	Spis_XP_022787332_1	0	1
HoiH23_PlH23_004334	Spis_XP_022801313_1	0	1
HoiH23_PlH23_001329	Spis_XP_022787329_1	0.319108709493735	1
HoiH23_PlH23_008442	Spis_XP_022803480_1	0	1
HoiH23_PlH23_008149	Spis_XP_022781221_1	0	1
HoiH23_PlH23_010482	Spis_XP_022792638_1	0	1
HoiH23_PlH23_011332	Spis_XP_022787975_1	0	1
HoiH23_PlH23_006263	Spis_XP_022790740_1	0	1
HoiH23_PlH23_003899	Spis_XP_022782523_1	0.00675818862788364	1
HoiH23_PlH23_006261	Spis_XP_022801252_1	0.224460535558324	1
HoiH23_PlH23_005069	Spis_XP_022795037_1	0.42880499912449	1
HoiH23_PlH23_001712	Spis_XP_022799699_1	0.249284333038938	1
HoiH23_PlH23_007063	Spis_XP_022781353_1	0.104053462759239	1
HoiH23_PlH23_008182	Spis_XP_022806566_1	0.0843008421156984	1
HoiH23_PlH23_007749	Spis_XP_022794858_1	0	1
HoiH23_PlH23_008027	Spis_XP_022799020_1	0	1
HoiH23_PlH23_003907	Spis_XP_022781827_1	0.193337470435185	1
HoiH23_PlH23_003922	Spis_XP_022785509_1	0	1
